architecture,branching,distractors,evaluation_axis,example_id,heads,layers,model_seed,position_mode,predicate,required_path,sequence_length,target_margin,target_rank,template_id,top1_correct,total_depth,tree_seed,width
baseline,2,4,depth_path,test:isAncestor:D4:d3:b2:N4:t3:paligned:tree307:i3,4,4,11,aligned,isAncestor,3,35,13.937195777893066,1,3,1,4,307,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t0:paligned:tree101:i0,4,4,11,aligned,isAncestor,4,35,17.512996673583984,1,0,1,4,101,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t1:paligned:tree101:i1,4,4,11,aligned,isAncestor,4,35,12.220775604248047,1,1,1,4,101,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t2:paligned:tree101:i2,4,4,11,aligned,isAncestor,4,35,17.42572021484375,1,2,1,4,101,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t3:paligned:tree101:i3,4,4,11,aligned,isAncestor,4,35,10.61751937866211,1,3,1,4,101,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t1:prandomized:tree101:i5,4,4,11,randomized,isAncestor,4,35,6.501708984375,1,1,1,4,101,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t0:paligned:tree211:i0,4,4,11,aligned,isAncestor,4,35,15.232568740844727,1,0,1,4,211,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t1:paligned:tree211:i1,4,4,11,aligned,isAncestor,4,35,-0.05448150634765625,2,1,0,4,211,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t2:paligned:tree211:i2,4,4,11,aligned,isAncestor,4,35,13.551488876342773,1,2,1,4,211,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t3:paligned:tree211:i3,4,4,11,aligned,isAncestor,4,35,14.95272159576416,1,3,1,4,211,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t1:prandomized:tree211:i5,4,4,11,randomized,isAncestor,4,35,9.61638069152832,1,1,1,4,211,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t2:prandomized:tree211:i6,4,4,11,randomized,isAncestor,4,35,19.290496826171875,1,2,1,4,211,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t3:prandomized:tree211:i7,4,4,11,randomized,isAncestor,4,35,18.64397430419922,1,3,1,4,211,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t0:paligned:tree307:i0,4,4,11,aligned,isAncestor,4,35,15.018617630004883,1,0,1,4,307,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t1:paligned:tree307:i1,4,4,11,aligned,isAncestor,4,35,10.98858642578125,1,1,1,4,307,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t2:paligned:tree307:i2,4,4,11,aligned,isAncestor,4,35,17.123044967651367,1,2,1,4,307,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t3:paligned:tree307:i3,4,4,11,aligned,isAncestor,4,35,13.937195777893066,1,3,1,4,307,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t0:paligned:tree101:i10000,4,4,11,aligned,isAncestor,3,35,16.010480880737305,1,0,1,8,101,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t1:paligned:tree101:i10001,4,4,11,aligned,isAncestor,3,35,8.586271286010742,1,1,1,8,101,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t2:paligned:tree101:i10002,4,4,11,aligned,isAncestor,3,35,15.680225372314453,1,2,1,8,101,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t3:paligned:tree101:i10003,4,4,11,aligned,isAncestor,3,35,18.120861053466797,1,3,1,8,101,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t2:prandomized:tree101:i10006,4,4,11,randomized,isAncestor,3,35,16.3051700592041,1,2,1,8,101,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t0:paligned:tree211:i10000,4,4,11,aligned,isAncestor,3,35,17.764530181884766,1,0,1,8,211,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t1:paligned:tree211:i10001,4,4,11,aligned,isAncestor,3,35,6.848613739013672,1,1,1,8,211,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t2:paligned:tree211:i10002,4,4,11,aligned,isAncestor,3,35,15.459356307983398,1,2,1,8,211,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t3:paligned:tree211:i10003,4,4,11,aligned,isAncestor,3,35,15.274785041809082,1,3,1,8,211,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t0:paligned:tree307:i10000,4,4,11,aligned,isAncestor,3,35,16.669281005859375,1,0,1,8,307,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t1:paligned:tree307:i10001,4,4,11,aligned,isAncestor,3,35,14.566411018371582,1,1,1,8,307,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t2:paligned:tree307:i10002,4,4,11,aligned,isAncestor,3,35,16.609859466552734,1,2,1,8,307,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t3:paligned:tree307:i10003,4,4,11,aligned,isAncestor,3,35,12.076356887817383,1,3,1,8,307,64
baseline,2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t0:prandomized:tree101:i4,4,4,11,randomized,isAncestor,1,36,18.112625122070312,1,0,1,3,101,64
baseline,2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t2:prandomized:tree101:i6,4,4,11,randomized,isAncestor,1,36,17.2447452545166,1,2,1,3,101,64
baseline,2,4,depth_path,test:isAncestor:D3:d2:b2:N4:t0:prandomized:tree101:i4,4,4,11,randomized,isAncestor,2,36,16.59819793701172,1,0,1,3,101,64
baseline,2,4,depth_path,test:isAncestor:D3:d2:b2:N4:t2:prandomized:tree101:i6,4,4,11,randomized,isAncestor,2,36,17.248319625854492,1,2,1,3,101,64
baseline,2,4,depth_path,test:isAncestor:D3:d3:b2:N4:t0:prandomized:tree101:i4,4,4,11,randomized,isAncestor,3,36,14.853961944580078,1,0,1,3,101,64
baseline,2,4,depth_path,test:isAncestor:D3:d3:b2:N4:t2:prandomized:tree101:i6,4,4,11,randomized,isAncestor,3,36,18.505224227905273,1,2,1,3,101,64
baseline,2,4,depth_path,test:isAncestor:D4:d1:b2:N4:t2:prandomized:tree101:i6,4,4,11,randomized,isAncestor,1,36,17.048431396484375,1,2,1,4,101,64
baseline,2,4,depth_path,test:isAncestor:D4:d2:b2:N4:t2:prandomized:tree101:i6,4,4,11,randomized,isAncestor,2,36,16.140804290771484,1,2,1,4,101,64
baseline,2,4,depth_path,test:isAncestor:D4:d3:b2:N4:t2:prandomized:tree101:i6,4,4,11,randomized,isAncestor,3,36,17.0537166595459,1,2,1,4,101,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t2:prandomized:tree101:i6,4,4,11,randomized,isAncestor,4,36,17.71123695373535,1,2,1,4,101,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t0:prandomized:tree307:i10004,4,4,11,randomized,isAncestor,3,36,16.8389835357666,1,0,1,8,307,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t2:prandomized:tree307:i10006,4,4,11,randomized,isAncestor,3,36,18.56537437438965,1,2,1,8,307,64
baseline,2,4,depth_path,test:isAncestor:D3:d1:b2:N4:t1:prandomized:tree307:i5,4,4,11,randomized,isAncestor,1,37,9.87946891784668,1,1,1,3,307,64
baseline,2,4,depth_path,test:isAncestor:D3:d2:b2:N4:t1:prandomized:tree307:i5,4,4,11,randomized,isAncestor,2,37,9.879467010498047,1,1,1,3,307,64
baseline,2,4,depth_path,test:isAncestor:D3:d3:b2:N4:t1:prandomized:tree307:i5,4,4,11,randomized,isAncestor,3,37,9.879470825195312,1,1,1,3,307,64
baseline,2,4,depth_path,test:isAncestor:D4:d1:b2:N4:t0:prandomized:tree307:i4,4,4,11,randomized,isAncestor,1,37,17.598323822021484,1,0,1,4,307,64
baseline,2,4,depth_path,test:isAncestor:D4:d1:b2:N4:t3:prandomized:tree307:i7,4,4,11,randomized,isAncestor,1,37,13.682961463928223,1,3,1,4,307,64
baseline,2,4,depth_path,test:isAncestor:D4:d2:b2:N4:t0:prandomized:tree307:i4,4,4,11,randomized,isAncestor,2,37,15.619499206542969,1,0,1,4,307,64
baseline,2,4,depth_path,test:isAncestor:D4:d2:b2:N4:t3:prandomized:tree307:i7,4,4,11,randomized,isAncestor,2,37,13.682963371276855,1,3,1,4,307,64
baseline,2,4,depth_path,test:isAncestor:D4:d3:b2:N4:t0:prandomized:tree307:i4,4,4,11,randomized,isAncestor,3,37,15.459022521972656,1,0,1,4,307,64
baseline,2,4,depth_path,test:isAncestor:D4:d3:b2:N4:t3:prandomized:tree307:i7,4,4,11,randomized,isAncestor,3,37,13.682960510253906,1,3,1,4,307,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t0:prandomized:tree307:i4,4,4,11,randomized,isAncestor,4,37,14.827224731445312,1,0,1,4,307,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t3:prandomized:tree307:i7,4,4,11,randomized,isAncestor,4,37,13.682963371276855,1,3,1,4,307,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t1:prandomized:tree211:i10005,4,4,11,randomized,isAncestor,3,37,15.51773452758789,1,1,1,8,211,64
baseline,2,4,depth_path,test:isAncestor:D4:d1:b2:N4:t3:prandomized:tree101:i7,4,4,11,randomized,isAncestor,1,38,15.12082290649414,1,3,1,4,101,64
baseline,2,4,depth_path,test:isAncestor:D4:d1:b2:N4:t0:prandomized:tree211:i4,4,4,11,randomized,isAncestor,1,38,19.374399185180664,1,0,1,4,211,64
baseline,2,4,depth_path,test:isAncestor:D4:d2:b2:N4:t3:prandomized:tree101:i7,4,4,11,randomized,isAncestor,2,38,15.12082290649414,1,3,1,4,101,64
baseline,2,4,depth_path,test:isAncestor:D4:d2:b2:N4:t0:prandomized:tree211:i4,4,4,11,randomized,isAncestor,2,38,19.300195693969727,1,0,1,4,211,64
baseline,2,4,depth_path,test:isAncestor:D4:d3:b2:N4:t3:prandomized:tree101:i7,4,4,11,randomized,isAncestor,3,38,15.12082290649414,1,3,1,4,101,64
baseline,2,4,depth_path,test:isAncestor:D4:d3:b2:N4:t0:prandomized:tree211:i4,4,4,11,randomized,isAncestor,3,38,17.851598739624023,1,0,1,4,211,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t3:prandomized:tree101:i7,4,4,11,randomized,isAncestor,4,38,15.12082290649414,1,3,1,4,101,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t0:prandomized:tree211:i4,4,4,11,randomized,isAncestor,4,38,16.644922256469727,1,0,1,4,211,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t3:prandomized:tree101:i10007,4,4,11,randomized,isAncestor,3,38,11.81125259399414,1,3,1,8,101,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t2:prandomized:tree211:i10006,4,4,11,randomized,isAncestor,3,38,18.027238845825195,1,2,1,8,211,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t1:prandomized:tree101:i10005,4,4,11,randomized,isAncestor,3,39,10.294921875,1,1,1,8,101,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t0:prandomized:tree211:i10004,4,4,11,randomized,isAncestor,3,39,17.5399169921875,1,0,1,8,211,64
baseline,2,4,depth_path,test:isAncestor:D4:d1:b2:N4:t2:prandomized:tree307:i6,4,4,11,randomized,isAncestor,1,40,15.610979080200195,1,2,1,4,307,64
baseline,2,4,depth_path,test:isAncestor:D4:d2:b2:N4:t2:prandomized:tree307:i6,4,4,11,randomized,isAncestor,2,40,18.044130325317383,1,2,1,4,307,64
baseline,2,4,depth_path,test:isAncestor:D4:d3:b2:N4:t2:prandomized:tree307:i6,4,4,11,randomized,isAncestor,3,40,15.381916046142578,1,2,1,4,307,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t2:prandomized:tree307:i6,4,4,11,randomized,isAncestor,4,40,18.208837509155273,1,2,1,4,307,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t1:prandomized:tree307:i10005,4,4,11,randomized,isAncestor,3,40,17.07852554321289,1,1,1,8,307,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t3:prandomized:tree307:i10007,4,4,11,randomized,isAncestor,3,40,15.814655303955078,1,3,1,8,307,64
baseline,2,4,depth_path,test:isAncestor:D4:d1:b2:N4:t1:prandomized:tree307:i5,4,4,11,randomized,isAncestor,1,41,15.81911849975586,1,1,1,4,307,64
baseline,2,4,depth_path,test:isAncestor:D4:d2:b2:N4:t1:prandomized:tree307:i5,4,4,11,randomized,isAncestor,2,41,15.81911849975586,1,1,1,4,307,64
baseline,2,4,depth_path,test:isAncestor:D4:d3:b2:N4:t1:prandomized:tree307:i5,4,4,11,randomized,isAncestor,3,41,15.81911849975586,1,1,1,4,307,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t1:prandomized:tree307:i5,4,4,11,randomized,isAncestor,4,41,15.81911849975586,1,1,1,4,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d1:b2:N4:t0:paligned:tree101:i0,4,4,11,aligned,isAncestor,1,41,16.49250030517578,1,0,1,5,101,64
baseline,2,4,depth_path,test:isAncestor:D5:d1:b2:N4:t1:paligned:tree101:i1,4,4,11,aligned,isAncestor,1,41,11.652496337890625,1,1,1,5,101,64
baseline,2,4,depth_path,test:isAncestor:D5:d1:b2:N4:t2:paligned:tree101:i2,4,4,11,aligned,isAncestor,1,41,15.200584411621094,1,2,1,5,101,64
baseline,2,4,depth_path,test:isAncestor:D5:d1:b2:N4:t3:paligned:tree101:i3,4,4,11,aligned,isAncestor,1,41,16.355125427246094,1,3,1,5,101,64
baseline,2,4,depth_path,test:isAncestor:D5:d1:b2:N4:t0:paligned:tree211:i0,4,4,11,aligned,isAncestor,1,41,14.813583374023438,1,0,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d1:b2:N4:t1:paligned:tree211:i1,4,4,11,aligned,isAncestor,1,41,16.314191818237305,1,1,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d1:b2:N4:t2:paligned:tree211:i2,4,4,11,aligned,isAncestor,1,41,15.784967422485352,1,2,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d1:b2:N4:t3:paligned:tree211:i3,4,4,11,aligned,isAncestor,1,41,17.234737396240234,1,3,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d1:b2:N4:t1:prandomized:tree211:i5,4,4,11,randomized,isAncestor,1,41,13.746664047241211,1,1,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d1:b2:N4:t2:prandomized:tree211:i6,4,4,11,randomized,isAncestor,1,41,17.13530158996582,1,2,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d1:b2:N4:t0:paligned:tree307:i0,4,4,11,aligned,isAncestor,1,41,13.09074592590332,1,0,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d1:b2:N4:t1:paligned:tree307:i1,4,4,11,aligned,isAncestor,1,41,17.002506256103516,1,1,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d1:b2:N4:t2:paligned:tree307:i2,4,4,11,aligned,isAncestor,1,41,17.560373306274414,1,2,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d1:b2:N4:t3:paligned:tree307:i3,4,4,11,aligned,isAncestor,1,41,13.16879653930664,1,3,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d2:b2:N4:t0:paligned:tree101:i0,4,4,11,aligned,isAncestor,2,41,13.765796661376953,1,0,1,5,101,64
baseline,2,4,depth_path,test:isAncestor:D5:d2:b2:N4:t1:paligned:tree101:i1,4,4,11,aligned,isAncestor,2,41,11.652494430541992,1,1,1,5,101,64
baseline,2,4,depth_path,test:isAncestor:D5:d2:b2:N4:t2:paligned:tree101:i2,4,4,11,aligned,isAncestor,2,41,17.500638961791992,1,2,1,5,101,64
baseline,2,4,depth_path,test:isAncestor:D5:d2:b2:N4:t3:paligned:tree101:i3,4,4,11,aligned,isAncestor,2,41,16.355125427246094,1,3,1,5,101,64
baseline,2,4,depth_path,test:isAncestor:D5:d2:b2:N4:t0:paligned:tree211:i0,4,4,11,aligned,isAncestor,2,41,16.691896438598633,1,0,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d2:b2:N4:t1:paligned:tree211:i1,4,4,11,aligned,isAncestor,2,41,16.314191818237305,1,1,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d2:b2:N4:t2:paligned:tree211:i2,4,4,11,aligned,isAncestor,2,41,16.967086791992188,1,2,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d2:b2:N4:t3:paligned:tree211:i3,4,4,11,aligned,isAncestor,2,41,17.234737396240234,1,3,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d2:b2:N4:t1:prandomized:tree211:i5,4,4,11,randomized,isAncestor,2,41,13.746664047241211,1,1,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d2:b2:N4:t2:prandomized:tree211:i6,4,4,11,randomized,isAncestor,2,41,12.713716506958008,1,2,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d2:b2:N4:t0:paligned:tree307:i0,4,4,11,aligned,isAncestor,2,41,16.768407821655273,1,0,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d2:b2:N4:t1:paligned:tree307:i1,4,4,11,aligned,isAncestor,2,41,17.002506256103516,1,1,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d2:b2:N4:t2:paligned:tree307:i2,4,4,11,aligned,isAncestor,2,41,15.418109893798828,1,2,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d2:b2:N4:t3:paligned:tree307:i3,4,4,11,aligned,isAncestor,2,41,13.16879653930664,1,3,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d3:b2:N4:t0:paligned:tree101:i0,4,4,11,aligned,isAncestor,3,41,15.171035766601562,1,0,1,5,101,64
baseline,2,4,depth_path,test:isAncestor:D5:d3:b2:N4:t1:paligned:tree101:i1,4,4,11,aligned,isAncestor,3,41,11.652496337890625,1,1,1,5,101,64
baseline,2,4,depth_path,test:isAncestor:D5:d3:b2:N4:t2:paligned:tree101:i2,4,4,11,aligned,isAncestor,3,41,16.937000274658203,1,2,1,5,101,64
baseline,2,4,depth_path,test:isAncestor:D5:d3:b2:N4:t3:paligned:tree101:i3,4,4,11,aligned,isAncestor,3,41,16.355125427246094,1,3,1,5,101,64
baseline,2,4,depth_path,test:isAncestor:D5:d3:b2:N4:t0:paligned:tree211:i0,4,4,11,aligned,isAncestor,3,41,17.634756088256836,1,0,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d3:b2:N4:t1:paligned:tree211:i1,4,4,11,aligned,isAncestor,3,41,16.314191818237305,1,1,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d3:b2:N4:t2:paligned:tree211:i2,4,4,11,aligned,isAncestor,3,41,15.883537292480469,1,2,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d3:b2:N4:t3:paligned:tree211:i3,4,4,11,aligned,isAncestor,3,41,17.23473358154297,1,3,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d3:b2:N4:t1:prandomized:tree211:i5,4,4,11,randomized,isAncestor,3,41,13.746661186218262,1,1,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d3:b2:N4:t2:prandomized:tree211:i6,4,4,11,randomized,isAncestor,3,41,15.100482940673828,1,2,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d3:b2:N4:t0:paligned:tree307:i0,4,4,11,aligned,isAncestor,3,41,15.871286392211914,1,0,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d3:b2:N4:t1:paligned:tree307:i1,4,4,11,aligned,isAncestor,3,41,17.002506256103516,1,1,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d3:b2:N4:t2:paligned:tree307:i2,4,4,11,aligned,isAncestor,3,41,17.842931747436523,1,2,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d3:b2:N4:t3:paligned:tree307:i3,4,4,11,aligned,isAncestor,3,41,13.16879653930664,1,3,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d4:b2:N4:t0:paligned:tree101:i0,4,4,11,aligned,isAncestor,4,41,17.67536735534668,1,0,1,5,101,64
baseline,2,4,depth_path,test:isAncestor:D5:d4:b2:N4:t1:paligned:tree101:i1,4,4,11,aligned,isAncestor,4,41,11.652496337890625,1,1,1,5,101,64
baseline,2,4,depth_path,test:isAncestor:D5:d4:b2:N4:t2:paligned:tree101:i2,4,4,11,aligned,isAncestor,4,41,19.123849868774414,1,2,1,5,101,64
baseline,2,4,depth_path,test:isAncestor:D5:d4:b2:N4:t3:paligned:tree101:i3,4,4,11,aligned,isAncestor,4,41,16.35512351989746,1,3,1,5,101,64
baseline,2,4,depth_path,test:isAncestor:D5:d4:b2:N4:t0:paligned:tree211:i0,4,4,11,aligned,isAncestor,4,41,17.590255737304688,1,0,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d4:b2:N4:t1:paligned:tree211:i1,4,4,11,aligned,isAncestor,4,41,16.314191818237305,1,1,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d4:b2:N4:t2:paligned:tree211:i2,4,4,11,aligned,isAncestor,4,41,18.478031158447266,1,2,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d4:b2:N4:t3:paligned:tree211:i3,4,4,11,aligned,isAncestor,4,41,17.234737396240234,1,3,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d4:b2:N4:t1:prandomized:tree211:i5,4,4,11,randomized,isAncestor,4,41,13.746664047241211,1,1,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d4:b2:N4:t2:prandomized:tree211:i6,4,4,11,randomized,isAncestor,4,41,12.99052619934082,1,2,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d4:b2:N4:t0:paligned:tree307:i0,4,4,11,aligned,isAncestor,4,41,12.075706481933594,1,0,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d4:b2:N4:t1:paligned:tree307:i1,4,4,11,aligned,isAncestor,4,41,17.002506256103516,1,1,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d4:b2:N4:t2:paligned:tree307:i2,4,4,11,aligned,isAncestor,4,41,15.516958236694336,1,2,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d4:b2:N4:t3:paligned:tree307:i3,4,4,11,aligned,isAncestor,4,41,13.168794631958008,1,3,1,5,307,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t0:prandomized:tree101:i10004,4,4,11,randomized,isAncestor,3,41,16.870586395263672,1,0,1,8,101,64
baseline,2,4,depth_path,test:isAncestor:D4:d1:b2:N4:t0:prandomized:tree101:i4,4,4,11,randomized,isAncestor,1,42,17.4685115814209,1,0,1,4,101,64
baseline,2,4,depth_path,test:isAncestor:D4:d2:b2:N4:t0:prandomized:tree101:i4,4,4,11,randomized,isAncestor,2,42,14.347188949584961,1,0,1,4,101,64
baseline,2,4,depth_path,test:isAncestor:D4:d3:b2:N4:t0:prandomized:tree101:i4,4,4,11,randomized,isAncestor,3,42,16.245637893676758,1,0,1,4,101,64
baseline,2,4,depth_path,test:isAncestor:D4:d4:b2:N4:t0:prandomized:tree101:i4,4,4,11,randomized,isAncestor,4,42,11.635263442993164,1,0,1,4,101,64
baseline,2,4,depth_path,test:isAncestor:D5:d1:b2:N4:t1:prandomized:tree307:i5,4,4,11,randomized,isAncestor,1,42,14.612201690673828,1,1,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d2:b2:N4:t1:prandomized:tree307:i5,4,4,11,randomized,isAncestor,2,42,14.612197875976562,1,1,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d3:b2:N4:t1:prandomized:tree307:i5,4,4,11,randomized,isAncestor,3,42,14.612202644348145,1,1,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d4:b2:N4:t1:prandomized:tree307:i5,4,4,11,randomized,isAncestor,4,42,14.612201690673828,1,1,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d1:b2:N4:t0:prandomized:tree211:i4,4,4,11,randomized,isAncestor,1,43,16.912456512451172,1,0,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d2:b2:N4:t0:prandomized:tree211:i4,4,4,11,randomized,isAncestor,2,43,14.658538818359375,1,0,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d3:b2:N4:t0:prandomized:tree211:i4,4,4,11,randomized,isAncestor,3,43,15.951204299926758,1,0,1,5,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d4:b2:N4:t0:prandomized:tree211:i4,4,4,11,randomized,isAncestor,4,43,16.601348876953125,1,0,1,5,211,64
baseline,1,4,branching,test:isAncestor:D8:d3:b1:N4:t3:prandomized:tree211:i10007,4,4,11,randomized,isAncestor,3,43,10.802423477172852,1,3,1,8,211,64
baseline,2,4,depth_path,test:isAncestor:D5:d1:b2:N4:t0:prandomized:tree307:i4,4,4,11,randomized,isAncestor,1,44,16.3778018951416,1,0,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d1:b2:N4:t3:prandomized:tree307:i7,4,4,11,randomized,isAncestor,1,44,16.91669273376465,1,3,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d2:b2:N4:t0:prandomized:tree307:i4,4,4,11,randomized,isAncestor,2,44,12.659111022949219,1,0,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d2:b2:N4:t3:prandomized:tree307:i7,4,4,11,randomized,isAncestor,2,44,16.916688919067383,1,3,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d3:b2:N4:t0:prandomized:tree307:i4,4,4,11,randomized,isAncestor,3,44,16.851926803588867,1,0,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d3:b2:N4:t3:prandomized:tree307:i7,4,4,11,randomized,isAncestor,3,44,16.91669273376465,1,3,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d4:b2:N4:t0:prandomized:tree307:i4,4,4,11,randomized,isAncestor,4,44,14.641014099121094,1,0,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d4:b2:N4:t3:prandomized:tree307:i7,4,4,11,randomized,isAncestor,4,44,16.91669273376465,1,3,1,5,307,64
baseline,2,4,depth_path,test:isAncestor:D5:d1:b2:N4:t2:prandomized:tree101:i6,4,4,11,randomized,isAncestor,1,45,17.772584915161133,1,2,1,5,101,64
baseline,2,4,depth_path,test:isAncestor:D5:d1:b2:N4:t3:prandomized:tree211:i7,4,4,11,randomized,isAncestor,1,45,17.139371871948242,1,3,1,5,211,64
