cell_id,condition,episodes,example_id,family,heads,layers,mappings,margin,mlp_ratio,pairs,probability,rank,regime,seed,target,top1,vocabulary,width
C2_sa_ff_L2_W64_H2_S11,none,256,30,sa_ff,2,2,fresh-random,-19.262346267700195,2,3,2.9502800202863e-09,4,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,30,sa_ff,2,2,fresh-random,-13.386579513549805,2,3,1.5331878557844902e-06,4,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,30,sa_ff,2,2,fresh-random,19.94439697265625,2,3,1.0,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,30,sa_ff,2,2,fresh-random,-21.442779541015625,2,3,4.869892822334521e-10,4,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,31,sa_ff,2,2,fresh-random,13.678842544555664,2,3,0.9999988079071045,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,31,sa_ff,2,2,fresh-random,-20.62837791442871,2,3,1.0995354626786025e-09,5,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,31,sa_ff,2,2,fresh-random,-33.76576232910156,2,3,2.166288033152294e-15,6,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,31,sa_ff,2,2,fresh-random,10.840129852294922,2,3,0.9999803304672241,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,31,sa_ff,2,2,fresh-random,-19.132402420043945,2,3,4.907964257228059e-09,5,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,32,sa_ff,2,2,fresh-random,10.534908294677734,2,3,0.9999562501907349,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,32,sa_ff,2,2,fresh-random,-17.64388084411621,2,3,2.174502533591749e-08,3,C2,11,5,0,4,64
