boundary,category_id,entity_id,example_id,label_mode,model_seed,ontology_family,output_entropy,parent_id,position_mode,query_level,residual,root_id,target_margin,target_probability,target_rank,template_id,top1_correct
5,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:parent:t1:paligned:24,arbitrary,11,b4-d2-i8,0.20546869933605194,parent-330,aligned,parent,-6.14091:-1.2422:-1.26554:5.66957:0.30285:-2.57497:0.775298:6.85231:-1.33341:0.512841:-6.88526:-8.36515:3.30548:4.44015:0.73862:-1.1399:-4.13043:5.23744:-4.91348:2.23189:6.36374:3.06755:-6.70187:-0.582346:-5.04386:6.29437:8.34245:1.03073:11.8:-5.39452:-3.65993:-5.16903:-0.595181:-2.39504:-3.51746:2.91926:-4.9513:-0.307278:-3.48914:-1.60764:-2.16726:-3.66528:6.00681:8.46893:1.85724:3.79267:-0.92616:5.49368:-3.42227:-1.94476:-3.61203:-0.824517:-1.606:0.992533:0.666224:-6.85819:2.17542:-1.63133:2.34816:-2.04933:-6.81977:-1.21417:2.37456:-2.97751,root-344,2.9050464630126953,0.9479769468307495,1,1,1
5,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:parent:t1:prandomized:8,arbitrary,11,b4-d2-i8,0.009023291058838367,parent-330,randomized,parent,-1.48115:0.129289:-2.13938:5.97059:1.61888:-1.92317:2.64102:5.18034:2.5845:0.702702:-6.59978:-7.02807:-2.94527:1.38268:-0.562278:-1.17578:-6.74412:7.38028:-5.04006:1.78337:3.78467:6.50111:-5.54221:-1.77438:-7.46537:2.46335:5.85665:2.89943:8.73144:0.177462:-1.80789:0.0494903:-1.14908:-3.96551:-3.10852:3.8382:-4.10003:0.751886:-2.41973:-4.06908:0.332959:0.678581:4.2086:6.33335:2.56782:6.29176:-0.840946:0.236573:-5.22279:-2.35592:-5.03447:1.17871:-0.27186:3.68042:0.558193:-6.16774:1.07492:0.203341:1.437:-2.08505:-4.79126:0.549136:1.26216:-4.81027,root-344,7.435802459716797,0.9989882111549377,1,1,1
5,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:parent:t1:prandomized:24,arbitrary,11,b4-d2-i8,0.5855956673622131,parent-330,randomized,parent,-7.23109:-1.31863:-1.69503:6.50507:-0.0344107:-3.00832:1.44321:6.08855:-1.91577:0.423729:-6.73734:-7.76522:4.08244:6.6646:1.82254:0.400255:-3.85355:6.64209:-3.98187:2.77399:5.48679:3.14469:-5.54739:-0.517296:-6.52957:6.22107:9.65662:2.24801:11.4582:-5.77232:-4.59732:-5.8821:0.324047:-2.90547:-3.14114:2.03611:-5.77358:-0.452225:-3.06425:-1.44063:-2.97396:-4.58282:6.57338:6.70967:2.29903:3.57476:-1.43142:6.74261:-4.03378:-3.17531:-4.38462:-0.3706:-1.46049:3.01533:1.58744:-6.1689:2.25946:-0.783797:1.32343:-2.10056:-7.94021:-1.55282:2.10232:-3.31776,root-344,1.001962661743164,0.7311700582504272,1,1,1
5,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:parent:t2:paligned:8,arbitrary,11,b4-d2-i8,0.03325862064957619,parent-330,aligned,parent,-1.60075:0.982205:-1.17594:5.39157:1.15181:-2.82027:-1.53011:8.00913:-0.90056:1.07071:-5.89971:-7.8643:-1.87672:3.34882:-2.45216:-3.85332:-3.71637:5.04599:-4.71396:1.25424:5.4634:4.48041:-4.85263:-2.13663:-6.46397:2.91268:7.65903:-0.319871:10.5335:-2.58125:-2.67515:-2.60892:1.33164:-1.03193:-4.18509:5.49597:-2.16936:-0.831616:-3.98252:-1.65713:1.70787:-1.43306:4.90497:8.15474:3.27969:5.91654:-1.15552:0.485362:-2.25888:-0.301355:-5.25533:0.0357599:-0.884706:2.9002:2.23912:-6.35418:1.29561:-1.62199:2.95264:-1.89316:-5.30853:-0.958107:2.41979:-4.26183,root-344,5.414011001586914,0.995102047920227,1,2,1
5,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:parent:t2:paligned:24,arbitrary,11,b4-d2-i8,0.08753477036952972,parent-330,aligned,parent,-5.28201:0.339567:-1.86302:5.07446:-0.0977373:-2.30616:0.627444:6.25584:-1.0615:1.10046:-6.93495:-8.65921:1.60878:3.6897:-0.43736:-2.17146:-5.32612:5.94263:-3.93983:-0.0434358:5.48751:2.3491:-7.39424:-0.876974:-5.96576:4.27457:9.15606:-1.08922:10.7877:-4.39892:-2.93422:-3.60918:-0.0512228:-0.987624:-4.53758:4.709:-4.85496:-0.427365:-3.9416:-1.42141:0.263376:-1.09079:5.29461:8.88316:3.12414:4.48903:-0.192854:3.81741:-2.21891:-2.96708:-5.39649:0.610746:-0.988453:0.522768:1.19172:-6.66966:2.64138:-2.11513:2.9208:-0.605253:-6.80777:0.501528:2.85772:-2.26135,root-344,4.047956466674805,0.9827781319618225,1,2,1
5,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:parent:t2:prandomized:8,arbitrary,11,b4-d2-i8,0.009672132320702076,parent-330,randomized,parent,-2.48685:0.0869086:-1.04417:7.04185:0.630575:-2.54041:-0.314639:9.98997:-1.49739:0.627979:-5.97144:-6.19554:-1.43853:3.40534:-1.23192:-1.31803:-4.09392:4.57064:-5.60961:2.70525:6.41786:4.41037:-3.74121:-3.06743:-6.46848:2.85839:7.64586:0.297216:9.68009:-1.70877:-3.50358:-2.40681:-0.966319:-1.97351:-3.94462:4.8579:-2.51074:0.192796:-3.88687:-0.773402:1.07832:-2.79952:5.56054:8.73276:2.43664:4.77181:-1.32759:1.77427:-3.46288:0.709476:-4.61057:0.0918257:-1.01091:3.09699:2.27007:-5.29628:0.803828:-1.64201:2.41393:-1.40968:-7.14392:-2.09658:3.25342:-4.6378,root-344,7.2710113525390625,0.998935878276825,1,2,1
5,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:parent:t2:prandomized:24,arbitrary,11,b4-d2-i8,0.6178320646286011,parent-330,randomized,parent,-6.02602:-0.417256:-0.201085:7.88236:-0.801639:-0.851251:2.18327:7.86644:-1.95648:-1.10585:-3.85044:-10.4878:2.42405:1.64592:-0.687677:-1.57639:-4.86212:7.60767:-6.69018:2.99226:6.54493:3.4253:-6.40346:-2.15079:-5.77661:6.25959:9.26298:-0.630002:11.9531:-5.32809:-4.63667:-4.97949:-2.35463:-2.59818:-3.07411:3.90045:-4.97092:1.78278:-3.26885:-2.18659:-1.14587:-3.0019:4.35817:8.15003:2.21602:4.23477:-0.50698:5.91122:-5.14513:-2.09776:-0.0527695:-1.42232:-1.92572:2.08998:0.465784:-5.1937:3.47721:-1.50528:0.814746:-1.69785:-4.58947:-1.82858:1.63275:-4.18586,root-344,0.8463191986083984,0.6992635130882263,1,2,1
5,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:parent:t3:paligned:8,arbitrary,11,b4-d2-i8,0.25405049324035645,parent-330,aligned,parent,-2.47502:-0.127046:-0.0277661:4.48149:1.50424:-3.2813:-0.914019:8.14233:-0.889167:0.520617:-6.09656:-6.30345:-0.67297:3.95934:-2.64472:-2.41035:-1.17477:3.96523:-5.0594:3.72027:5.97848:4.72076:-4.38438:-1.56245:-5.89165:4.9535:5.82542:2.90131:10.7637:-2.8835:-2.6402:-2.51684:-0.0630614:-3.47764:-2.65304:2.74356:-2.45511:-0.575104:-3.73404:-2.09564:-2.1965:-3.13575:4.78738:7.41977:1.06929:5.77482:-2.23441:2.27749:-4.46223:0.764721:-3.46902:-1.2453:-1.14919:3.18119:1.59533:-6.77882:-0.203917:-0.694478:2.90756:-1.99869:-5.64429:-2.21687:0.802601:-4.02564,root-344,2.962451934814453,0.9425172209739685,1,3,1
5,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:parent:t3:paligned:24,arbitrary,11,b4-d2-i8,0.1266259402036667,parent-330,aligned,parent,-6.01423:-1.33274:-1.3727:5.80769:0.40703:-2.52832:0.82196:6.91617:-1.46463:0.710649:-7.00643:-8.34434:3.35079:4.5726:0.991939:-1.30361:-4.08885:5.23559:-4.72766:2.06331:6.50049:3.17314:-6.77288:-0.594074:-4.93172:5.97753:8.41862:1.09758:11.7875:-5.38402:-3.83345:-5.25844:-0.290787:-2.2952:-3.46015:2.92558:-4.86291:-0.209636:-3.35995:-1.80841:-2.12422:-3.55312:5.79976:8.4308:1.77861:3.55514:-1.08113:5.65913:-3.49044:-1.98984:-3.77151:-0.893014:-1.72837:0.932075:0.584642:-6.92814:2.4048:-1.56563:2.43882:-2.28207:-6.80314:-1.3023:2.41124:-3.10535,root-344,3.569263458251953,0.9725089073181152,1,3,1
5,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:parent:t3:prandomized:8,arbitrary,11,b4-d2-i8,0.007976443506777287,parent-330,randomized,parent,-1.50202:-0.00214219:-2.21383:6.04892:1.68491:-1.96352:2.53466:5.1933:2.58245:0.739869:-6.6805:-7.02546:-2.96037:1.40772:-0.442739:-1.00202:-6.78141:7.34693:-4.99672:1.9094:3.77095:6.5731:-5.45938:-1.86249:-7.4516:2.42662:5.82183:2.75776:8.79323:0.128543:-1.89563:0.0228126:-1.146:-3.80734:-3.09069:3.8475:-4.0578:0.689414:-2.44378:-4.035:0.32052:0.570557:4.10524:6.31759:2.65601:6.11249:-0.741423:0.231206:-5.18543:-2.30077:-5.00719:1.13373:-0.36739:3.55668:0.599111:-6.0791:1.05637:0.326353:1.37254:-2.14992:-4.85056:0.439519:1.26554:-4.78435,root-344,7.630182266235352,0.9991254210472107,1,3,1
5,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:parent:t3:prandomized:24,arbitrary,11,b4-d2-i8,0.3941064476966858,parent-330,randomized,parent,-7.26299:-1.76564:-1.94944:6.96653:0.102531:-2.85122:1.58227:6.24612:-1.81495:0.650588:-6.77954:-7.82485:4.08059:6.87046:2.15533:0.171242:-3.74016:6.61945:-3.91407:2.30591:5.70956:2.99325:-5.58933:-0.612887:-6.29144:5.75991:9.58872:2.53428:11.6703:-5.81665:-4.84663:-5.96529:0.546077:-2.51138:-3.24207:2.1134:-5.85221:-0.379488:-3.36744:-1.7188:-2.92093:-4.0857:6.43902:6.32159:2.43716:3.16343:-1.52306:6.80772:-4.36002:-3.42262:-4.64763:-0.377877:-1.67679:2.85591:1.81977:-6.19894:2.53932:-0.808191:1.36575:-2.44575:-7.87662:-1.67973:2.21137:-3.71409,root-344,1.8799934387207031,0.8673446774482727,1,3,1
5,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:ancestor:t0:paligned:8,arbitrary,11,b4-d2-i8,0.0007124799303710461,parent-330,aligned,ancestor,3.1618:-2.58264:-0.946003:2.02463:2.70065:-0.95253:-5.41561:11.2118:-1.31124:-1.54884:-4.14791:-8.09655:-0.38833:2.06584:2.91862:-1.15736:-3.1706:4.11394:4.21071:-2.6272:4.09927:3.27035:-7.31573:-1.57586:-0.047777:0.480848:8.04681:-1.87664:6.34758:-1.74322:4.84392:-8.05616:5.43677:-0.627831:-2.92819:8.08684:-4.42473:2.03721:-1.56909:1.32649:2.34424:-2.44395:0.437466:9.05841:-3.53124:3.01348:-2.63621:-0.118745:-2.07741:0.0388875:-9.40474:6.31779:2.81042:6.31675:-2.91508:-1.53211:0.0668547:-6.00009:4.03434:-2.69979:-6.43863:-5.54311:2.39677:-6.79775,root-344,10.350749969482422,0.99993896484375,1,0,1
5,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:ancestor:t0:paligned:24,arbitrary,11,b4-d2-i8,0.0002784478710964322,parent-330,aligned,ancestor,-0.920798:-2.96392:-0.78629:1.86255:3.29359:-2.22132:-4.72528:11.7579:-1.53819:-1.6478:-5.43979:-9.03694:3.3849:1.8003:4.2293:0.665341:-6.93771:3.94291:4.51937:-2.4822:5.85151:2.56304:-11.273:0.198703:1.08126:3.21521:10.7105:-3.8273:6.53112:-2.71609:5.16029:-10.5846:1.95952:-2.5447:-3.88599:7.14818:-7.52797:1.51844:-2.21505:2.5504:-1.17619:-2.87129:-0.279109:11.2421:-3.69091:0.442258:-1.11576:4.02449:-2.04152:-2.59081:-10.4034:9.4431:2.51304:4.0602:-4.26797:-1.96288:1.18319:-7.67283:5.24662:-0.416895:-7.63649:-2.94892:3.59015:-3.41805,root-344,11.137340545654297,0.9999780654907227,1,0,1
5,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:ancestor:t0:prandomized:8,arbitrary,11,b4-d2-i8,0.0003027997736353427,parent-330,randomized,ancestor,2.70046:-4.73327:-0.383589:3.15188:1.75432:-2.23359:-5.05363:12.793:-2.68665:-0.0465273:-5.83517:-6.40903:-0.444844:3.74742:5.30387:-0.721947:-2.27405:4.58518:3.58995:-2.09486:3.73387:4.32256:-6.08283:-2.43237:-0.0806709:-0.913325:9.47744:-2.46832:7.25975:-1.94362:4.61591:-7.92683:3.81127:1.24801:-2.03619:8.59134:-4.33043:1.67147:-1.71949:1.46378:2.91087:-3.22513:0.280889:8.51934:-1.81714:2.20631:-2.21544:1.42618:-1.44057:1.05778:-11.6778:6.43757:1.7172:6.09115:-2.70054:-1.13203:0.382742:-6.24001:5.6786:-4.70888:-5.88781:-5.69902:3.88612:-7.42659,root-344,11.075220108032227,0.999976396560669,1,0,1
5,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:ancestor:t0:prandomized:24,arbitrary,11,b4-d2-i8,0.00043596222531050444,parent-330,randomized,ancestor,-1.19823:-5.353:0.158577:2.38907:3.19495:-2.4919:-4.12565:12.5665:-2.12791:-2.89355:-5.40811:-7.68486:3.99418:2.58913:5.02426:2.45418:-6.51409:5.30362:4.32491:-1.55301:6.20481:1.75535:-10.1563:-0.77095:1.1982:2.11305:10.5965:-3.78539:7.37074:-3.43554:3.58351:-12.4751:1.99592:-1.2979:-3.30558:7.09026:-6.82067:2.46014:-2.80992:1.80703:-2.33803:-4.31743:0.595543:9.50055:-3.57349:0.263156:-1.83431:5.54479:-3.09467:-2.22277:-8.48369:8.80286:2.224:4.72948:-3.16535:-1.65497:0.82716:-6.60108:3.86268:-1.2476:-6.30596:-3.31689:3.34456:-3.56104,root-344,10.828197479248047,0.9999649524688721,1,0,1
5,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:ancestor:t1:paligned:8,arbitrary,11,b4-d2-i8,0.00021627359092235565,parent-330,aligned,ancestor,2.55453:-3.78387:-1.03825:2.74542:3.0251:-1.15867:-5.17436:11.0411:0.174269:0.514646:-4.72831:-8.39811:-1.04849:2.34008:5.36058:-2.05041:-2.27754:6.17922:3.52406:-2.10761:3.73778:5.94173:-5.52126:-1.11898:-2.44977:0.857851:6.10165:-0.654614:5.97289:-2.13514:4.8165:-6.96224:2.99187:-1.62342:-2.23567:6.76932:-5.30298:1.30329:-0.872986:0.211285:0.531825:-2.7558:-0.48238:8.27497:-3.97031:3.64015:-2.15861:1.97659:-3.46882:0.485219:-9.7713:8.36988:1.13327:7.11024:-4.31968:-1.09441:-0.377108:-5.51514:4.71923:-4.56518:-4.72572:-3.98162:2.33007:-6.46102,root-344,11.481340408325195,0.9999831914901733,1,1,1
5,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:ancestor:t1:paligned:24,arbitrary,11,b4-d2-i8,0.00022504432126879692,parent-330,aligned,ancestor,-1.12061:-5.65157:-0.292742:3.91488:2.94095:-1.43238:-4.07107:10.7896:-1.47086:-0.28201:-4.80088:-9.4412:3.60552:2.72448:7.48522:-0.221095:-5.95886:6.12117:3.07363:-3.1137:3.88224:3.45665:-8.02854:0.444539:-0.736995:2.65612:8.45544:-3.16574:6.94992:-3.64017:3.11535:-10.2094:0.839403:-0.324573:-2.32564:6.00459:-7.32147:1.37141:-1.61807:1.2085:-1.22864:-3.83307:-0.148322:8.39981:-1.62999:0.44654:-0.70885:4.99199:-2.07136:-1.77693:-9.86336:10.7873:0.523231:4.86568:-4.33404:-0.236792:0.602483:-5.48566:4.73317:-3.94221:-5.4513:-2.77555:3.822:-3.96859,root-344,11.272506713867188,0.9999823570251465,1,1,1
5,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:ancestor:t1:prandomized:8,arbitrary,11,b4-d2-i8,0.011197829619050026,parent-330,randomized,ancestor,3.71717:-3.27736:-2.15679:4.76155:1.50128:-0.744043:-0.248796:10.222:1.77673:0.674121:-4.48814:-8.9916:-1.39847:1.62014:6.64313:1.01854:-5.79638:8.32057:2.76783:-2.9997:0.779911:7.48083:-6.33221:-0.306291:-2.53485:-1.59316:6.22034:3.39446:4.35474:1.72599:6.62984:-6.97694:2.57382:-5.12053:-0.931917:5.70509:-6.74035:3.12684:0.89846:0.428248:-0.353633:0.277335:-1.63418:5.49287:-2.40909:1.69428:1.10072:-1.35778:-4.89723:-2.19812:-11.8293:9.47672:3.38148:9.44617:-6.23953:-0.362777:0.282025:-4.34228:2.9152:-3.9165:-4.74338:-6.64178:2.09423:-4.25762,root-344,6.634250640869141,0.99857497215271,1,1,1
5,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:ancestor:t1:prandomized:24,arbitrary,11,b4-d2-i8,0.004148638341575861,parent-330,randomized,ancestor,-2.80433:-4.73823:-1.61076:3.58529:1.23757:-3.79413:-2.73995:9.93919:-0.982658:-1.39542:-3.35755:-9.33903:4.18248:3.15475:7.92326:4.24848:-6.7738:5.46964:4.19249:-2.26705:3.40656:2.56895:-9.28648:1.07402:-0.928989:3.20636:9.60901:-2.58591:6.94819:-3.18486:4.56365:-11.1453:1.47939:0.0345534:-2.17092:6.05764:-6.50541:-0.498659:-3.17946:2.44309:-1.37484:-5.5109:1.7394:7.36118:-0.578114:1.53738:0.881704:4.4791:-1.77803:-2.90605:-11.3911:10.5075:0.974639:6.39058:-2.79921:-0.838407:0.159729:-7.50234:2.73324:-0.914918:-7.02685:-2.82794:3.71764:-3.56225,root-344,8.03387451171875,0.9995716214179993,1,1,1
5,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:ancestor:t2:paligned:8,arbitrary,11,b4-d2-i8,0.0007211858173832297,parent-330,aligned,ancestor,3.05897:-2.61326:-0.990505:2.07888:2.67216:-0.894337:-5.37564:11.1433:-1.17898:-1.59757:-3.97973:-8.19802:-0.357805:2.07419:2.86884:-1.11222:-3.06686:4.07008:4.23487:-2.74867:4.08691:3.16252:-7.26255:-1.68718:-0.192687:0.541565:7.87728:-1.85066:6.42182:-1.77192:4.9094:-8.13228:5.47022:-0.552871:-2.88624:8.11215:-4.36832:2.00156:-1.5232:1.2786:2.27462:-2.50824:0.548773:9.00135:-3.45452:3.20708:-2.56774:-0.0331626:-2.08876:-0.0264368:-9.32913:6.34864:2.85707:6.37472:-2.80585:-1.53534:0.0373399:-6.1108:3.83564:-2.70246:-6.43332:-5.58419:2.39169:-6.69808,root-344,10.340208053588867,0.9999381303787231,1,2,1
5,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:ancestor:t2:paligned:24,arbitrary,11,b4-d2-i8,0.00028586992993950844,parent-330,aligned,ancestor,-1.07333:-2.99671:-0.852265:1.85707:3.20774:-2.15774:-4.64461:11.7423:-1.39117:-1.65173:-5.29583:-9.07307:3.37829:1.75484:4.16013:0.615046:-6.82129:4.00117:4.51924:-2.64763:5.87394:2.51998:-11.188:0.214731:0.90461:3.30625:10.4794:-3.80631:6.58026:-2.78409:5.25129:-10.6419:1.99057:-2.56198:-3.81572:7.14426:-7.54301:1.53776:-2.18313:2.56283:-1.26746:-2.92073:-0.254114:11.2231:-3.6509:0.682561:-1.06765:4.08915:-2.04596:-2.61855:-10.282:9.51801:2.55032:4.20617:-4.23443:-2.02125:1.19391:-7.76711:5.11754:-0.383594:-7.6314:-2.95611:3.58751:-3.34565,root-344,11.136856079101562,0.9999774694442749,1,2,1
5,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:ancestor:t2:prandomized:8,arbitrary,11,b4-d2-i8,0.000298727594781667,parent-330,randomized,ancestor,2.48144:-4.88662:-0.267005:2.92276:1.7886:-2.36801:-5.20292:12.9758:-2.79136:0.00983691:-5.89354:-6.43608:-0.42287:3.93654:5.41673:-0.688961:-2.11332:4.45237:3.39138:-2.05499:3.81109:4.32357:-6.07182:-2.42027:-0.204796:-0.929507:9.41085:-2.60445:7.31886:-1.94332:4.5531:-7.99433:3.79246:1.25338:-2.0241:8.52631:-4.41913:1.47445:-1.75961:1.46358:2.82616:-3.18685:0.316262:8.60827:-1.76591:2.27288:-1.97881:1.59132:-1.3685:0.985553:-11.6436:6.64418:1.64016:6.00987:-2.64185:-1.15433:0.301829:-6.22503:5.75631:-4.64902:-5.83969:-5.69964:3.9011:-7.1759,root-344,11.2115478515625,0.9999769926071167,1,2,1
5,cat-330,test-leaf-124,test:b4-d2-i8:arbitrary:ancestor:t2:prandomized:24,arbitrary,11,b4-d2-i8,0.0004549785517156124,parent-330,randomized,ancestor,-1.40938:-5.44564:0.212674:2.34869:3.13879:-2.42071:-4.15298:12.4836:-1.91027:-2.65494:-5.5524:-7.86722:3.92303:2.81249:5.16343:2.26314:-6.35278:5.32661:4.41713:-1.84266:6.25695:1.7361:-10.0617:-0.768225:0.963727:2.14193:10.4052:-3.63159:7.492:-3.47948:3.56323:-12.5129:2.14099:-1.44638:-3.28574:7.1452:-6.84001:2.35669:-2.88988:1.70651:-2.35023:-4.31439:0.539356:9.60714:-3.57745:0.602484:-1.75526:5.53093:-3.16142:-2.31449:-8.64158:9.14512:2.30547:4.82454:-3.14296:-1.73158:0.775996:-6.71024:3.94625:-1.32116:-6.20406:-3.40358:3.41984:-3.48321,root-344,10.613445281982422,0.9999628067016602,1,2,1
5,cat-330,test-leaf-108,test:b4-d2-i8:arbitrary:ancestor:t3:paligned:8,arbitrary,11,b4-d2-i8,0.00014630141959059983,parent-330,aligned,ancestor,2.39244:-3.79662:-1.11174:2.86607:3.10471:-1.2392:-5.28452:10.988:0.119281:0.557916:-4.78632:-8.39161:-1.0662:2.62264:5.34679:-1.88992:-2.1322:6.13282:3.72452:-1.99701:3.88558:5.79718:-5.65918:-1.22333:-2.16476:0.686901:6.22361:-0.435124:6.15264:-2.24987:4.74785:-7.06534:3.12657:-1.53773:-2.04158:6.81649:-5.43134:1.56793:-0.877962:0.197148:0.556813:-2.83461:-0.656449:8.17963:-3.82031:3.46178:-2.12954:2.04984:-3.55841:0.503108:-9.9483:8.30042:1.02236:6.92061:-4.26226:-1.20443:-0.363683:-5.40271:4.86659:-4.76834:-4.81605:-4.10196:2.2082:-6.56349,root-344,11.862190246582031,0.9999889135360718,1,3,1
5,cat-334,test-leaf-125,test:b4-d2-i8:arbitrary:ancestor:t3:paligned:25,arbitrary,11,b4-d2-i8,0.0013299474958330393,parent-334,aligned,ancestor,6.61597:0.501497:4.25149:2.8457:-0.705246:4.44509:-1.19955:-0.77333:0.340478:-1.34333:-3.00874:3.51498:-1.5756:-3.70616:9.85861:-6.28067:2.27233:2.72713:-3.65462:2.41852:-2.64331:3.02634:-2.22389:5.70182:0.831108:-0.651162:2.43023:2.74317:0.117113:-0.407003:-4.48978:-1.77888:-3.4432:0.319381:-1.46496:-1.27072:-3.43039:-3.6662:-1.2841:-4.27998:4.99232:1.52402:-3.5715:-0.560968:-3.22879:-3.49099:-1.31253:3.02845:2.13343:-1.3389:-0.293189:11.2067:4.57941:0.691737:-8.13594:3.26122:-3.57087:1.16444:4.61087:-6.96457:9.17888:-2.80552:-3.11142:1.98677,root-345,9.351909637451172,0.9998748302459717,1,3,1
5,cat-334,test-leaf-109,test:b4-d2-i8:arbitrary:ancestor:t3:prandomized:9,arbitrary,11,b4-d2-i8,7.016143626970006e-06,parent-334,randomized,ancestor,-0.0265448:-4.69406:4.70306:4.06671:0.200532:2.43603:5.10697:1.34926:-1.96099:-2.06363:3.079:-2.52491:3.73389:0.473943:14.4415:3.17186:-2.2135:7.71079:-4.71742:0.920327:-1.80566:2.568:0.263389:3.66669:-1.34837:-3.25669:0.473515:7.48805:-0.379073:0.569661:-6.49284:-5.54143:-2.06503:-2.11767:-2.16241:-3.81096:-6.97053:-1.43989:1.13043:-5.01026:-0.133764:0.209042:-2.38091:-4.64495:-0.731478:-5.76453:2.62422:2.95314:-0.469691:-4.7754:0.32188:9.17227:-1.62847:1.79319:-4.26303:2.32178:0.974976:3.39101:0.384444:-8.90052:2.15608:-3.24374:-3.74114:-0.568708,root-345,15.190780639648438,0.9999996423721313,1,3,1
5,cat-334,test-leaf-125,test:b4-d2-i8:arbitrary:ancestor:t3:prandomized:25,arbitrary,11,b4-d2-i8,0.25873222947120667,parent-334,randomized,ancestor,4.79598:1.35631:-0.739156:4.01769:-2.65726:1.42072:-0.21473:-2.09134:4.82657:-1.5738:-3.03338:3.84533:-0.323779:-4.24178:12.9692:-4.39779:-2.00777:2.59899:-4.41099:2.62284:-3.75218:3.95068:-2.17707:6.58105:1.10031:-0.512989:0.839048:0.463232:-1.80354:0.0404059:-4.28834:-1.81296:-2.96501:-1.0926:-0.201609:-0.645501:-4.87247:-2.18742:-1.8079:-5.73657:5.61256:3.67013:-4.38614:0.0779049:0.284475:-4.83672:2.50739:0.295791:3.57349:-3.00995:-0.799266:11.452:5.93504:2.66344:-7.5058:5.50602:-2.97762:0.964294:0.334619:-6.11751:11.0077:-2.37286:-3.76486:2.44125,root-345,2.6607208251953125,0.9326171875,1,3,1
5,cat-334,test-leaf-109,test:b4-d2-i8:arbitrary:root:t0:paligned:9,arbitrary,11,b4-d2-i8,0.6697307825088501,parent-334,aligned,root,11.8896:-4.22848:7.62217:-11.6191:5.35615:2.68597:-7.80269:0.340621:3.21526:-7.07361:7.59705:-1.03561:16.1944:-3.0764:7.21641:7.61186:4.49788:5.42764:15.0404:7.62567:-0.455734:-5.27628:-5.81349:0.956999:-3.57072:-10.0678:-3.60791:2.77494:6.47162:-2.10762:0.102095:-14.1284:-3.02984:9.12309:-8.19443:-1.01219:4.12576:2.85919:0.371736:-1.29118:-6.5397:-0.801221:-1.6403:3.23475:-3.16487:-2.56888:-1.07535:1.69235:-5.43951:-7.40121:3.88801:9.04937:-1.52776:-9.18191:-5.20829:1.04163:-0.459447:-3.33124:-0.935368:1.65767:4.22051:0.724534:-10.2598:-5.28341,root-345,2.0301685333251953,0.8257661461830139,1,0,1
5,cat-334,test-leaf-125,test:b4-d2-i8:arbitrary:root:t0:paligned:25,arbitrary,11,b4-d2-i8,0.6006277799606323,parent-334,aligned,root,15.2676:-1.32426:6.48569:-9.6471:5.2796:4.65965:-9.79797:-3.89259:4.05234:-6.01818:1.39422:3.27999:13.0167:-1.89766:6.5074:3.08488:4.89427:0.803867:15.9832:10.7815:-1.84411:-5.2626:-3.74575:2.00487:-3.59489:-7.09277:-4.79151:1.50147:7.93321:-1.67222:-0.603149:-11.0826:-2.90096:7.59955:-5.95792:-1.15659:3.60125:-0.107045:1.51237:-2.83302:-4.81717:-0.72158:-1.28672:2.19926:-4.05956:-0.613971:-2.49168:-0.0182226:-4.03207:-6.36975:5.00426:10.9493:2.10016:-8.97282:-6.07857:2.18315:-2.31106:-1.41263:-2.42869:0.814029:6.96218:0.808396:-10.669:-3.27964,root-345,-2.309080123901367,0.08415795117616653,2,0,0
