accuracy,architecture,heads,layers,mean_margin,model_seed,n,position_mode,required_path,split,template_id,tree_seed,width
0.5625,L2_W64_H4,4,2,0.013516545295715332,37,16,randomized,12,validation,3,307,64
0.4375,L2_W64_H4,4,2,-0.003811359405517578,37,16,aligned,16,validation,0,101,64
0.4375,L2_W64_H4,4,2,-0.032033324241638184,37,16,aligned,16,validation,0,211,64
0.5625,L2_W64_H4,4,2,0.0035382509231567383,37,16,aligned,16,validation,0,307,64
0.4375,L2_W64_H4,4,2,-0.008607625961303711,37,16,randomized,16,validation,0,101,64
0.5,L2_W64_H4,4,2,-0.02530992031097412,37,16,randomized,16,validation,0,211,64
0.5625,L2_W64_H4,4,2,0.006495118141174316,37,16,randomized,16,validation,0,307,64
0.375,L2_W64_H4,4,2,-0.004651427268981934,37,16,aligned,16,validation,1,101,64
0.375,L2_W64_H4,4,2,-0.03353691101074219,37,16,aligned,16,validation,1,211,64
0.4375,L2_W64_H4,4,2,0.0039017200469970703,37,16,aligned,16,validation,1,307,64
0.4375,L2_W64_H4,4,2,-0.00796353816986084,37,16,randomized,16,validation,1,101,64
0.5,L2_W64_H4,4,2,-0.027606844902038574,37,16,randomized,16,validation,1,211,64
0.5625,L2_W64_H4,4,2,0.008809447288513184,37,16,randomized,16,validation,1,307,64
0.4375,L2_W64_H4,4,2,-0.00504755973815918,37,16,aligned,16,validation,2,101,64
0.4375,L2_W64_H4,4,2,-0.030162930488586426,37,16,aligned,16,validation,2,211,64
0.5625,L2_W64_H4,4,2,0.004299759864807129,37,16,aligned,16,validation,2,307,64
0.4375,L2_W64_H4,4,2,-0.006368517875671387,37,16,randomized,16,validation,2,101,64
0.5,L2_W64_H4,4,2,-0.019649147987365723,37,16,randomized,16,validation,2,211,64
0.5,L2_W64_H4,4,2,0.002887248992919922,37,16,randomized,16,validation,2,307,64
0.4375,L2_W64_H4,4,2,-0.004845261573791504,37,16,aligned,16,validation,3,101,64
0.4375,L2_W64_H4,4,2,-0.030930757522583008,37,16,aligned,16,validation,3,211,64
0.5625,L2_W64_H4,4,2,0.0038982629776000977,37,16,aligned,16,validation,3,307,64
0.4375,L2_W64_H4,4,2,-0.006495118141174316,37,16,randomized,16,validation,3,101,64
0.5,L2_W64_H4,4,2,-0.01976001262664795,37,16,randomized,16,validation,3,211,64
0.5,L2_W64_H4,4,2,0.0029838085174560547,37,16,randomized,16,validation,3,307,64
0.4375,L2_W64_H4,4,2,-0.01830422878265381,37,16,aligned,2,validation,0,101,64
0.5,L2_W64_H4,4,2,0.008170723915100098,37,16,aligned,2,validation,0,211,64
0.4375,L2_W64_H4,4,2,-0.012455463409423828,37,16,aligned,2,validation,0,307,64
0.5,L2_W64_H4,4,2,-0.03586912155151367,37,16,randomized,2,validation,0,101,64
0.5625,L2_W64_H4,4,2,-0.00708615779876709,37,16,randomized,2,validation,0,211,64
0.4375,L2_W64_H4,4,2,-0.012117624282836914,37,16,randomized,2,validation,0,307,64
0.4375,L2_W64_H4,4,2,-0.020511388778686523,37,16,aligned,2,validation,1,101,64
0.5625,L2_W64_H4,4,2,0.009309530258178711,37,16,aligned,2,validation,1,211,64
0.4375,L2_W64_H4,4,2,-0.013807892799377441,37,16,aligned,2,validation,1,307,64
0.5,L2_W64_H4,4,2,-0.037242770195007324,37,16,randomized,2,validation,1,101,64
0.5625,L2_W64_H4,4,2,-0.00980675220489502,37,16,randomized,2,validation,1,211,64
0.4375,L2_W64_H4,4,2,-0.013876080513000488,37,16,randomized,2,validation,1,307,64
0.4375,L2_W64_H4,4,2,-0.02037811279296875,37,16,aligned,2,validation,2,101,64
0.5,L2_W64_H4,4,2,0.007985472679138184,37,16,aligned,2,validation,2,211,64
0.4375,L2_W64_H4,4,2,-0.01430201530456543,37,16,aligned,2,validation,2,307,64
0.5,L2_W64_H4,4,2,-0.01754176616668701,37,16,randomized,2,validation,2,101,64
0.5,L2_W64_H4,4,2,-0.001724839210510254,37,16,randomized,2,validation,2,211,64
0.4375,L2_W64_H4,4,2,-0.01811695098876953,37,16,randomized,2,validation,2,307,64
0.375,L2_W64_H4,4,2,-0.021317601203918457,37,16,aligned,2,validation,3,101,64
0.5625,L2_W64_H4,4,2,0.00932919979095459,37,16,aligned,2,validation,3,211,64
0.4375,L2_W64_H4,4,2,-0.012804150581359863,37,16,aligned,2,validation,3,307,64
0.5,L2_W64_H4,4,2,-0.0186997652053833,37,16,randomized,2,validation,3,101,64
0.5625,L2_W64_H4,4,2,0.00010859966278076172,37,16,randomized,2,validation,3,211,64
0.4375,L2_W64_H4,4,2,-0.017178773880004883,37,16,randomized,2,validation,3,307,64
0.375,L2_W64_H4,4,2,-0.027693748474121094,37,16,aligned,3,validation,0,101,64
0.5625,L2_W64_H4,4,2,-0.002653360366821289,37,16,aligned,3,validation,0,211,64
0.5,L2_W64_H4,4,2,0.005833268165588379,37,16,aligned,3,validation,0,307,64
0.375,L2_W64_H4,4,2,-0.04223740100860596,37,16,randomized,3,validation,0,101,64
0.5,L2_W64_H4,4,2,-0.010425209999084473,37,16,randomized,3,validation,0,211,64
0.5,L2_W64_H4,4,2,0.005506038665771484,37,16,randomized,3,validation,0,307,64
0.3125,L2_W64_H4,4,2,-0.028212666511535645,37,16,aligned,3,validation,1,101,64
0.5625,L2_W64_H4,4,2,-0.0018608570098876953,37,16,aligned,3,validation,1,211,64
0.5,L2_W64_H4,4,2,0.005803585052490234,37,16,aligned,3,validation,1,307,64
0.375,L2_W64_H4,4,2,-0.04470562934875488,37,16,randomized,3,validation,1,101,64
0.5,L2_W64_H4,4,2,-0.010182976722717285,37,16,randomized,3,validation,1,211,64
0.5,L2_W64_H4,4,2,0.006927847862243652,37,16,randomized,3,validation,1,307,64
0.375,L2_W64_H4,4,2,-0.026944756507873535,37,16,aligned,3,validation,2,101,64
0.5625,L2_W64_H4,4,2,-0.002699732780456543,37,16,aligned,3,validation,2,211,64
0.5,L2_W64_H4,4,2,0.006938815116882324,37,16,aligned,3,validation,2,307,64
0.5,L2_W64_H4,4,2,-0.015595436096191406,37,16,randomized,3,validation,2,101,64
0.5,L2_W64_H4,4,2,-0.013164162635803223,37,16,randomized,3,validation,2,211,64
0.5,L2_W64_H4,4,2,-0.008842110633850098,37,16,randomized,3,validation,2,307,64
0.375,L2_W64_H4,4,2,-0.025847673416137695,37,16,aligned,3,validation,3,101,64
0.5625,L2_W64_H4,4,2,-0.0019539594650268555,37,16,aligned,3,validation,3,211,64
0.5,L2_W64_H4,4,2,0.0071860551834106445,37,16,aligned,3,validation,3,307,64
0.5,L2_W64_H4,4,2,-0.016050219535827637,37,16,randomized,3,validation,3,101,64
0.5,L2_W64_H4,4,2,-0.01337885856628418,37,16,randomized,3,validation,3,211,64
0.5,L2_W64_H4,4,2,-0.009097814559936523,37,16,randomized,3,validation,3,307,64
0.5,L2_W64_H4,4,2,0.008262157440185547,37,16,aligned,4,validation,0,101,64
0.5625,L2_W64_H4,4,2,0.031351566314697266,37,16,aligned,4,validation,0,211,64
0.375,L2_W64_H4,4,2,-0.020971298217773438,37,16,aligned,4,validation,0,307,64
0.5,L2_W64_H4,4,2,0.01738917827606201,37,16,randomized,4,validation,0,101,64
0.5,L2_W64_H4,4,2,0.025756239891052246,37,16,randomized,4,validation,0,211,64
0.375,L2_W64_H4,4,2,-0.0200577974319458,37,16,randomized,4,validation,0,307,64
0.625,L2_W64_H4,4,2,0.006399989128112793,37,16,aligned,4,validation,1,101,64
0.6875,L2_W64_H4,4,2,0.03260982036590576,37,16,aligned,4,validation,1,211,64
0.375,L2_W64_H4,4,2,-0.023197293281555176,37,16,aligned,4,validation,1,307,64
0.5,L2_W64_H4,4,2,0.017483234405517578,37,16,randomized,4,validation,1,101,64
0.5625,L2_W64_H4,4,2,0.024080753326416016,37,16,randomized,4,validation,1,211,64
0.375,L2_W64_H4,4,2,-0.019536495208740234,37,16,randomized,4,validation,1,307,64
0.5,L2_W64_H4,4,2,0.008010387420654297,37,16,aligned,4,validation,2,101,64
0.5625,L2_W64_H4,4,2,0.031113505363464355,37,16,aligned,4,validation,2,211,64
0.375,L2_W64_H4,4,2,-0.02026510238647461,37,16,aligned,4,validation,2,307,64
0.5625,L2_W64_H4,4,2,0.004136562347412109,37,16,randomized,4,validation,2,101,64
0.6875,L2_W64_H4,4,2,0.040025949478149414,37,16,randomized,4,validation,2,211,64
0.3125,L2_W64_H4,4,2,-0.025879621505737305,37,16,randomized,4,validation,2,307,64
0.5,L2_W64_H4,4,2,0.00700533390045166,37,16,aligned,4,validation,3,101,64
0.5625,L2_W64_H4,4,2,0.031223654747009277,37,16,aligned,4,validation,3,211,64
0.375,L2_W64_H4,4,2,-0.02175009250640869,37,16,aligned,4,validation,3,307,64
0.5625,L2_W64_H4,4,2,0.0032519102096557617,37,16,randomized,4,validation,3,101,64
0.625,L2_W64_H4,4,2,0.04066646099090576,37,16,randomized,4,validation,3,211,64
0.3125,L2_W64_H4,4,2,-0.026171207427978516,37,16,randomized,4,validation,3,307,64
0.5625,L2_W64_H4,4,2,0.0036927461624145508,37,16,aligned,6,validation,0,101,64
0.4375,L2_W64_H4,4,2,0.007524967193603516,37,16,aligned,6,validation,0,211,64
0.5625,L2_W64_H4,4,2,0.0020160675048828125,37,16,aligned,6,validation,0,307,64
0.625,L2_W64_H4,4,2,0.011758923530578613,37,16,randomized,6,validation,0,101,64
0.5,L2_W64_H4,4,2,0.015522241592407227,37,16,randomized,6,validation,0,211,64
0.5625,L2_W64_H4,4,2,-0.0010739564895629883,37,16,randomized,6,validation,0,307,64
0.5625,L2_W64_H4,4,2,0.0037909746170043945,37,16,aligned,6,validation,1,101,64
0.4375,L2_W64_H4,4,2,0.008114337921142578,37,16,aligned,6,validation,1,211,64
0.5625,L2_W64_H4,4,2,0.0026952028274536133,37,16,aligned,6,validation,1,307,64
0.625,L2_W64_H4,4,2,0.01138293743133545,37,16,randomized,6,validation,1,101,64
0.5,L2_W64_H4,4,2,0.013335108757019043,37,16,randomized,6,validation,1,211,64
0.5625,L2_W64_H4,4,2,-0.0017081499099731445,37,16,randomized,6,validation,1,307,64
0.5625,L2_W64_H4,4,2,0.00423121452331543,37,16,aligned,6,validation,2,101,64
0.4375,L2_W64_H4,4,2,0.007343769073486328,37,16,aligned,6,validation,2,211,64
0.5625,L2_W64_H4,4,2,0.0021376609802246094,37,16,aligned,6,validation,2,307,64
0.625,L2_W64_H4,4,2,0.01071310043334961,37,16,randomized,6,validation,2,101,64
0.4375,L2_W64_H4,4,2,0.011210203170776367,37,16,randomized,6,validation,2,211,64
0.5625,L2_W64_H4,4,2,0.0015586614608764648,37,16,randomized,6,validation,2,307,64
0.625,L2_W64_H4,4,2,0.004233717918395996,37,16,aligned,6,validation,3,101,64
0.4375,L2_W64_H4,4,2,0.0074967145919799805,37,16,aligned,6,validation,3,211,64
0.5625,L2_W64_H4,4,2,0.002253413200378418,37,16,aligned,6,validation,3,307,64
0.625,L2_W64_H4,4,2,0.010333418846130371,37,16,randomized,6,validation,3,101,64
0.4375,L2_W64_H4,4,2,0.01060950756072998,37,16,randomized,6,validation,3,211,64
0.5625,L2_W64_H4,4,2,0.0011113882064819336,37,16,randomized,6,validation,3,307,64
0.5625,L2_W64_H4,4,2,0.01566016674041748,37,16,aligned,8,validation,0,101,64
0.5625,L2_W64_H4,4,2,8.940696716308594e-06,37,16,aligned,8,validation,0,211,64
0.5625,L2_W64_H4,4,2,0.011555671691894531,37,16,aligned,8,validation,0,307,64
0.625,L2_W64_H4,4,2,0.017011165618896484,37,16,randomized,8,validation,0,101,64
0.5625,L2_W64_H4,4,2,0.01005101203918457,37,16,randomized,8,validation,0,211,64
0.6875,L2_W64_H4,4,2,0.01413118839263916,37,16,randomized,8,validation,0,307,64
0.5625,L2_W64_H4,4,2,0.013509750366210938,37,16,aligned,8,validation,1,101,64
0.4375,L2_W64_H4,4,2,-0.0014106035232543945,37,16,aligned,8,validation,1,211,64
0.5625,L2_W64_H4,4,2,0.011887431144714355,37,16,aligned,8,validation,1,307,64
0.625,L2_W64_H4,4,2,0.019969820976257324,37,16,randomized,8,validation,1,101,64
0.5625,L2_W64_H4,4,2,0.010113716125488281,37,16,randomized,8,validation,1,211,64
0.625,L2_W64_H4,4,2,0.015763282775878906,37,16,randomized,8,validation,1,307,64
0.5625,L2_W64_H4,4,2,0.014300704002380371,37,16,aligned,8,validation,2,101,64
0.5625,L2_W64_H4,4,2,0.0010544061660766602,37,16,aligned,8,validation,2,211,64
0.5625,L2_W64_H4,4,2,0.012063860893249512,37,16,aligned,8,validation,2,307,64
0.625,L2_W64_H4,4,2,0.01466977596282959,37,16,randomized,8,validation,2,101,64
0.5,L2_W64_H4,4,2,0.00824892520904541,37,16,randomized,8,validation,2,211,64
0.625,L2_W64_H4,4,2,0.007481813430786133,37,16,randomized,8,validation,2,307,64
0.5625,L2_W64_H4,4,2,0.014190077781677246,37,16,aligned,8,validation,3,101,64
0.5,L2_W64_H4,4,2,0.000584721565246582,37,16,aligned,8,validation,3,211,64
0.5625,L2_W64_H4,4,2,0.012198090553283691,37,16,aligned,8,validation,3,307,64
0.625,L2_W64_H4,4,2,0.012553095817565918,37,16,randomized,8,validation,3,101,64
0.5,L2_W64_H4,4,2,0.00751495361328125,37,16,randomized,8,validation,3,211,64
0.625,L2_W64_H4,4,2,0.00837242603302002,37,16,randomized,8,validation,3,307,64
0.5,L4_W64_H4,4,4,0.006240248680114746,11,16,aligned,1,test,0,101,64
0.75,L4_W64_H4,4,4,0.015952587127685547,11,16,aligned,1,test,0,211,64
0.5,L4_W64_H4,4,4,-0.01573657989501953,11,16,aligned,1,test,0,307,64
0.5,L4_W64_H4,4,4,0.0024712085723876953,11,16,randomized,1,test,0,101,64
0.75,L4_W64_H4,4,4,0.028197765350341797,11,16,randomized,1,test,0,211,64
0.5,L4_W64_H4,4,4,-0.0038973093032836914,11,16,randomized,1,test,0,307,64
0.5,L4_W64_H4,4,4,0.006144046783447266,11,16,aligned,1,test,1,101,64
0.75,L4_W64_H4,4,4,0.01652824878692627,11,16,aligned,1,test,1,211,64
0.4375,L4_W64_H4,4,4,-0.013947844505310059,11,16,aligned,1,test,1,307,64
0.5,L4_W64_H4,4,4,0.0020951032638549805,11,16,randomized,1,test,1,101,64
0.75,L4_W64_H4,4,4,0.027800559997558594,11,16,randomized,1,test,1,211,64
0.5,L4_W64_H4,4,4,-0.004013657569885254,11,16,randomized,1,test,1,307,64
0.5,L4_W64_H4,4,4,0.005700588226318359,11,16,aligned,1,test,2,101,64
0.75,L4_W64_H4,4,4,0.01586759090423584,11,16,aligned,1,test,2,211,64
0.5,L4_W64_H4,4,4,-0.01570892333984375,11,16,aligned,1,test,2,307,64
0.5,L4_W64_H4,4,4,-0.0007654428482055664,11,16,randomized,1,test,2,101,64
0.6875,L4_W64_H4,4,4,0.022906064987182617,11,16,randomized,1,test,2,211,64
0.4375,L4_W64_H4,4,4,-0.011562824249267578,11,16,randomized,1,test,2,307,64
0.5,L4_W64_H4,4,4,0.0063828229904174805,11,16,aligned,1,test,3,101,64
0.75,L4_W64_H4,4,4,0.0163571834564209,11,16,aligned,1,test,3,211,64
0.4375,L4_W64_H4,4,4,-0.01447439193725586,11,16,aligned,1,test,3,307,64
0.5,L4_W64_H4,4,4,-0.0007081031799316406,11,16,randomized,1,test,3,101,64
0.6875,L4_W64_H4,4,4,0.02138495445251465,11,16,randomized,1,test,3,211,64
0.4375,L4_W64_H4,4,4,-0.011159896850585938,11,16,randomized,1,test,3,307,64
0.5,L4_W64_H4,4,4,0.011278986930847168,11,16,aligned,12,test,0,101,64
0.5,L4_W64_H4,4,4,0.0008600950241088867,11,16,aligned,12,test,0,211,64
0.375,L4_W64_H4,4,4,-0.019205212593078613,11,16,aligned,12,test,0,307,64
0.4375,L4_W64_H4,4,4,0.007366538047790527,11,16,randomized,12,test,0,101,64
0.3125,L4_W64_H4,4,4,-0.0044252872467041016,11,16,randomized,12,test,0,211,64
0.375,L4_W64_H4,4,4,-0.01783740520477295,11,16,randomized,12,test,0,307,64
0.5,L4_W64_H4,4,4,0.011274576187133789,11,16,aligned,12,test,1,101,64
0.4375,L4_W64_H4,4,4,0.0007567405700683594,11,16,aligned,12,test,1,211,64
0.375,L4_W64_H4,4,4,-0.019155144691467285,11,16,aligned,12,test,1,307,64
0.4375,L4_W64_H4,4,4,0.007146120071411133,11,16,randomized,12,test,1,101,64
0.3125,L4_W64_H4,4,4,-0.003759622573852539,11,16,randomized,12,test,1,211,64
0.4375,L4_W64_H4,4,4,-0.017563343048095703,11,16,randomized,12,test,1,307,64
0.5,L4_W64_H4,4,4,0.011652112007141113,11,16,aligned,12,test,2,101,64
0.5,L4_W64_H4,4,4,0.0008139610290527344,11,16,aligned,12,test,2,211,64
0.375,L4_W64_H4,4,4,-0.018129348754882812,11,16,aligned,12,test,2,307,64
0.4375,L4_W64_H4,4,4,0.009444594383239746,11,16,randomized,12,test,2,101,64
0.3125,L4_W64_H4,4,4,0.0018153190612792969,11,16,randomized,12,test,2,211,64
0.4375,L4_W64_H4,4,4,-0.021300911903381348,11,16,randomized,12,test,2,307,64
0.5,L4_W64_H4,4,4,0.010883688926696777,11,16,aligned,12,test,3,101,64
0.5,L4_W64_H4,4,4,0.00044143199920654297,11,16,aligned,12,test,3,211,64
0.375,L4_W64_H4,4,4,-0.018870234489440918,11,16,aligned,12,test,3,307,64
0.4375,L4_W64_H4,4,4,0.009632349014282227,11,16,randomized,12,test,3,101,64
0.3125,L4_W64_H4,4,4,0.00128936767578125,11,16,randomized,12,test,3,211,64
0.4375,L4_W64_H4,4,4,-0.02153754234313965,11,16,randomized,12,test,3,307,64
0.4375,L4_W64_H4,4,4,-0.0194704532623291,11,16,aligned,16,test,0,101,64
0.375,L4_W64_H4,4,4,-0.008429884910583496,11,16,aligned,16,test,0,211,64
0.6875,L4_W64_H4,4,4,0.03252887725830078,11,16,aligned,16,test,0,307,64
0.3125,L4_W64_H4,4,4,-0.015604376792907715,11,16,randomized,16,test,0,101,64
0.375,L4_W64_H4,4,4,-0.0073969364166259766,11,16,randomized,16,test,0,211,64
0.75,L4_W64_H4,4,4,0.029839158058166504,11,16,randomized,16,test,0,307,64
0.4375,L4_W64_H4,4,4,-0.019153237342834473,11,16,aligned,16,test,1,101,64
0.3125,L4_W64_H4,4,4,-0.00868070125579834,11,16,aligned,16,test,1,211,64
0.6875,L4_W64_H4,4,4,0.03320419788360596,11,16,aligned,16,test,1,307,64
0.3125,L4_W64_H4,4,4,-0.0154799222946167,11,16,randomized,16,test,1,101,64
0.3125,L4_W64_H4,4,4,-0.007980823516845703,11,16,randomized,16,test,1,211,64
0.75,L4_W64_H4,4,4,0.030339837074279785,11,16,randomized,16,test,1,307,64
0.4375,L4_W64_H4,4,4,-0.01907944679260254,11,16,aligned,16,test,2,101,64
0.4375,L4_W64_H4,4,4,-0.007499575614929199,11,16,aligned,16,test,2,211,64
0.6875,L4_W64_H4,4,4,0.03234994411468506,11,16,aligned,16,test,2,307,64
0.375,L4_W64_H4,4,4,-0.019551753997802734,11,16,randomized,16,test,2,101,64
0.375,L4_W64_H4,4,4,-0.010853171348571777,11,16,randomized,16,test,2,211,64
0.75,L4_W64_H4,4,4,0.03182172775268555,11,16,randomized,16,test,2,307,64
0.4375,L4_W64_H4,4,4,-0.018576502799987793,11,16,aligned,16,test,3,101,64
0.375,L4_W64_H4,4,4,-0.008170843124389648,11,16,aligned,16,test,3,211,64
0.6875,L4_W64_H4,4,4,0.03309285640716553,11,16,aligned,16,test,3,307,64
0.375,L4_W64_H4,4,4,-0.01911914348602295,11,16,randomized,16,test,3,101,64
0.375,L4_W64_H4,4,4,-0.01120758056640625,11,16,randomized,16,test,3,211,64
0.75,L4_W64_H4,4,4,0.03162682056427002,11,16,randomized,16,test,3,307,64
0.375,L4_W64_H4,4,4,-0.021666646003723145,11,16,aligned,2,test,0,101,64
0.4375,L4_W64_H4,4,4,-0.014719843864440918,11,16,aligned,2,test,0,211,64
0.375,L4_W64_H4,4,4,-0.005720853805541992,11,16,aligned,2,test,0,307,64
0.375,L4_W64_H4,4,4,-0.02737593650817871,11,16,randomized,2,test,0,101,64
0.4375,L4_W64_H4,4,4,-0.011026859283447266,11,16,randomized,2,test,0,211,64
0.375,L4_W64_H4,4,4,-0.006952524185180664,11,16,randomized,2,test,0,307,64
0.3125,L4_W64_H4,4,4,-0.02225780487060547,11,16,aligned,2,test,1,101,64
0.3125,L4_W64_H4,4,4,-0.012702584266662598,11,16,aligned,2,test,1,211,64
0.375,L4_W64_H4,4,4,-0.006002187728881836,11,16,aligned,2,test,1,307,64
0.3125,L4_W64_H4,4,4,-0.02562236785888672,11,16,randomized,2,test,1,101,64
0.5,L4_W64_H4,4,4,-0.009134531021118164,11,16,randomized,2,test,1,211,64
0.375,L4_W64_H4,4,4,-0.007826924324035645,11,16,randomized,2,test,1,307,64
0.3125,L4_W64_H4,4,4,-0.021793365478515625,11,16,aligned,2,test,2,101,64
0.375,L4_W64_H4,4,4,-0.013282179832458496,11,16,aligned,2,test,2,211,64
0.375,L4_W64_H4,4,4,-0.006357073783874512,11,16,aligned,2,test,2,307,64
0.3125,L4_W64_H4,4,4,-0.020763278007507324,11,16,randomized,2,test,2,101,64
0.375,L4_W64_H4,4,4,-0.01915585994720459,11,16,randomized,2,test,2,211,64
0.375,L4_W64_H4,4,4,-0.00685572624206543,11,16,randomized,2,test,2,307,64
0.375,L4_W64_H4,4,4,-0.020971298217773438,11,16,aligned,2,test,3,101,64
0.375,L4_W64_H4,4,4,-0.012266039848327637,11,16,aligned,2,test,3,211,64
0.375,L4_W64_H4,4,4,-0.007471323013305664,11,16,aligned,2,test,3,307,64
0.3125,L4_W64_H4,4,4,-0.021375179290771484,11,16,randomized,2,test,3,101,64
0.375,L4_W64_H4,4,4,-0.01806783676147461,11,16,randomized,2,test,3,211,64
0.375,L4_W64_H4,4,4,-0.006824970245361328,11,16,randomized,2,test,3,307,64
0.375,L4_W64_H4,4,4,-0.018105506896972656,11,16,aligned,3,test,0,101,64
0.5625,L4_W64_H4,4,4,0.003733992576599121,11,16,aligned,3,test,0,211,64
0.5625,L4_W64_H4,4,4,-0.0024597644805908203,11,16,aligned,3,test,0,307,64
0.3125,L4_W64_H4,4,4,-0.014604330062866211,11,16,randomized,3,test,0,101,64
0.5625,L4_W64_H4,4,4,0.004553437232971191,11,16,randomized,3,test,0,211,64
0.4375,L4_W64_H4,4,4,-0.0073490142822265625,11,16,randomized,3,test,0,307,64
0.375,L4_W64_H4,4,4,-0.01914834976196289,11,16,aligned,3,test,1,101,64
0.5625,L4_W64_H4,4,4,0.00370025634765625,11,16,aligned,3,test,1,211,64
0.5,L4_W64_H4,4,4,-0.003603816032409668,11,16,aligned,3,test,1,307,64
0.375,L4_W64_H4,4,4,-0.015042304992675781,11,16,randomized,3,test,1,101,64
0.5625,L4_W64_H4,4,4,0.0039479732513427734,11,16,randomized,3,test,1,211,64
0.4375,L4_W64_H4,4,4,-0.006958723068237305,11,16,randomized,3,test,1,307,64
0.3125,L4_W64_H4,4,4,-0.01927769184112549,11,16,aligned,3,test,2,101,64
0.5625,L4_W64_H4,4,4,0.0043714046478271484,11,16,aligned,3,test,2,211,64
0.5625,L4_W64_H4,4,4,-0.0030516386032104492,11,16,aligned,3,test,2,307,64
0.3125,L4_W64_H4,4,4,-0.020833253860473633,11,16,randomized,3,test,2,101,64
0.5,L4_W64_H4,4,4,0.0034199953079223633,11,16,randomized,3,test,2,211,64
0.625,L4_W64_H4,4,4,-0.0019922256469726562,11,16,randomized,3,test,2,307,64
0.375,L4_W64_H4,4,4,-0.01918315887451172,11,16,aligned,3,test,3,101,64
0.5625,L4_W64_H4,4,4,0.004004836082458496,11,16,aligned,3,test,3,211,64
0.5,L4_W64_H4,4,4,-0.0024716854095458984,11,16,aligned,3,test,3,307,64
0.3125,L4_W64_H4,4,4,-0.021264314651489258,11,16,randomized,3,test,3,101,64
0.5,L4_W64_H4,4,4,0.0018110275268554688,11,16,randomized,3,test,3,211,64
0.625,L4_W64_H4,4,4,-0.00162506103515625,11,16,randomized,3,test,3,307,64
0.4375,L4_W64_H4,4,4,-0.0003600120544433594,11,16,aligned,4,test,0,101,64
0.5625,L4_W64_H4,4,4,0.0025049448013305664,11,16,aligned,4,test,0,211,64
0.4375,L4_W64_H4,4,4,-0.011141657829284668,11,16,aligned,4,test,0,307,64
0.4375,L4_W64_H4,4,4,-0.001811385154724121,11,16,randomized,4,test,0,101,64
0.5625,L4_W64_H4,4,4,-0.0005478858947753906,11,16,randomized,4,test,0,211,64
0.375,L4_W64_H4,4,4,-0.011219143867492676,11,16,randomized,4,test,0,307,64
0.4375,L4_W64_H4,4,4,-0.00038254261016845703,11,16,aligned,4,test,1,101,64
0.5625,L4_W64_H4,4,4,0.0009942054748535156,11,16,aligned,4,test,1,211,64
0.375,L4_W64_H4,4,4,-0.011034488677978516,11,16,aligned,4,test,1,307,64
0.4375,L4_W64_H4,4,4,-0.001933455467224121,11,16,randomized,4,test,1,101,64
0.5625,L4_W64_H4,4,4,-0.0021685361862182617,11,16,randomized,4,test,1,211,64
0.375,L4_W64_H4,4,4,-0.011716723442077637,11,16,randomized,4,test,1,307,64
0.4375,L4_W64_H4,4,4,-0.0014317035675048828,11,16,aligned,4,test,2,101,64
0.5625,L4_W64_H4,4,4,0.0020502805709838867,11,16,aligned,4,test,2,211,64
0.4375,L4_W64_H4,4,4,-0.011318683624267578,11,16,aligned,4,test,2,307,64
0.4375,L4_W64_H4,4,4,-8.7738037109375e-05,11,16,randomized,4,test,2,101,64
0.5625,L4_W64_H4,4,4,0.0016721487045288086,11,16,randomized,4,test,2,211,64
0.375,L4_W64_H4,4,4,-0.012154698371887207,11,16,randomized,4,test,2,307,64
0.4375,L4_W64_H4,4,4,-0.000960230827331543,11,16,aligned,4,test,3,101,64
0.5625,L4_W64_H4,4,4,0.0014656782150268555,11,16,aligned,4,test,3,211,64
0.375,L4_W64_H4,4,4,-0.010970115661621094,11,16,aligned,4,test,3,307,64
0.4375,L4_W64_H4,4,4,0.0004398822784423828,11,16,randomized,4,test,3,101,64
0.5625,L4_W64_H4,4,4,0.00141143798828125,11,16,randomized,4,test,3,211,64
0.375,L4_W64_H4,4,4,-0.011440515518188477,11,16,randomized,4,test,3,307,64
