boundary,example_id,model_depth,model_seed,path_probabilities,required_path,target_margin,top_path_hop,total_depth
5,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,3.276685e-17;2.948285e-14;1.394742e-15;5.418492e-17;4.599872e-15;8.663114e-13;3.12794e-13;1.107603e-17;3.238749e-13;2.361802e-16;2.974631e-19;1.614906e-13;1.827326e-21;3.375834e-19;1.251502e-21;1.469665e-17;9.000448e-19;7.70261e-18;1.103059e-14;3.994225e-15;3.013445e-13;4.718953e-15;5.299624e-17;3.1134e-15;3.291926e-19;5.697168e-17;7.626369e-16;6.272053e-20;1.897073e-16;1.266569e-13;1.38538e-19;3.576162e-17;8.353939e-17,3,19.030792236328125,5,32
6,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,3.29601e-17;5.156972e-14;2.158444e-15;1.333677e-16;1.117033e-14;1.96551e-12;1.088031e-12;3.306424e-17;2.924468e-13;7.317321e-16;8.617674e-19;2.987052e-13;5.483771e-21;1.330553e-18;3.133246e-21;3.48263e-17;3.557088e-18;2.489591e-17;3.019647e-14;1.164316e-14;1.203051e-12;1.446412e-14;1.549716e-16;6.205598e-15;1.223702e-18;1.861776e-16;1.390739e-15;2.662876e-19;8.051911e-16;1.585035e-13;4.480882e-19;1.106047e-16;2.930766e-16,3,18.904830932617188,5,32
7,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,2.292377e-17;8.759707e-14;3.887292e-15;2.268646e-16;1.957528e-14;3.993977e-12;1.790837e-12;5.583823e-17;4.637217e-13;1.267068e-15;1.247555e-18;3.823235e-13;1.314725e-20;1.887312e-18;7.118156e-21;6.429056e-17;8.181884e-18;4.020238e-17;5.118486e-14;2.38158e-14;1.756364e-12;2.035048e-14;3.232585e-16;1.140965e-14;2.471721e-18;3.101105e-16;2.536966e-15;5.888367e-19;1.131563e-15;2.753284e-13;8.941147e-19;1.986083e-16;4.678581e-16,3,18.859210968017578,5,32
8,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,2.323088e-17;1.558652e-13;7.69464e-15;4.94955e-16;3.970297e-14;7.484729e-12;3.133117e-12;1.06055e-16;8.311745e-13;2.496803e-15;3.432199e-18;6.63388e-13;3.178174e-20;4.666596e-18;1.703779e-20;1.521477e-16;2.127191e-17;1.088814e-16;1.117218e-13;5.213252e-14;3.197713e-12;4.096061e-14;8.681356e-16;2.286194e-14;7.235188e-18;7.310069e-16;4.871845e-15;1.650864e-18;2.596538e-15;5.238628e-13;2.051538e-18;4.219513e-16;7.943828e-16,3,18.844865798950195,5,32
9,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,2.286384e-17;1.981176e-13;1.357303e-14;7.28458e-16;7.413644e-14;1.135675e-11;3.914403e-12;2.813227e-16;1.593206e-12;4.16725e-15;5.775134e-18;1.016174e-12;6.926078e-20;1.118451e-17;3.83463e-20;3.08758e-16;4.936839e-17;2.057366e-16;2.397246e-13;1.139537e-13;5.734656e-12;5.73058e-14;1.693921e-15;3.148431e-14;1.581699e-17;1.732236e-15;9.291345e-15;2.89284e-18;4.360054e-15;9.70512e-13;4.694951e-18;1.132119e-15;1.530659e-15,3,19.098220825195312,5,32
10,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,2.357076e-17;4.680331e-13;3.714613e-14;2.175691e-15;1.595413e-13;2.607649e-11;8.822935e-12;7.223146e-16;4.052367e-12;1.169234e-14;1.998148e-17;2.168876e-12;2.069257e-19;3.52923e-17;1.455849e-19;9.940779e-16;1.963354e-16;6.204901e-16;7.353639e-13;2.710428e-13;1.315098e-11;1.538922e-13;4.843779e-15;8.66434e-14;5.903239e-17;5.669427e-15;2.544399e-14;1.022526e-17;1.480416e-14;2.696257e-12;1.477278e-17;3.230923e-15;3.327271e-15,3,18.339622497558594,5,32
11,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,3.492321e-17;1.514229e-12;1.59583e-13;8.074073e-15;5.017059e-13;6.413266e-11;2.404686e-11;3.014099e-15;1.2261e-11;4.060615e-14;1.012436e-16;6.979279e-12;8.453308e-19;1.684887e-16;1.223579e-18;3.96405e-15;9.009984e-16;3.290159e-15;2.240005e-12;8.667032e-13;3.602164e-11;5.544217e-13;2.023683e-14;2.703607e-13;2.783578e-16;2.419921e-14;1.330688e-13;4.860766e-17;4.920385e-14;7.405807e-12;8.725506e-17;1.303437e-14;1.439761e-14,3,17.88519859313965,5,32
12,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,4.037741e-17;2.393841e-12;2.90989e-13;1.513272e-14;7.927031e-13;9.782179e-11;3.589187e-11;5.3197e-15;1.948261e-11;7.265997e-14;2.009611e-16;1.052547e-11;1.54963e-18;3.116526e-16;2.527688e-18;8.181224e-15;1.84297e-15;6.388184e-15;3.727778e-12;1.370535e-12;6.158341e-11;9.904637e-13;3.782916e-14;4.590772e-13;5.381177e-16;4.439411e-14;2.590318e-13;1.067364e-16;8.460854e-14;1.094895e-11;1.676568e-16;2.297787e-14;2.502722e-14,3,17.481477737426758,5,32
13,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,4.506987e-17;3.335202e-12;5.636393e-13;2.402877e-14;1.195538e-12;1.416901e-10;4.69857e-11;1.256892e-14;2.859042e-11;1.138564e-13;4.462371e-16;1.722985e-11;3.083036e-18;5.550928e-16;6.173005e-18;1.581153e-14;3.503846e-15;1.28359e-14;4.958731e-12;2.77294e-12;9.309837e-11;1.642152e-12;6.807371e-14;8.795413e-13;1.238027e-15;9.497823e-14;4.546365e-13;2.363244e-16;1.497809e-13;1.693961e-11;3.267431e-16;4.268652e-14;3.366656e-14,3,17.37860107421875,5,32
14,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,7.209493e-17;9.631048e-12;1.794069e-12;8.222656e-14;3.3315e-12;3.260509e-10;1.033951e-10;4.574648e-14;8.307723e-11;4.709989e-13;1.880773e-15;4.666762e-11;1.203577e-17;2.167726e-15;3.608217e-17;6.867339e-14;1.51073e-14;5.48382e-14;1.905476e-11;7.168935e-12;2.466787e-10;5.487388e-12;2.488696e-13;2.697912e-12;5.193322e-15;3.702262e-13;1.846123e-12;1.076221e-15;5.33892e-13;5.458843e-11;1.428901e-15;1.64665e-13;1.415697e-13,3,16.546947479248047,5,32
15,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,1.187677e-16;2.724929e-11;6.790094e-12;2.445783e-13;9.344943e-12;9.071332e-10;3.04623e-10;1.188957e-13;1.745608e-10;1.735185e-12;7.515556e-15;1.152292e-10;5.179759e-17;9.147445e-15;1.718997e-16;2.571414e-13;5.396493e-14;1.468313e-13;4.392314e-11;2.244282e-11;6.428128e-10;1.834214e-11;7.205527e-13;7.696255e-12;1.992305e-14;1.168541e-12;6.702953e-12;4.170226e-15;1.840007e-12;1.310802e-10;6.690708e-15;6.428409e-13;4.401464e-13,3,15.800384521484375,5,32
16,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,2.155451e-16;7.104593e-11;2.194856e-11;7.775463e-13;2.43603e-11;2.097296e-09;6.728094e-10;3.078518e-13;3.796858e-10;5.791629e-12;2.863993e-14;2.918939e-10;1.9338e-16;3.148845e-14;7.593003e-16;9.512208e-13;1.838487e-13;4.869627e-13;1.196584e-10;6.650139e-11;1.513171e-09;5.196121e-11;2.156665e-12;2.213763e-11;7.587384e-14;3.595487e-12;1.925796e-11;1.682304e-14;5.742923e-12;3.545938e-10;2.544922e-14;2.028836e-12;1.315791e-12,3,14.988349914550781,5,32
17,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,7.583806e-16;3.99093e-10;1.369964e-10;5.306002e-12;1.674509e-10;8.470442e-09;3.298023e-09;2.02626e-12;1.188511e-09;3.27486e-11;2.659986e-13;1.934462e-09;1.566964e-15;1.943535e-13;9.223648e-15;7.495669e-12;1.117415e-12;4.277855e-12;5.032103e-10;3.122724e-10;5.074438e-09;2.160424e-10;9.428398e-12;1.193777e-10;5.03193e-13;2.540223e-11;1.172299e-10;1.497284e-13;3.85495e-11;2.123725e-09;1.892553e-13;1.214698e-11;6.829193e-12,3,13.831453323364258,5,32
18,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,1.122934e-15;7.931245e-10;3.240711e-10;1.096964e-11;3.224164e-10;1.474339e-08;6.071018e-09;4.722828e-12;2.310093e-09;7.639357e-11;7.326449e-13;3.517036e-09;3.984036e-15;4.734e-13;2.453106e-14;1.857088e-11;2.876433e-12;9.851314e-12;1.00306e-09;5.763448e-10;9.419057e-09;4.657954e-10;2.013789e-11;2.862775e-10;1.261844e-12;5.403626e-11;2.650526e-10;3.790721e-13;8.794019e-11;3.900414e-09;4.930446e-13;2.869653e-11;1.425121e-11,3,13.366371154785156,5,32
19,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,2.466201e-15;3.177703e-09;1.134281e-09;4.323467e-11;1.024664e-09;4.417951e-08;1.781144e-08;1.643388e-11;7.364077e-09;2.688025e-10;3.350724e-12;1.001117e-08;2.149539e-14;2.617199e-12;1.79865e-13;7.11582e-11;1.255695e-11;4.41138e-11;3.432829e-09;2.170846e-09;2.263685e-08;1.518662e-09;8.364701e-11;9.247508e-10;5.334271e-12;1.671194e-10;9.061013e-10;1.773523e-12;2.459083e-10;1.290448e-08;2.509342e-12;1.164276e-10;6.390937e-11,3,12.738340377807617,5,32
20,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,5.797866e-15;9.496965e-09;4.081728e-09;1.340005e-10;3.068067e-09;1.18012e-07;4.433788e-08;5.343416e-11;1.664404e-08;9.518172e-10;1.521501e-11;2.930853e-08;9.719933e-14;1.064978e-11;1.022158e-12;2.905041e-10;4.49987e-11;1.619905e-10;9.172862e-09;6.036193e-09;5.963755e-08;5.144235e-09;3.018923e-10;3.023108e-09;2.185027e-11;5.544185e-10;2.73254e-09;8.467844e-12;8.492621e-10;3.339679e-08;1.114207e-11;3.770456e-10;2.177393e-10,3,11.934325218200684,5,32
21,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,1.55659e-14;4.051256e-08;1.877071e-08;5.707531e-10;1.48314e-08;3.328628e-07;1.342215e-07;2.555496e-10;4.967654e-08;4.692045e-09;8.919467e-11;1.284983e-07;5.066769e-13;4.771346e-11;6.968987e-12;1.574827e-09;2.043643e-10;7.938574e-10;2.580974e-08;2.072067e-08;1.446974e-07;2.098414e-08;1.291079e-09;1.148983e-08;9.703243e-11;1.932801e-09;9.423388e-09;5.652614e-11;3.38494e-09;1.14833e-07;7.412318e-11;1.232233e-09;9.124266e-10,3,11.1580171585083,5,32
22,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,2.291574e-14;7.240143e-08;3.706542e-08;1.180938e-09;2.552842e-08;5.0041e-07;2.130272e-07;5.003604e-10;8.272912e-08;9.549458e-09;2.057768e-10;2.447164e-07;1.105611e-12;1.027951e-10;1.662162e-11;3.196956e-09;4.394289e-10;1.587678e-09;4.339455e-08;3.385527e-08;2.074669e-07;4.268212e-08;2.305528e-09;2.108047e-08;1.999334e-10;3.799059e-09;1.842726e-08;1.262745e-10;6.299167e-09;1.81152e-07;1.615638e-10;2.252159e-09;1.768976e-09,3,10.778621673583984,5,32
23,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,3.825702e-14;1.31393e-07;7.234507e-08;2.148305e-09;4.38716e-08;7.112424e-07;3.240873e-07;9.946021e-10;1.442897e-07;1.649321e-08;4.47082e-10;4.32278e-07;2.481323e-12;1.883102e-10;3.761063e-11;5.999145e-09;9.347008e-10;3.348522e-09;7.091204e-08;5.603522e-08;3.407395e-07;7.346408e-08;4.214578e-09;3.803511e-08;3.93521e-10;6.982009e-09;3.412444e-08;2.666631e-10;1.172315e-08;2.760598e-07;3.094514e-10;4.385797e-09;3.621728e-09,3,10.388099670410156,5,32
24,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,6.527699e-14;2.327984e-07;1.34023e-07;3.788829e-09;8.008101e-08;1.024333e-06;4.694232e-07;1.827445e-09;2.305136e-07;2.879452e-08;9.647186e-10;7.926132e-07;5.614286e-12;3.749101e-10;8.040415e-11;1.188804e-08;1.722622e-09;6.0572e-09;1.221236e-07;8.730887e-08;5.386581e-07;1.226764e-07;7.522708e-09;7.175644e-08;7.963526e-10;1.279806e-08;6.442102e-08;5.261049e-10;2.122413e-08;4.386705e-07;6.282911e-10;7.592841e-09;7.260257e-09,3,9.96480655670166,5,32
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,1.535851e-16;1.306468e-21;4.755372e-24;2.275264e-19;1.091402e-20;4.137229e-22;1.822923e-22;6.95901e-20;6.569141e-29,3,-38.51821517944336,0,8
1,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,1.635344e-06;5.310758e-07;4.281667e-08;3.386842e-11;5.466887e-14;2.90189e-12;1.87416e-14;4.637128e-08;1.35533e-11,3,-8.819496154785156,0,8
2,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,2.229393e-16;9.67151e-15;1.59636e-18;1.822503e-20;4.576791e-18;6.460523e-18;9.443611e-22;1.301802e-13;1.353279e-18,3,19.700925827026367,7,8
3,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,1.061956e-16;1.76066e-14;1.803954e-16;1.132681e-20;5.031653e-16;7.254824e-16;6.213339e-20;3.9152e-12;3.354217e-18,3,18.485973358154297,7,8
4,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,2.245936e-18;7.781782e-15;4.936512e-17;1.131847e-19;6.165934e-15;2.654967e-15;5.246891e-19;1.648358e-11;2.225709e-17,3,18.090988159179688,7,8
5,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,5.481502e-18;3.334506e-14;4.182977e-16;7.192662e-19;5.41061e-14;1.332785e-14;4.667608e-18;3.619943e-11;1.560506e-16,3,17.7121524810791,7,8
6,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,4.042041e-18;6.296728e-14;7.627559e-16;2.543417e-18;2.332296e-13;4.938607e-14;1.955311e-17;5.778425e-11;6.528956e-16,3,17.326860427856445,7,8
7,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,6.916596e-18;1.403739e-13;3.277819e-15;1.256372e-17;6.341432e-13;1.515745e-13;8.266245e-17;1.244747e-10;2.531002e-15,3,16.252361297607422,7,8
8,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,9.259521e-18;2.776135e-13;7.075763e-15;3.211096e-17;1.629462e-12;3.763177e-13;2.483525e-16;2.103116e-10;7.548337e-15,3,15.585651397705078,7,8
9,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,3.64054e-17;1.474391e-12;5.01107e-14;3.042334e-16;8.114636e-12;9.393136e-13;1.82804e-15;6.138852e-10;6.515793e-14,3,14.342397689819336,7,8
10,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,5.682193e-17;3.710692e-12;1.141005e-13;9.419534e-16;2.065739e-11;2.547674e-12;6.461532e-15;1.25864e-09;2.331744e-13,3,13.803516387939453,7,8
11,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,2.180645e-16;1.814704e-11;1.337868e-12;9.394175e-15;1.009686e-10;1.878331e-11;5.383077e-14;5.54325e-09;1.672748e-12,3,12.556171417236328,7,8
12,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,3.095396e-16;2.98287e-11;2.288511e-12;1.732541e-14;1.629174e-10;3.212736e-11;1.007217e-13;7.958483e-09;3.26834e-12,3,12.254779815673828,7,8
13,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,8.046317e-16;7.184871e-11;8.310243e-12;5.701457e-14;4.553809e-10;9.389893e-11;4.303236e-13;1.602016e-08;8.572961e-12,3,11.550859451293945,7,8
14,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,1.683577e-15;1.766906e-10;2.589854e-11;2.108004e-13;1.177666e-09;2.682357e-10;1.435528e-12;4.24718e-08;2.612013e-11,3,10.997797012329102,7,8
15,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,4.384863e-15;5.346144e-10;1.075002e-10;1.301518e-12;3.589835e-09;6.872377e-10;6.603015e-12;1.161883e-07;1.167231e-10,3,10.193924903869629,7,8
16,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,8.588102e-15;1.26105e-09;3.162669e-10;4.335791e-12;8.847698e-09;1.847781e-09;2.081984e-11;2.429506e-07;2.95972e-10,3,9.622587203979492,7,8
17,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,2.0347e-14;5.324369e-09;1.311353e-09;2.81127e-11;4.176343e-08;8.306215e-09;1.094869e-10;7.540963e-07;1.256113e-09,3,8.821215629577637,7,8
18,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,3.388971e-14;8.661532e-09;2.35558e-09;6.113181e-11;6.904818e-08;1.546131e-08;2.261241e-10;1.260381e-06;2.397242e-09,3,8.546854019165039,7,8
19,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,1.03007e-13;2.442702e-08;8.159603e-09;2.574029e-10;1.492718e-07;4.151701e-08;7.44378e-10;3.45734e-06;6.696217e-09,3,8.178853988647461,7,8
20,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,2.184694e-13;5.148377e-08;2.380581e-08;8.340534e-10;3.369655e-07;1.008707e-07;2.193399e-09;6.966128e-06;1.876038e-08,3,7.669517517089844,7,8
21,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,7.880857e-13;1.417288e-07;9.570304e-08;4.019133e-09;1.008359e-06;3.61671e-07;6.975573e-09;2.03714e-05;5.96402e-08,3,7.199313163757324,7,8
22,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,1.324144e-12;2.322283e-07;1.644311e-07;7.392121e-09;1.554579e-06;5.68285e-07;1.201847e-08;2.977313e-05;1.086142e-07,3,6.975869178771973,7,8
23,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,1.939745e-12;3.461168e-07;2.714191e-07;1.224484e-08;2.33798e-06;9.169428e-07;1.999145e-08;4.365342e-05;1.77176e-07,3,6.731039047241211,7,8
24,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,12,23,3.030983e-12;5.043775e-07;4.694915e-07;2.133684e-08;3.469083e-06;1.415821e-06;3.453365e-08;6.946666e-05;2.835321e-07,3,6.452461242675781,7,8
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,3.508654e-22;7.585936e-23;6.847213e-18;1;1.09848e-19;2.132211e-14;1.441883e-14;2.535182e-17;7.013783e-20,3,-30.52299690246582,3,8
1,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,4.690001e-09;4.839325e-08;1.236903e-11;6.119118e-05;3.223227e-06;1.976094e-06;5.877199e-07;0.0001159625;4.564471e-14,3,-7.4754638671875,7,8
2,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,6.370637e-15;4.538567e-15;4.00239e-14;1.511942e-08;2.220995e-12;3.335072e-11;3.371393e-12;1.810212e-10;1.577644e-18,3,12.881969451904297,3,8
3,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,1.492124e-15;7.498088e-17;8.719553e-15;1.136953e-10;2.037406e-12;5.829981e-12;1.322263e-13;3.095169e-13;1.416219e-18,3,15.135810852050781,3,8
4,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,7.621481e-17;1.63091e-18;5.325231e-15;3.685063e-11;7.693165e-14;4.509944e-13;8.752681e-15;1.543482e-13;7.277764e-18,3,17.43923568725586,3,8
5,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,5.872569e-17;7.352483e-18;2.022169e-14;5.643865e-11;4.193669e-13;1.391829e-12;1.36719e-14;2.78097e-13;2.817348e-17,3,16.667404174804688,3,8
6,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,7.739284e-17;1.305694e-17;6.986572e-14;9.833706e-11;6.290411e-13;2.707888e-12;1.981131e-14;3.973409e-13;1.327201e-16,3,15.349109649658203,3,8
7,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,1.703972e-16;5.562011e-17;2.522896e-13;3.1851e-10;2.762007e-12;7.465513e-12;8.320064e-14;1.232544e-12;3.817248e-16,3,14.452392578125,3,8
8,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,2.326673e-16;1.615757e-16;5.701336e-13;5.18745e-10;4.899154e-12;1.535283e-11;1.914585e-13;2.210431e-12;1.120083e-15,3,13.845935821533203,3,8
9,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,5.179725e-16;9.999592e-16;2.029803e-12;2.81207e-09;1.50025e-11;7.396462e-11;7.616322e-13;1.078283e-11;3.721755e-15,3,12.86239242553711,3,8
10,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,8.83071e-16;3.437827e-15;5.804437e-12;5.184948e-09;3.194777e-11;1.796443e-10;1.812034e-12;2.370803e-11;1.245888e-14,3,12.257749557495117,3,8
11,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,2.57261e-15;7.065035e-14;5.538732e-11;2.135654e-08;1.575655e-10;1.089055e-09;1.092716e-11;2.05204e-10;1.320023e-13,3,11.226428985595703,3,8
12,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,3.643947e-15;1.277678e-13;9.464259e-11;3.024466e-08;2.543007e-10;1.871054e-09;1.805027e-11;3.261976e-10;2.237519e-13,3,10.899496078491211,3,8
13,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,7.570217e-15;4.543993e-13;2.364501e-10;5.662604e-08;7.698284e-10;5.700951e-09;5.318893e-11;9.264019e-10;8.190457e-13,3,10.316228866577148,3,8
14,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,1.297226e-14;1.803999e-12;7.259266e-10;1.378937e-07;1.998378e-09;1.445221e-08;1.431405e-10;2.585176e-09;2.945492e-12,3,9.771482467651367,3,8
15,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,2.725451e-14;1.115193e-11;2.916078e-09;3.558248e-07;7.56611e-09;4.284573e-08;5.471074e-10;9.938487e-09;1.676436e-11,3,9.078179359436035,3,8
16,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,4.594974e-14;3.80217e-11;8.325615e-09;6.327447e-07;1.689875e-08;8.432959e-08;1.388588e-09;2.081849e-08;5.10786e-11,3,8.648563385009766,3,8
17,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,1.345543e-13;3.82132e-10;5.664617e-08;1.675949e-06;8.465229e-08;3.2772e-07;6.919853e-09;9.078342e-08;5.087062e-10,3,7.869698524475098,3,8
18,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,1.985697e-13;8.421071e-10;1.10212e-07;2.538519e-06;1.524238e-07;5.667605e-07;1.191423e-08;1.543641e-07;1.009024e-09,3,7.53709602355957,3,8
19,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,4.788088e-13;5.163583e-09;4.069155e-07;7.459677e-06;5.210344e-07;1.513431e-06;3.832552e-08;4.901408e-07;4.940495e-09,3,6.8117475509643555,3,8
20,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,7.246298e-13;1.524078e-08;9.358183e-07;1.22397e-05;1.068473e-06;2.858058e-06;8.04061e-08;1.045312e-06;1.372957e-08,3,6.503757476806641,3,8
21,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,1.491223e-12;7.314448e-08;2.892522e-06;2.813167e-05;2.918331e-06;7.503166e-06;2.284453e-07;3.069886e-06;5.466232e-08,3,5.855086326599121,3,8
22,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,2.277499e-12;1.320871e-07;4.950961e-06;3.948493e-05;4.591996e-06;1.16342e-05;3.377667e-07;5.330322e-06;9.983302e-08,3,5.599552154541016,3,8
23,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,3.109916e-12;2.451958e-07;8.303453e-06;5.70081e-05;6.326635e-06;1.833331e-05;5.436078e-07;8.296518e-06;1.966822e-07,3,5.335597038269043,3,8
24,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,12,23,4.441166e-12;4.25809e-07;1.314266e-05;7.864674e-05;8.539328e-06;2.5657e-05;7.975081e-07;1.145645e-05;2.98586e-07,3,5.173803329467773,3,8
