accuracy_delta,component,example_id,js_damage,layer,margin_delta,mode,model_seed,predictive_order
0,ff,test:l3:t3:prandomized:c25:i31,4.7388784878421575e-05,4,0.8794727325439453,zero,23,3
0,sa,test:l3:t3:prandomized:c25:i31,8.614832040620968e-05,5,0.7318477630615234,zero,23,3
0,ff,test:l3:t3:prandomized:c25:i31,6.787426536902785e-05,5,0.9918918609619141,zero,23,3
0,sa,test:l3:t0:paligned:c0:i0,0.005480223335325718,0,-5.859272003173828,mean,23,3
0,sa,test:l3:t0:prandomized:c20:i4,2.1667670807801187e-05,0,-3.020061492919922,mean,23,3
0,sa,test:l3:t1:paligned:c40:i8,0.05948532745242119,0,-14.809272766113281,mean,23,3
0,sa,test:l3:t1:prandomized:c0:i13,0.0008668181835673749,0,-6.555683135986328,mean,23,3
0,sa,test:l3:t2:paligned:c20:i17,3.2853553420864046e-05,0,-3.0621604919433594,mean,23,3
-1,sa,test:l3:t2:prandomized:c45:i22,0.6731105446815491,0,-15.788724899291992,mean,23,3
0,sa,test:l3:t3:paligned:c0:i26,0.006075514946132898,0,-8.041669845581055,mean,23,3
-1,sa,test:l3:t3:prandomized:c25:i31,0.688170313835144,0,-14.88664436340332,mean,23,3
0,ff,test:l3:t0:paligned:c0:i0,0.0001159925595857203,0,-2.4083175659179688,mean,23,3
0,ff,test:l3:t0:prandomized:c20:i4,5.338894197848276e-07,0,-0.8188743591308594,mean,23,3
0,ff,test:l3:t1:paligned:c40:i8,7.061897485982627e-05,0,-7.955085754394531,mean,23,3
0,ff,test:l3:t1:prandomized:c0:i13,0.000312493386445567,0,-5.552516937255859,mean,23,3
0,ff,test:l3:t2:paligned:c20:i17,2.384293566137785e-06,0,-1.2848358154296875,mean,23,3
0,ff,test:l3:t2:prandomized:c45:i22,2.9605929739773273e-05,0,-2.0107498168945312,mean,23,3
0,ff,test:l3:t3:paligned:c0:i26,8.87821224750951e-05,0,-3.9249324798583984,mean,23,3
0,ff,test:l3:t3:prandomized:c25:i31,0.015799831598997116,0,-4.339057922363281,mean,23,3
0,sa,test:l3:t0:paligned:c0:i0,0.008257437497377396,1,-6.266727447509766,mean,23,3
-1,sa,test:l3:t0:prandomized:c20:i4,0.2778255343437195,1,-12.8685302734375,mean,23,3
-1,sa,test:l3:t1:paligned:c40:i8,0.6803622245788574,1,-21.999523162841797,mean,23,3
0,sa,test:l3:t1:prandomized:c0:i13,0.0016819265438243747,1,-7.213129043579102,mean,23,3
-1,sa,test:l3:t2:paligned:c20:i17,0.3261299431324005,1,-12.817340850830078,mean,23,3
-1,sa,test:l3:t2:prandomized:c45:i22,0.6896430253982544,1,-17.862789154052734,mean,23,3
0,sa,test:l3:t3:paligned:c0:i26,0.009406274184584618,1,-8.483476638793945,mean,23,3
0,sa,test:l3:t3:prandomized:c25:i31,0.010762713849544525,1,-3.9701805114746094,mean,23,3
0,ff,test:l3:t0:paligned:c0:i0,3.388026925676968e-08,1,0.06825637817382812,mean,23,3
0,ff,test:l3:t0:prandomized:c20:i4,3.397500904611661e-06,1,-1.6943893432617188,mean,23,3
0,ff,test:l3:t1:paligned:c40:i8,1.9690338248778971e-10,1,-0.09171676635742188,mean,23,3
0,ff,test:l3:t1:prandomized:c0:i13,2.96310531666677e-09,1,-0.07009506225585938,mean,23,3
0,ff,test:l3:t2:paligned:c20:i17,5.963652256468777e-06,1,-1.8189201354980469,mean,23,3
0,ff,test:l3:t2:prandomized:c45:i22,5.789311217085924e-07,1,-0.4221019744873047,mean,23,3
0,ff,test:l3:t3:paligned:c0:i26,2.294105456712714e-07,1,-0.4943103790283203,mean,23,3
0,ff,test:l3:t3:prandomized:c25:i31,0.00019882500055246055,1,-1.144388198852539,mean,23,3
0,sa,test:l3:t0:paligned:c0:i0,0.15631374716758728,2,-9.500701904296875,mean,23,3
0,sa,test:l3:t0:prandomized:c20:i4,0.04939577728509903,2,-10.586397171020508,mean,23,3
0,sa,test:l3:t1:paligned:c40:i8,4.110772806598106e-06,2,-4.92799186706543,mean,23,3
0,sa,test:l3:t1:prandomized:c0:i13,0.11760029941797256,2,-11.687271118164062,mean,23,3
0,sa,test:l3:t2:paligned:c20:i17,0.05892902612686157,2,-10.41506576538086,mean,23,3
0,sa,test:l3:t2:prandomized:c45:i22,2.966104875667952e-05,2,-2.021291732788086,mean,23,3
-1,sa,test:l3:t3:paligned:c0:i26,0.3098709285259247,2,-12.709115982055664,mean,23,3
0,sa,test:l3:t3:prandomized:c25:i31,0.06423044949769974,2,-5.750148773193359,mean,23,3
0,ff,test:l3:t0:paligned:c0:i0,6.667755769740324e-07,2,0.3690624237060547,mean,23,3
0,ff,test:l3:t0:prandomized:c20:i4,1.1637396823971358e-07,2,0.5539112091064453,mean,23,3
0,ff,test:l3:t1:paligned:c40:i8,5.002767089479221e-10,2,-0.1290264129638672,mean,23,3
0,ff,test:l3:t1:prandomized:c0:i13,3.576234064439632e-08,2,0.29712867736816406,mean,23,3
0,ff,test:l3:t2:paligned:c20:i17,1.9756481606236775e-07,2,0.6107635498046875,mean,23,3
0,ff,test:l3:t2:prandomized:c45:i22,1.3575943285104586e-06,2,-0.6148300170898438,mean,23,3
0,ff,test:l3:t3:paligned:c0:i26,1.1385762377358333e-07,2,0.4323692321777344,mean,23,3
0,ff,test:l3:t3:prandomized:c25:i31,2.3660817532800138e-05,2,0.4289131164550781,mean,23,3
0,sa,test:l3:t0:paligned:c0:i0,1.4590759747079574e-06,3,-0.4463634490966797,mean,23,3
0,sa,test:l3:t0:prandomized:c20:i4,8.094473287201254e-07,3,-0.9943122863769531,mean,23,3
0,sa,test:l3:t1:paligned:c40:i8,3.812893112353777e-09,3,0.7230892181396484,mean,23,3
0,sa,test:l3:t1:prandomized:c0:i13,3.101091579083004e-07,3,-0.6956672668457031,mean,23,3
0,sa,test:l3:t2:paligned:c20:i17,1.0359601674281294e-06,3,-0.9487934112548828,mean,23,3
0,sa,test:l3:t2:prandomized:c45:i22,3.0076307666604407e-07,3,-0.3096179962158203,mean,23,3
0,sa,test:l3:t3:paligned:c0:i26,3.0655928640044294e-07,3,-0.5664310455322266,mean,23,3
0,sa,test:l3:t3:prandomized:c25:i31,4.8341957153752446e-05,3,-0.6196441650390625,mean,23,3
0,ff,test:l3:t0:paligned:c0:i0,5.480185336637078e-07,3,0.33016204833984375,mean,23,3
0,ff,test:l3:t0:prandomized:c20:i4,7.795557621648186e-08,3,0.4415473937988281,mean,23,3
0,ff,test:l3:t1:paligned:c40:i8,1.3137596566181742e-10,3,0.06169319152832031,mean,23,3
0,ff,test:l3:t1:prandomized:c0:i13,3.8842031813146605e-08,3,0.31641578674316406,mean,23,3
0,ff,test:l3:t2:paligned:c20:i17,1.806624254641065e-07,3,0.5801162719726562,mean,23,3
0,ff,test:l3:t2:prandomized:c45:i22,6.307996045507025e-07,3,-0.43467140197753906,mean,23,3
0,ff,test:l3:t3:paligned:c0:i26,8.917581340028846e-08,3,0.38797950744628906,mean,23,3
0,ff,test:l3:t3:prandomized:c25:i31,3.5376360756345093e-06,3,0.08672523498535156,mean,23,3
0,sa,test:l3:t0:paligned:c0:i0,3.15181409860088e-08,4,0.07038497924804688,mean,23,3
0,sa,test:l3:t0:prandomized:c20:i4,2.2322623749460035e-09,4,-0.06111335754394531,mean,23,3
0,sa,test:l3:t1:paligned:c40:i8,4.89691487359778e-09,4,-0.5967674255371094,mean,23,3
0,sa,test:l3:t1:prandomized:c0:i13,6.050555612091557e-10,4,0.008901596069335938,mean,23,3
0,sa,test:l3:t2:paligned:c20:i17,1.964828300060617e-11,4,-0.00241851806640625,mean,23,3
0,sa,test:l3:t2:prandomized:c45:i22,5.9260742091282737e-08,4,0.15328598022460938,mean,23,3
0,sa,test:l3:t3:paligned:c0:i26,1.0468585998069102e-09,4,0.024877548217773438,mean,23,3
0,sa,test:l3:t3:prandomized:c25:i31,2.3750762920826674e-06,4,0.17365074157714844,mean,23,3
0,ff,test:l3:t0:paligned:c0:i0,5.161386980034877e-07,4,0.3205852508544922,mean,23,3
0,ff,test:l3:t0:prandomized:c20:i4,5.276902470541245e-08,4,0.3558063507080078,mean,23,3
0,ff,test:l3:t1:paligned:c40:i8,1.0019041152276031e-10,4,0.09004020690917969,mean,23,3
0,ff,test:l3:t1:prandomized:c0:i13,3.6428403404897836e-08,4,0.3056011199951172,mean,23,3
0,ff,test:l3:t2:paligned:c20:i17,9.352507390758547e-08,4,0.39875221252441406,mean,23,3
0,ff,test:l3:t2:prandomized:c45:i22,2.201353481723345e-07,4,-0.2570209503173828,mean,23,3
0,ff,test:l3:t3:paligned:c0:i26,6.564565069311357e-08,4,0.3280830383300781,mean,23,3
0,ff,test:l3:t3:prandomized:c25:i31,2.275261067552492e-06,4,0.09780693054199219,mean,23,3
0,sa,test:l3:t0:paligned:c0:i0,1.08608219306916e-07,5,0.1328296661376953,mean,23,3
0,sa,test:l3:t0:prandomized:c20:i4,1.797496906874585e-08,5,0.19877243041992188,mean,23,3
0,sa,test:l3:t1:paligned:c40:i8,2.307745994301058e-09,5,-0.3981132507324219,mean,23,3
0,sa,test:l3:t1:prandomized:c0:i13,2.977667890036173e-09,5,0.06829071044921875,mean,23,3
0,sa,test:l3:t2:paligned:c20:i17,2.4306217483172077e-08,5,0.19268417358398438,mean,23,3
0,sa,test:l3:t2:prandomized:c45:i22,4.2211627260257956e-07,5,-0.3483753204345703,mean,23,3
0,sa,test:l3:t3:paligned:c0:i26,1.7867762380774366e-08,5,0.14388084411621094,mean,23,3
0,sa,test:l3:t3:prandomized:c25:i31,5.5904638429638e-07,5,0.08089637756347656,mean,23,3
0,ff,test:l3:t0:paligned:c0:i0,8.00735051598167e-08,5,0.11726188659667969,mean,23,3
0,ff,test:l3:t0:prandomized:c20:i4,9.094250685848237e-09,5,0.1391143798828125,mean,23,3
0,ff,test:l3:t1:paligned:c40:i8,2.3459256759394975e-10,5,-0.15301513671875,mean,23,3
0,ff,test:l3:t1:prandomized:c0:i13,8.012328578388406e-09,5,0.1331939697265625,mean,23,3
0,ff,test:l3:t2:paligned:c20:i17,1.7559557363711065e-08,5,0.1628742218017578,mean,23,3
0,ff,test:l3:t2:prandomized:c45:i22,4.725649205283844e-09,5,-0.011692047119140625,mean,23,3
0,ff,test:l3:t3:paligned:c0:i26,1.3552764244195714e-08,5,0.1385517120361328,mean,23,3
0,ff,test:l3:t3:prandomized:c25:i31,2.9439142963383347e-06,5,0.1777782440185547,mean,23,3
