cell_id,condition,episodes,example_id,family,heads,layers,mappings,margin,mlp_ratio,pairs,probability,rank,regime,seed,target,top1,vocabulary,width
C2_sa_ff_L2_W64_H2_S11,correct,256,29,sa_ff,2,2,fresh-random,11.161508560180664,2,3,0.9999762773513794,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,29,sa_ff,2,2,fresh-random,-24.048460006713867,2,3,3.596549100204349e-11,6,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,29,sa_ff,2,2,fresh-random,-15.58578872680664,2,3,1.702854888208094e-07,2,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,29,sa_ff,2,2,fresh-random,12.028762817382812,2,3,0.9999933242797852,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,29,sa_ff,2,2,fresh-random,-15.823738098144531,2,3,1.342262692105578e-07,2,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,30,sa_ff,2,2,fresh-random,24.956348419189453,2,3,1.0,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,30,sa_ff,2,2,fresh-random,-32.57890701293945,2,3,7.0984012193035274e-15,5,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,30,sa_ff,2,2,fresh-random,-19.491910934448242,2,3,3.4258540448917074e-09,4,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,30,sa_ff,2,2,fresh-random,22.709922790527344,2,3,1.0,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,30,sa_ff,2,2,fresh-random,-10.636770248413086,2,3,2.4015904273255728e-05,2,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,31,sa_ff,2,2,fresh-random,13.931877136230469,2,3,0.9999990463256836,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,31,sa_ff,2,2,fresh-random,-16.787782669067383,2,3,5.076610776200141e-08,3,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,31,sa_ff,2,2,fresh-random,-21.832622528076172,2,3,3.297705442051324e-10,6,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_order,256,31,sa_ff,2,2,fresh-random,15.823713302612305,2,3,0.9999996423721313,1,C2,11,6,1,4,64
C2_sa_ff_L2_W64_H2_S11,wrong_query,256,31,sa_ff,2,2,fresh-random,-24.328643798828125,2,3,2.717712166422359e-11,5,C2,11,6,0,4,64
C2_sa_ff_L2_W64_H2_S11,correct,256,32,sa_ff,2,2,fresh-random,16.907238006591797,2,3,1.0,1,C2,11,5,1,4,64
C2_sa_ff_L2_W64_H2_S11,none,256,32,sa_ff,2,2,fresh-random,-16.89351463317871,2,3,4.5672550186282024e-08,4,C2,11,5,0,4,64
C2_sa_ff_L2_W64_H2_S11,shuffled_pairings,256,32,sa_ff,2,2,fresh-random,-14.56797981262207,2,3,4.7120110480136645e-07,2,C2,11,5,0,4,64
