accuracy,accuracy_ci_high,accuracy_ci_low,dependency_span,mean_margin,model_depth,model_seed,model_width,n_families,nuisance_count,parameter_count,predictive_order,raw_length,span_mode,training_budget,training_steps
0.3125,0.5625,0.0625,5,-0.35176271200180054,12,11,32,16,2,108224,3,6,moderate,1,400
0.3125,0.5625,0.125,5,-0.36094969511032104,12,11,32,16,4,108224,3,6,moderate,1,400
0.3125,0.5625,0.0625,5,-0.3719891905784607,12,11,32,16,8,108224,3,6,moderate,1,400
0.3125,0.5625,0.125,7,-0.3653232455253601,12,11,32,16,0,108224,3,6,large,1,400
0.3125,0.5625,0.125,7,-0.3617754578590393,12,11,32,16,2,108224,3,6,large,1,400
0.3125,0.5625,0.125,7,-0.36021870374679565,12,11,32,16,4,108224,3,6,large,1,400
0.3125,0.5625,0.125,7,-0.3686267137527466,12,11,32,16,8,108224,3,6,large,1,400
0.3125,0.5625,0.0625,3,-0.3818751573562622,12,11,32,16,0,108224,3,8,contiguous,1,400
0.3125,0.5625,0.125,3,-0.3817887306213379,12,11,32,16,2,108224,3,8,contiguous,1,400
0.3125,0.5625,0.125,3,-0.3892117738723755,12,11,32,16,4,108224,3,8,contiguous,1,400
0.3125,0.5625,0.125,3,-0.3876907229423523,12,11,32,16,8,108224,3,8,contiguous,1,400
0.3125,0.5625,0.125,5,-0.36480259895324707,12,11,32,16,0,108224,3,8,moderate,1,400
0.3125,0.5625,0.125,5,-0.3622397184371948,12,11,32,16,2,108224,3,8,moderate,1,400
0.3125,0.5015624999999986,0.125,5,-0.359139084815979,12,11,32,16,4,108224,3,8,moderate,1,400
0.3125,0.5625,0.125,5,-0.3696373701095581,12,11,32,16,8,108224,3,8,moderate,1,400
0.3125,0.5625,0.125,7,-0.40276986360549927,12,11,32,16,0,108224,3,8,large,1,400
0.3125,0.5625,0.125,7,-0.4036211371421814,12,11,32,16,2,108224,3,8,large,1,400
0.3125,0.5625,0.125,7,-0.38924640417099,12,11,32,16,4,108224,3,8,large,1,400
0.3125,0.5625,0.125,7,-0.38115090131759644,12,11,32,16,8,108224,3,8,large,1,400
0.1875,0.375,0.0,4,-0.3361101746559143,12,11,32,16,0,108224,4,4,contiguous,1,400
0.1875,0.375,0.0,4,-0.34066689014434814,12,11,32,16,2,108224,4,4,contiguous,1,400
0.1875,0.375,0.0,4,-0.34694904088974,12,11,32,16,4,108224,4,4,contiguous,1,400
0.1875,0.375,0.0,4,-0.34506702423095703,12,11,32,16,8,108224,4,4,contiguous,1,400
0.1875,0.375,0.0,7,-0.3189236521720886,12,11,32,16,0,108224,4,4,moderate,1,400
0.1875,0.375,0.0,7,-0.3197193145751953,12,11,32,16,2,108224,4,4,moderate,1,400
0.1875,0.3765624999999986,0.0,7,-0.3227708339691162,12,11,32,16,4,108224,4,4,moderate,1,400
0.1875,0.4375,0.0,7,-0.3339623212814331,12,11,32,16,8,108224,4,4,moderate,1,400
0.1875,0.375,0.0,10,-0.3981689214706421,12,11,32,16,0,108224,4,4,large,1,400
0.1875,0.375,0.0,10,-0.3952072262763977,12,11,32,16,2,108224,4,4,large,1,400
0.1875,0.375,0.0,10,-0.39751774072647095,12,11,32,16,4,108224,4,4,large,1,400
0.1875,0.375,0.0,10,-0.406684935092926,12,11,32,16,8,108224,4,4,large,1,400
0.1875,0.375,0.0,4,-0.3542613983154297,12,11,32,16,0,108224,4,6,contiguous,1,400
0.1875,0.375,0.0,4,-0.368765652179718,12,11,32,16,2,108224,4,6,contiguous,1,400
0.1875,0.375,0.0,4,-0.36644071340560913,12,11,32,16,4,108224,4,6,contiguous,1,400
0.1875,0.375,0.0,4,-0.38311851024627686,12,11,32,16,8,108224,4,6,contiguous,1,400
0.1875,0.4375,0.0,7,-0.3705981969833374,12,11,32,16,0,108224,4,6,moderate,1,400
0.1875,0.3765624999999986,0.0,7,-0.3878239393234253,12,11,32,16,2,108224,4,6,moderate,1,400
0.1875,0.375,0.0,7,-0.37072253227233887,12,11,32,16,4,108224,4,6,moderate,1,400
0.1875,0.4375,0.0,7,-0.38579630851745605,12,11,32,16,8,108224,4,6,moderate,1,400
0.1875,0.375,0.0,10,-0.35525304079055786,12,11,32,16,0,108224,4,6,large,1,400
0.1875,0.375,0.0,10,-0.3672438859939575,12,11,32,16,2,108224,4,6,large,1,400
0.1875,0.375,0.0,10,-0.3480389714241028,12,11,32,16,4,108224,4,6,large,1,400
0.1875,0.375,0.0,10,-0.34074193239212036,12,11,32,16,8,108224,4,6,large,1,400
0.1875,0.375,0.0,4,-0.38383328914642334,12,11,32,16,0,108224,4,8,contiguous,1,400
0.1875,0.375,0.0,4,-0.3856961727142334,12,11,32,16,2,108224,4,8,contiguous,1,400
0.1875,0.3765624999999986,0.0,4,-0.3827747702598572,12,11,32,16,4,108224,4,8,contiguous,1,400
0.1875,0.375,0.0,4,-0.37317055463790894,12,11,32,16,8,108224,4,8,contiguous,1,400
0.1875,0.375,0.0,7,-0.3630737066268921,12,11,32,16,0,108224,4,8,moderate,1,400
0.1875,0.375,0.0,7,-0.3632046580314636,12,11,32,16,2,108224,4,8,moderate,1,400
0.1875,0.375,0.0,7,-0.36694395542144775,12,11,32,16,4,108224,4,8,moderate,1,400
0.1875,0.375,0.0,7,-0.37376874685287476,12,11,32,16,8,108224,4,8,moderate,1,400
0.1875,0.375,0.0,10,-0.36203283071517944,12,11,32,16,0,108224,4,8,large,1,400
0.1875,0.4375,0.0,10,-0.3571392893791199,12,11,32,16,2,108224,4,8,large,1,400
0.1875,0.375,0.0,10,-0.3639490008354187,12,11,32,16,4,108224,4,8,large,1,400
0.1875,0.375,0.0,10,-0.3900248408317566,12,11,32,16,8,108224,4,8,large,1,400
0.375,0.625,0.125,6,-0.19497573375701904,12,11,32,16,0,108224,6,6,contiguous,1,400
0.375,0.625,0.125,6,-0.19476938247680664,12,11,32,16,2,108224,6,6,contiguous,1,400
0.3125,0.5625,0.125,6,-0.20401954650878906,12,11,32,16,4,108224,6,6,contiguous,1,400
0.375,0.625,0.125,6,-0.1780058741569519,12,11,32,16,8,108224,6,6,contiguous,1,400
0.5,0.75,0.25,11,-0.19370657205581665,12,11,32,16,0,108224,6,6,moderate,1,400
0.5,0.75,0.25,11,-0.19356852769851685,12,11,32,16,2,108224,6,6,moderate,1,400
0.4375,0.6875,0.1875,11,-0.19257229566574097,12,11,32,16,4,108224,6,6,moderate,1,400
0.4375,0.6875,0.1875,11,-0.17806094884872437,12,11,32,16,8,108224,6,6,moderate,1,400
0.4375,0.6875,0.1875,16,-0.19639897346496582,12,11,32,16,0,108224,6,6,large,1,400
0.4375,0.6875,0.1875,16,-0.196671724319458,12,11,32,16,2,108224,6,6,large,1,400
0.4375,0.6875,0.1875,16,-0.18591219186782837,12,11,32,16,4,108224,6,6,large,1,400
0.3125,0.5625,0.0625,16,-0.17973428964614868,12,11,32,16,8,108224,6,6,large,1,400
0.375,0.625,0.125,6,-0.22427445650100708,12,11,32,16,0,108224,6,8,contiguous,1,400
0.375,0.625,0.1859375000000001,6,-0.22339564561843872,12,11,32,16,2,108224,6,8,contiguous,1,400
0.375,0.625,0.125,6,-0.22454136610031128,12,11,32,16,4,108224,6,8,contiguous,1,400
0.375,0.625,0.1875,6,-0.2209731936454773,12,11,32,16,8,108224,6,8,contiguous,1,400
0.375,0.625,0.125,11,-0.19236767292022705,12,11,32,16,0,108224,6,8,moderate,1,400
0.375,0.625,0.1875,11,-0.1944919228553772,12,11,32,16,2,108224,6,8,moderate,1,400
0.375,0.625,0.1875,11,-0.19907015562057495,12,11,32,16,4,108224,6,8,moderate,1,400
0.375,0.625,0.125,11,-0.18046855926513672,12,11,32,16,8,108224,6,8,moderate,1,400
0.375,0.625,0.125,16,-0.22587573528289795,12,11,32,16,0,108224,6,8,large,1,400
0.375,0.625,0.1859375000000001,16,-0.22074896097183228,12,11,32,16,2,108224,6,8,large,1,400
0.375,0.625,0.125,16,-0.22176015377044678,12,11,32,16,4,108224,6,8,large,1,400
0.375,0.625,0.125,16,-0.21166950464248657,12,11,32,16,8,108224,6,8,large,1,400
0.375,0.625,0.125,6,-0.18881767988204956,12,11,32,16,0,108224,6,10,contiguous,1,400
0.375,0.5625,0.125,6,-0.18762075901031494,12,11,32,16,2,108224,6,10,contiguous,1,400
0.375,0.625,0.125,6,-0.18896836042404175,12,11,32,16,4,108224,6,10,contiguous,1,400
0.375,0.625,0.125,6,-0.18473327159881592,12,11,32,16,8,108224,6,10,contiguous,1,400
0.375,0.625,0.1875,11,-0.17511731386184692,12,11,32,16,0,108224,6,10,moderate,1,400
0.375,0.625,0.125,11,-0.18043386936187744,12,11,32,16,2,108224,6,10,moderate,1,400
0.375,0.625,0.125,11,-0.19750219583511353,12,11,32,16,4,108224,6,10,moderate,1,400
0.375,0.625,0.125,11,-0.19778525829315186,12,11,32,16,8,108224,6,10,moderate,1,400
0.375,0.625,0.125,16,-0.15637993812561035,12,11,32,16,0,108224,6,10,large,1,400
0.375,0.625,0.1859375000000001,16,-0.17562443017959595,12,11,32,16,2,108224,6,10,large,1,400
0.375,0.625,0.125,16,-0.20176368951797485,12,11,32,16,4,108224,6,10,large,1,400
0.375,0.625,0.1875,16,-0.187330961227417,12,11,32,16,8,108224,6,10,large,1,400
0.375,0.625,0.1859375000000001,8,-0.2792459726333618,12,11,32,16,0,108224,8,8,contiguous,1,400
0.375,0.625,0.1859375000000001,8,-0.2823789715766907,12,11,32,16,2,108224,8,8,contiguous,1,400
0.375,0.625,0.1875,8,-0.2759097218513489,12,11,32,16,4,108224,8,8,contiguous,1,400
0.375,0.625,0.125,8,-0.2759370803833008,12,11,32,16,8,108224,8,8,contiguous,1,400
0.375,0.625,0.125,15,-0.2707003355026245,12,11,32,16,0,108224,8,8,moderate,1,400
0.375,0.625,0.1875,15,-0.26357537508010864,12,11,32,16,2,108224,8,8,moderate,1,400
0.375,0.625,0.1859375000000001,15,-0.2777406573295593,12,11,32,16,4,108224,8,8,moderate,1,400
0.375,0.5640624999999986,0.125,15,-0.29720932245254517,12,11,32,16,8,108224,8,8,moderate,1,400
0.375,0.625,0.125,22,-0.29302841424942017,12,11,32,16,0,108224,8,8,large,1,400
0.375,0.625,0.125,22,-0.29890239238739014,12,11,32,16,2,108224,8,8,large,1,400
0.375,0.625,0.125,22,-0.3112676739692688,12,11,32,16,4,108224,8,8,large,1,400
0.375,0.625,0.125,22,-0.3204185366630554,12,11,32,16,8,108224,8,8,large,1,400
0.375,0.625,0.125,8,-0.26106613874435425,12,11,32,16,0,108224,8,10,contiguous,1,400
0.375,0.625,0.125,8,-0.2633686661720276,12,11,32,16,2,108224,8,10,contiguous,1,400
0.375,0.625,0.125,8,-0.26831942796707153,12,11,32,16,4,108224,8,10,contiguous,1,400
0.375,0.625,0.1875,8,-0.26144033670425415,12,11,32,16,8,108224,8,10,contiguous,1,400
0.375,0.625,0.1875,15,-0.23603278398513794,12,11,32,16,0,108224,8,10,moderate,1,400
0.375,0.625,0.1875,15,-0.2747631072998047,12,11,32,16,2,108224,8,10,moderate,1,400
0.375,0.625,0.125,15,-0.2848607301712036,12,11,32,16,4,108224,8,10,moderate,1,400
0.375,0.625,0.125,15,-0.2645692825317383,12,11,32,16,8,108224,8,10,moderate,1,400
0.375,0.625,0.125,22,-0.28426414728164673,12,11,32,16,0,108224,8,10,large,1,400
0.375,0.625,0.125,22,-0.2926769256591797,12,11,32,16,2,108224,8,10,large,1,400
0.375,0.625,0.125,22,-0.2689895033836365,12,11,32,16,4,108224,8,10,large,1,400
0.375,0.625,0.125,22,-0.2762677073478699,12,11,32,16,8,108224,8,10,large,1,400
1.0,1.0,1.0,1,11.34548282623291,12,11,64,16,0,413056,1,1,contiguous,1,400
1.0,1.0,1.0,1,11.390703320503235,12,11,64,16,2,413056,1,1,contiguous,1,400
1.0,1.0,1.0,1,11.466793656349182,12,11,64,16,4,413056,1,1,contiguous,1,400
1.0,1.0,1.0,1,11.328503847122192,12,11,64,16,8,413056,1,1,contiguous,1,400
1.0,1.0,1.0,1,11.34548282623291,12,11,64,16,0,413056,1,1,large,1,400
1.0,1.0,1.0,1,11.390703320503235,12,11,64,16,2,413056,1,1,large,1,400
1.0,1.0,1.0,1,11.466793656349182,12,11,64,16,4,413056,1,1,large,1,400
1.0,1.0,1.0,1,11.328503847122192,12,11,64,16,8,413056,1,1,large,1,400
1.0,1.0,1.0,1,11.34548282623291,12,11,64,16,0,413056,1,1,moderate,1,400
1.0,1.0,1.0,1,11.390703320503235,12,11,64,16,2,413056,1,1,moderate,1,400
1.0,1.0,1.0,1,11.466793656349182,12,11,64,16,4,413056,1,1,moderate,1,400
1.0,1.0,1.0,1,11.328503847122192,12,11,64,16,8,413056,1,1,moderate,1,400
1.0,1.0,1.0,1,8.700031995773315,12,11,64,16,0,413056,1,4,contiguous,1,400
1.0,1.0,1.0,1,8.668851733207703,12,11,64,16,2,413056,1,4,contiguous,1,400
1.0,1.0,1.0,1,8.723502516746521,12,11,64,16,4,413056,1,4,contiguous,1,400
1.0,1.0,1.0,1,8.809122681617737,12,11,64,16,8,413056,1,4,contiguous,1,400
1.0,1.0,1.0,1,8.700031995773315,12,11,64,16,0,413056,1,4,large,1,400
1.0,1.0,1.0,1,8.668851733207703,12,11,64,16,2,413056,1,4,large,1,400
1.0,1.0,1.0,1,8.723502516746521,12,11,64,16,4,413056,1,4,large,1,400
1.0,1.0,1.0,1,8.809122681617737,12,11,64,16,8,413056,1,4,large,1,400
1.0,1.0,1.0,1,8.700031995773315,12,11,64,16,0,413056,1,4,moderate,1,400
1.0,1.0,1.0,1,8.668851733207703,12,11,64,16,2,413056,1,4,moderate,1,400
1.0,1.0,1.0,1,8.723502516746521,12,11,64,16,4,413056,1,4,moderate,1,400
1.0,1.0,1.0,1,8.809122681617737,12,11,64,16,8,413056,1,4,moderate,1,400
1.0,1.0,1.0,1,9.738058805465698,12,11,64,16,0,413056,1,8,contiguous,1,400
1.0,1.0,1.0,1,9.851767003536224,12,11,64,16,2,413056,1,8,contiguous,1,400
1.0,1.0,1.0,1,9.919707596302032,12,11,64,16,4,413056,1,8,contiguous,1,400
1.0,1.0,1.0,1,10.152666687965393,12,11,64,16,8,413056,1,8,contiguous,1,400
1.0,1.0,1.0,1,9.738058805465698,12,11,64,16,0,413056,1,8,large,1,400
1.0,1.0,1.0,1,9.851767003536224,12,11,64,16,2,413056,1,8,large,1,400
1.0,1.0,1.0,1,9.919707596302032,12,11,64,16,4,413056,1,8,large,1,400
1.0,1.0,1.0,1,10.152666687965393,12,11,64,16,8,413056,1,8,large,1,400
1.0,1.0,1.0,1,9.738058805465698,12,11,64,16,0,413056,1,8,moderate,1,400
1.0,1.0,1.0,1,9.851767003536224,12,11,64,16,2,413056,1,8,moderate,1,400
1.0,1.0,1.0,1,9.919707596302032,12,11,64,16,4,413056,1,8,moderate,1,400
1.0,1.0,1.0,1,10.152666687965393,12,11,64,16,8,413056,1,8,moderate,1,400
0.5,0.75,0.25,2,1.95148503780365,12,11,64,16,0,413056,2,2,contiguous,1,400
0.625,0.875,0.375,2,1.361117422580719,12,11,64,16,2,413056,2,2,contiguous,1,400
0.4375,0.6875,0.1875,2,0.5304142236709595,12,11,64,16,4,413056,2,2,contiguous,1,400
0.625,0.875,0.375,2,1.2698029279708862,12,11,64,16,8,413056,2,2,contiguous,1,400
0.25,0.5,0.0625,3,-0.22195887565612793,12,11,64,16,0,413056,2,2,moderate,1,400
0.25,0.4375,0.0625,3,-0.22627949714660645,12,11,64,16,2,413056,2,2,moderate,1,400
0.1875,0.4375,0.0,3,-0.26545798778533936,12,11,64,16,4,413056,2,2,moderate,1,400
0.25,0.4375,0.0625,3,-0.2598137855529785,12,11,64,16,8,413056,2,2,moderate,1,400
0.4375,0.6875,0.1875,4,0.2945413589477539,12,11,64,16,0,413056,2,2,large,1,400
0.4375,0.6875,0.1875,4,0.26969218254089355,12,11,64,16,2,413056,2,2,large,1,400
0.5,0.75,0.25,4,0.2866377830505371,12,11,64,16,4,413056,2,2,large,1,400
0.5,0.75,0.25,4,0.2962327003479004,12,11,64,16,8,413056,2,2,large,1,400
0.375,0.625,0.125,2,-0.1732192039489746,12,11,64,16,0,413056,2,4,contiguous,1,400
0.375,0.625,0.125,2,-0.1943073272705078,12,11,64,16,2,413056,2,4,contiguous,1,400
0.375,0.625,0.125,2,-0.17408454418182373,12,11,64,16,4,413056,2,4,contiguous,1,400
0.375,0.625,0.1859375000000001,2,-0.20335161685943604,12,11,64,16,8,413056,2,4,contiguous,1,400
0.1875,0.375,0.0,3,-0.21314656734466553,12,11,64,16,0,413056,2,4,moderate,1,400
0.1875,0.375,0.0,3,-0.22552466392517087,12,11,64,16,2,413056,2,4,moderate,1,400
0.1875,0.375,0.0,3,-0.19931817054748535,12,11,64,16,4,413056,2,4,moderate,1,400
0.125,0.3125,0.0,3,-0.25176823139190674,12,11,64,16,8,413056,2,4,moderate,1,400
0.125,0.3125,0.0,4,-0.2679980993270874,12,11,64,16,0,413056,2,4,large,1,400
0.3125,0.5625,0.0625,4,-0.24758875370025635,12,11,64,16,2,413056,2,4,large,1,400
0.25,0.5,0.0625,4,-0.2309185266494751,12,11,64,16,4,413056,2,4,large,1,400
0.3125,0.5625,0.125,4,-0.2769041061401367,12,11,64,16,8,413056,2,4,large,1,400
0.75,0.9375,0.5,2,1.4135849475860596,12,11,64,16,0,413056,2,8,contiguous,1,400
0.75,0.9375,0.5,2,1.414071261882782,12,11,64,16,2,413056,2,8,contiguous,1,400
0.625,0.875,0.375,2,1.4137072563171387,12,11,64,16,4,413056,2,8,contiguous,1,400
0.6875,0.875,0.4375,2,1.4836366772651672,12,11,64,16,8,413056,2,8,contiguous,1,400
0.625,0.8125,0.375,3,1.109345555305481,12,11,64,16,0,413056,2,8,moderate,1,400
0.625,0.8125,0.375,3,1.1113992929458618,12,11,64,16,2,413056,2,8,moderate,1,400
0.625,0.875,0.375,3,1.1057899594306946,12,11,64,16,4,413056,2,8,moderate,1,400
0.625,0.8125,0.375,3,1.1000615358352661,12,11,64,16,8,413056,2,8,moderate,1,400
0.625,0.875,0.375,4,1.1530791521072388,12,11,64,16,0,413056,2,8,large,1,400
0.625,0.8125,0.375,4,1.14947909116745,12,11,64,16,2,413056,2,8,large,1,400
0.5625,0.8125,0.3125,4,1.113905429840088,12,11,64,16,4,413056,2,8,large,1,400
0.4375,0.6875,0.2484375000000001,4,0.8565711379051208,12,11,64,16,8,413056,2,8,large,1,400
0.125,0.3125,0.0,3,-0.2762320041656494,12,11,64,16,0,413056,3,3,contiguous,1,400
0.125,0.3125,0.0,3,-0.2772026062011719,12,11,64,16,2,413056,3,3,contiguous,1,400
0.125,0.3125,0.0,3,-0.27842533588409424,12,11,64,16,4,413056,3,3,contiguous,1,400
0.125,0.3125,0.0,3,-0.3020998239517212,12,11,64,16,8,413056,3,3,contiguous,1,400
0.25,0.5,0.0625,5,-0.30837762355804443,12,11,64,16,0,413056,3,3,moderate,1,400
0.25,0.5,0.0625,5,-0.26934266090393066,12,11,64,16,2,413056,3,3,moderate,1,400
0.25,0.4375,0.0625,5,-0.3116239309310913,12,11,64,16,4,413056,3,3,moderate,1,400
0.1875,0.375,0.0,5,-0.2745203971862793,12,11,64,16,8,413056,3,3,moderate,1,400
0.25,0.5,0.0625,7,-0.22026395797729492,12,11,64,16,0,413056,3,3,large,1,400
0.25,0.4375,0.0625,7,-0.21797847747802734,12,11,64,16,2,413056,3,3,large,1,400
0.25,0.4375,0.0625,7,-0.22661542892456055,12,11,64,16,4,413056,3,3,large,1,400
0.25,0.5,0.0625,7,-0.23666822910308838,12,11,64,16,8,413056,3,3,large,1,400
0.25,0.4375,0.0625,3,-0.17068421840667725,12,11,64,16,0,413056,3,6,contiguous,1,400
0.25,0.5,0.0625,3,-0.1897435188293457,12,11,64,16,2,413056,3,6,contiguous,1,400
0.25,0.5,0.0625,3,-0.17087781429290771,12,11,64,16,4,413056,3,6,contiguous,1,400
0.25,0.4390624999999986,0.0625,3,-0.1816645860671997,12,11,64,16,8,413056,3,6,contiguous,1,400
0.25,0.4390624999999986,0.0625,5,-0.17678296566009521,12,11,64,16,0,413056,3,6,moderate,1,400
0.25,0.5,0.0625,5,-0.18001186847686768,12,11,64,16,2,413056,3,6,moderate,1,400
0.25,0.5,0.0625,5,-0.17382323741912842,12,11,64,16,4,413056,3,6,moderate,1,400
0.25,0.4375,0.0625,5,-0.18319594860076904,12,11,64,16,8,413056,3,6,moderate,1,400
0.1875,0.375,0.0,7,-0.2505452632904053,12,11,64,16,0,413056,3,6,large,1,400
0.1875,0.375,0.0,7,-0.2624943256378174,12,11,64,16,2,413056,3,6,large,1,400
0.1875,0.375,0.0,7,-0.26531243324279785,12,11,64,16,4,413056,3,6,large,1,400
0.1875,0.375,0.0,7,-0.24764502048492432,12,11,64,16,8,413056,3,6,large,1,400
0.25,0.5,0.0625,3,-0.09914886951446533,12,11,64,16,0,413056,3,8,contiguous,1,400
0.25,0.5,0.0625,3,-0.09950172901153564,12,11,64,16,2,413056,3,8,contiguous,1,400
0.25,0.4375,0.0625,3,-0.09789836406707764,12,11,64,16,4,413056,3,8,contiguous,1,400
0.25,0.5,0.0625,3,-0.08063709735870361,12,11,64,16,8,413056,3,8,contiguous,1,400
0.25,0.4375,0.0625,5,-0.21622228622436523,12,11,64,16,0,413056,3,8,moderate,1,400
0.25,0.5,0.0625,5,-0.2181020975112915,12,11,64,16,2,413056,3,8,moderate,1,400
0.25,0.4390624999999986,0.0625,5,-0.20790505409240723,12,11,64,16,4,413056,3,8,moderate,1,400
0.25,0.5,0.0625,5,-0.16312181949615479,12,11,64,16,8,413056,3,8,moderate,1,400
0.25,0.5,0.0625,7,-0.19160699844360352,12,11,64,16,0,413056,3,8,large,1,400
0.25,0.4390624999999986,0.0625,7,-0.20125746726989746,12,11,64,16,2,413056,3,8,large,1,400
0.25,0.4375,0.0625,7,-0.17795228958129883,12,11,64,16,4,413056,3,8,large,1,400
0.25,0.5,0.0625,7,-0.16809177398681638,12,11,64,16,8,413056,3,8,large,1,400
0.1875,0.375,0.0,4,-0.20025336742401123,12,11,64,16,0,413056,4,4,contiguous,1,400
0.1875,0.375,0.0,4,-0.19556891918182373,12,11,64,16,2,413056,4,4,contiguous,1,400
0.1875,0.375,0.0,4,-0.19446492195129395,12,11,64,16,4,413056,4,4,contiguous,1,400
0.1875,0.375,0.0,4,-0.21987485885620117,12,11,64,16,8,413056,4,4,contiguous,1,400
0.1875,0.375,0.0,7,-0.20940792560577393,12,11,64,16,0,413056,4,4,moderate,1,400
0.1875,0.375,0.0,7,-0.208001971244812,12,11,64,16,2,413056,4,4,moderate,1,400
0.1875,0.375,0.0,7,-0.20606279373168945,12,11,64,16,4,413056,4,4,moderate,1,400
0.1875,0.375,0.0,7,-0.21152329444885254,12,11,64,16,8,413056,4,4,moderate,1,400
0.125,0.3125,0.0,10,-0.23740124702453613,12,11,64,16,0,413056,4,4,large,1,400
0.125,0.3125,0.0,10,-0.2396782636642456,12,11,64,16,2,413056,4,4,large,1,400
0.1875,0.375,0.0,10,-0.23932230472564697,12,11,64,16,4,413056,4,4,large,1,400
0.125,0.3125,0.0,10,-0.25344395637512207,12,11,64,16,8,413056,4,4,large,1,400
0.1875,0.375,0.0,4,-0.18529796600341797,12,11,64,16,0,413056,4,6,contiguous,1,400
0.1875,0.375,0.0,4,-0.17745625972747803,12,11,64,16,2,413056,4,6,contiguous,1,400
0.1875,0.375,0.0,4,-0.17383277416229248,12,11,64,16,4,413056,4,6,contiguous,1,400
0.1875,0.375,0.0,4,-0.1953771114349365,12,11,64,16,8,413056,4,6,contiguous,1,400
0.25,0.5,0.0625,7,-0.27768921852111816,12,11,64,16,0,413056,4,6,moderate,1,400
0.3125,0.5625,0.125,7,-0.2777893543243408,12,11,64,16,2,413056,4,6,moderate,1,400
0.3125,0.5625,0.125,7,-0.2922319173812866,12,11,64,16,4,413056,4,6,moderate,1,400
0.25,0.5,0.0625,7,-0.3073993921279907,12,11,64,16,8,413056,4,6,moderate,1,400
0.1875,0.375,0.0,10,-0.20728015899658203,12,11,64,16,0,413056,4,6,large,1,400
0.1875,0.375,0.0,10,-0.20164811611175537,12,11,64,16,2,413056,4,6,large,1,400
0.125,0.3125,0.0,10,-0.18902313709259033,12,11,64,16,4,413056,4,6,large,1,400
0.125,0.3125,0.0,10,-0.18327975273132324,12,11,64,16,8,413056,4,6,large,1,400
0.1875,0.375,0.0,4,-0.24035334587097168,12,11,64,16,0,413056,4,8,contiguous,1,400
0.1875,0.375,0.0,4,-0.23896121978759766,12,11,64,16,2,413056,4,8,contiguous,1,400
0.1875,0.375,0.0,4,-0.24068522453308105,12,11,64,16,4,413056,4,8,contiguous,1,400
0.1875,0.375,0.0,4,-0.23743140697479248,12,11,64,16,8,413056,4,8,contiguous,1,400
0.25,0.5,0.0625,7,-0.18595421314239502,12,11,64,16,0,413056,4,8,moderate,1,400
0.25,0.5,0.0625,7,-0.19248747825622559,12,11,64,16,2,413056,4,8,moderate,1,400
0.25,0.5,0.0625,7,-0.18879008293151855,12,11,64,16,4,413056,4,8,moderate,1,400
0.25,0.5,0.0625,7,-0.18382573127746582,12,11,64,16,8,413056,4,8,moderate,1,400
0.1875,0.375,0.0,10,-0.15736925601959229,12,11,64,16,0,413056,4,8,large,1,400
0.1875,0.375,0.0,10,-0.15761268138885498,12,11,64,16,2,413056,4,8,large,1,400
0.1875,0.375,0.0,10,-0.1571195125579834,12,11,64,16,4,413056,4,8,large,1,400
0.1875,0.4375,0.0,10,-0.1601307392120361,12,11,64,16,8,413056,4,8,large,1,400
0.125,0.3125,0.0,6,-0.27967631816864014,12,11,64,16,0,413056,6,6,contiguous,1,400
0.125,0.3125,0.0,6,-0.29653239250183105,12,11,64,16,2,413056,6,6,contiguous,1,400
0.125,0.3125,0.0,6,-0.2937737703323364,12,11,64,16,4,413056,6,6,contiguous,1,400
0.1875,0.375,0.0,6,-0.29392969608306885,12,11,64,16,8,413056,6,6,contiguous,1,400
0.0625,0.1875,0.0,11,-0.27380824089050293,12,11,64,16,0,413056,6,6,moderate,1,400
0.125,0.3125,0.0,11,-0.27695369720458984,12,11,64,16,2,413056,6,6,moderate,1,400
0.125,0.3125,0.0,11,-0.2732093334197998,12,11,64,16,4,413056,6,6,moderate,1,400
0.125,0.3125,0.0,11,-0.27047812938690186,12,11,64,16,8,413056,6,6,moderate,1,400
0.1875,0.375,0.0,16,-0.24247121810913086,12,11,64,16,0,413056,6,6,large,1,400
0.1875,0.375,0.06093750000000009,16,-0.256544828414917,12,11,64,16,2,413056,6,6,large,1,400
0.1875,0.375,0.0,16,-0.27595531940460205,12,11,64,16,4,413056,6,6,large,1,400
0.25,0.4375,0.0625,16,-0.23746764659881592,12,11,64,16,8,413056,6,6,large,1,400
0.0625,0.1875,0.0,6,-0.262410044670105,12,11,64,16,0,413056,6,8,contiguous,1,400
0.125,0.3125,0.0,6,-0.26365697383880615,12,11,64,16,2,413056,6,8,contiguous,1,400
0.125,0.3125,0.0,6,-0.286230206489563,12,11,64,16,4,413056,6,8,contiguous,1,400
0.125,0.3125,0.0,6,-0.2874267101287842,12,11,64,16,8,413056,6,8,contiguous,1,400
0.125,0.3125,0.0,11,-0.2503553628921509,12,11,64,16,0,413056,6,8,moderate,1,400
0.1875,0.375,0.0,11,-0.2847057580947876,12,11,64,16,2,413056,6,8,moderate,1,400
0.125,0.3125,0.0,11,-0.2689865827560425,12,11,64,16,4,413056,6,8,moderate,1,400
0.125,0.3125,0.0,11,-0.2900557518005371,12,11,64,16,8,413056,6,8,moderate,1,400
0.125,0.3125,0.0,16,-0.5128364562988281,12,11,64,16,0,413056,6,8,large,1,400
