dependency_span,family_id,first_top1_layer,margin_trajectory,model_depth,model_seed,model_type,model_width,nuisance_count,parameter_count,predictive_order,raw_length,settling_delay,span_mode,stable_top1_layer,top1_reversals,training_budget,training_steps
8,"p8:(3, 3, 2, 1, 0, 1, 2, 3):12",2,-37.1035;-2.90054;0.146814,2,11,transformer,64,0,78336,8,8,0,contiguous,2,1,1,400
8,"p8:(2, 0, 1, 2, 0, 2, 2, 2):13",2,-37.1035;-2.56515;0.306763,2,11,transformer,64,0,78336,8,8,0,contiguous,2,1,1,400
8,"p8:(0, 2, 2, 0, 2, 3, 2, 1):14",1,-32.3207;2.86591;-0.184368,2,11,transformer,64,0,78336,8,8,,contiguous,,2,1,400
8,"p8:(3, 2, 3, 1, 1, 2, 3, 2):15",,-46.7437;-3.94833;-0.121477,2,11,transformer,64,0,78336,8,8,,contiguous,,0,1,400
1,"p1:(2,):0",1,-10.0196;6.77882;9.2729;9.59302;9.88838,4,11,transformer,32,0,39872,1,1,0,contiguous,1,1,1,400
1,"p1:(3,):1",2,-22.6909;-3.19659;7.92073;9.62165;9.0825,4,11,transformer,32,0,39872,1,1,0,contiguous,2,1,1,400
1,"p1:(2,):2",1,-10.0196;6.77882;9.2729;9.59302;9.88838,4,11,transformer,32,0,39872,1,1,0,contiguous,1,1,1,400
1,"p1:(0,):3",1,-20.2023;7.90406;9.62205;6.05845;8.15573,4,11,transformer,32,0,39872,1,1,0,contiguous,1,1,1,400
1,"p1:(2,):4",1,-10.0196;6.77882;9.2729;9.59302;9.88838,4,11,transformer,32,0,39872,1,1,0,contiguous,1,1,1,400
1,"p1:(0,):5",1,-20.2023;7.90406;9.62205;6.05845;8.15573,4,11,transformer,32,0,39872,1,1,0,contiguous,1,1,1,400
1,"p1:(2,):6",1,-10.0196;6.77882;9.2729;9.59302;9.88838,4,11,transformer,32,0,39872,1,1,0,contiguous,1,1,1,400
1,"p1:(2,):7",1,-10.0196;6.77882;9.2729;9.59302;9.88838,4,11,transformer,32,0,39872,1,1,0,contiguous,1,1,1,400
1,"p1:(3,):8",2,-22.6909;-3.19659;7.92073;9.62165;9.0825,4,11,transformer,32,0,39872,1,1,0,contiguous,2,1,1,400
1,"p1:(3,):9",2,-22.6909;-3.19659;7.92073;9.62165;9.0825,4,11,transformer,32,0,39872,1,1,0,contiguous,2,1,1,400
1,"p1:(1,):10",1,-13.3515;7.39497;7.6832;5.02043;7.46196,4,11,transformer,32,0,39872,1,1,0,contiguous,1,1,1,400
1,"p1:(1,):11",1,-13.3515;7.39497;7.6832;5.02043;7.46196,4,11,transformer,32,0,39872,1,1,0,contiguous,1,1,1,400
1,"p1:(3,):12",2,-22.6909;-3.19659;7.92073;9.62165;9.0825,4,11,transformer,32,0,39872,1,1,0,contiguous,2,1,1,400
1,"p1:(3,):13",2,-22.6909;-3.19659;7.92073;9.62165;9.0825,4,11,transformer,32,0,39872,1,1,0,contiguous,2,1,1,400
1,"p1:(3,):14",2,-22.6909;-3.19659;7.92073;9.62165;9.0825,4,11,transformer,32,0,39872,1,1,0,contiguous,2,1,1,400
1,"p1:(2,):15",1,-10.0196;6.77882;9.2729;9.59302;9.88838,4,11,transformer,32,0,39872,1,1,0,contiguous,1,1,1,400
2,"p2:(1, 1):0",1,-10.0196;4.96394;-0.424331;-0.0590992;-0.602008,4,11,transformer,32,0,39872,2,2,,contiguous,,2,1,400
2,"p2:(2, 3):1",2,-13.3515;-4.28956;0.484384;0.0982008;0.297315,4,11,transformer,32,0,39872,2,2,0,contiguous,2,1,1,400
2,"p2:(2, 2):2",4,-20.2023;-4.79197;-0.171103;-0.00441551;0.282757,4,11,transformer,32,0,39872,2,2,0,contiguous,4,1,1,400
2,"p2:(1, 2):3",4,-22.6909;-8.8466;-3.5814;-0.484205;0.538442,4,11,transformer,32,0,39872,2,2,0,contiguous,4,1,1,400
2,"p2:(2, 0):4",1,-10.0196;4.61403;-0.0696239;-0.173701;-0.533106,4,11,transformer,32,0,39872,2,2,,contiguous,,2,1,400
2,"p2:(0, 0):5",2,-20.2023;-4.81861;0.187135;0.345407;0.205075,4,11,transformer,32,0,39872,2,2,0,contiguous,2,1,1,400
2,"p2:(2, 3):6",2,-13.3515;-4.28956;0.484384;0.0982008;0.297315,4,11,transformer,32,0,39872,2,2,0,contiguous,2,1,1,400
2,"p2:(3, 1):7",,-20.2023;-7.45107;-0.772352;-0.0469074;-0.15804,4,11,transformer,32,0,39872,2,2,,contiguous,,0,1,400
2,"p2:(3, 2):8",,-13.3515;-4.5903;-0.834334;-0.930161;-0.531295,4,11,transformer,32,0,39872,2,2,,contiguous,,0,1,400
2,"p2:(0, 0):9",2,-20.2023;-4.81861;0.187135;0.345407;0.205075,4,11,transformer,32,0,39872,2,2,0,contiguous,2,1,1,400
2,"p2:(1, 2):10",4,-22.6909;-8.8466;-3.5814;-0.484205;0.538442,4,11,transformer,32,0,39872,2,2,0,contiguous,4,1,1,400
2,"p2:(1, 3):11",,-20.2023;-7.32799;-1.04;-0.285587;-0.345163,4,11,transformer,32,0,39872,2,2,,contiguous,,0,1,400
2,"p2:(2, 0):12",1,-10.0196;4.61403;-0.0696239;-0.173701;-0.533106,4,11,transformer,32,0,39872,2,2,,contiguous,,2,1,400
2,"p2:(3, 0):13",,-22.6909;-7.40147;-3.34086;-1.30764;-0.517027,4,11,transformer,32,0,39872,2,2,,contiguous,,0,1,400
2,"p2:(3, 1):14",,-20.2023;-7.45107;-0.772352;-0.0469074;-0.15804,4,11,transformer,32,0,39872,2,2,,contiguous,,0,1,400
2,"p2:(1, 0):15",2,-13.3515;-3.53204;0.0354004;-0.329206;-0.0980787,4,11,transformer,32,0,39872,2,2,,contiguous,,2,1,400
3,"p3:(0, 0, 1):0",2,-13.3515;-3.73337;0.02635;-0.365945;-0.138925,4,11,transformer,32,0,39872,3,3,,contiguous,,2,1,400
3,"p3:(0, 2, 2):1",3,-20.2023;-5.40451;-0.518201;0.0215635;-0.101022,4,11,transformer,32,0,39872,3,3,,contiguous,,2,1,400
3,"p3:(1, 2, 0):2",3,-22.6909;-9.33231;-2.52754;0.175344;0.73823,4,11,transformer,32,0,39872,3,3,0,contiguous,3,1,1,400
3,"p3:(1, 3, 1):3",2,-13.3515;-2.73936;0.724796;-0.0996361;0.0691767,4,11,transformer,32,0,39872,3,3,2,contiguous,4,3,1,400
3,"p3:(1, 0, 0):4",,-13.3515;-4.67552;-0.763282;-0.94552;-0.964159,4,11,transformer,32,0,39872,3,3,,contiguous,,0,1,400
3,"p3:(1, 0, 0):5",,-13.3515;-4.67552;-0.763282;-0.94552;-0.964159,4,11,transformer,32,0,39872,3,3,,contiguous,,0,1,400
3,"p3:(1, 1, 2):6",,-20.2023;-5.55398;-0.767564;-0.0189648;-0.410097,4,11,transformer,32,0,39872,3,3,,contiguous,,0,1,400
3,"p3:(0, 0, 3):7",,-22.6909;-8.71981;-3.81285;-1.29052;-0.504271,4,11,transformer,32,0,39872,3,3,,contiguous,,0,1,400
3,"p3:(1, 2, 0):8",3,-22.6909;-9.33231;-2.52754;0.175344;0.73823,4,11,transformer,32,0,39872,3,3,0,contiguous,3,1,1,400
3,"p3:(0, 1, 0):9",,-13.3515;-5.80727;-0.889699;-0.860982;-0.483862,4,11,transformer,32,0,39872,3,3,,contiguous,,0,1,400
3,"p3:(0, 0, 0):10",2,-20.2023;-5.1047;0.273535;0.257447;0.483083,4,11,transformer,32,0,39872,3,3,0,contiguous,2,1,1,400
3,"p3:(1, 3, 3):11",,-22.6909;-8.7112;-3.77973;-1.27195;-0.48737,4,11,transformer,32,0,39872,3,3,,contiguous,,0,1,400
3,"p3:(1, 1, 2):12",,-20.2023;-5.55398;-0.767564;-0.0189648;-0.410097,4,11,transformer,32,0,39872,3,3,,contiguous,,0,1,400
3,"p3:(3, 0, 1):13",3,-20.2023;-5.37026;-0.27901;0.301094;0.0972958,4,11,transformer,32,0,39872,3,3,0,contiguous,3,1,1,400
3,"p3:(2, 3, 1):14",1,-10.0196;4.83316;0.22539;0.152318;-0.298344,4,11,transformer,32,0,39872,3,3,,contiguous,,2,1,400
3,"p3:(1, 2, 3):15",1,-10.0196;3.99645;-0.196226;-0.237597;-0.561249,4,11,transformer,32,0,39872,3,3,,contiguous,,2,1,400
4,"p4:(3, 3, 1, 1):0",,-20.2023;-7.36612;-1.41295;-0.513735;-0.453732,4,11,transformer,32,0,39872,4,4,,contiguous,,0,1,400
4,"p4:(0, 1, 2, 1):1",,-20.2023;-8.89466;-1.13361;-0.247845;-0.212976,4,11,transformer,32,0,39872,4,4,,contiguous,,0,1,400
4,"p4:(2, 0, 2, 0):2",,-20.2023;-7.09942;-0.882739;-0.438538;-0.00745583,4,11,transformer,32,0,39872,4,4,,contiguous,,0,1,400
4,"p4:(3, 1, 0, 2):3",1,-10.0196;2.49771;-1.08178;-0.325028;-0.767438,4,11,transformer,32,0,39872,4,4,,contiguous,,2,1,400
4,"p4:(1, 3, 3, 2):4",2,-13.3515;-3.39273;0.928582;0.320776;0.381468,4,11,transformer,32,0,39872,4,4,0,contiguous,2,1,1,400
4,"p4:(2, 1, 0, 0):5",,-22.6909;-10.5753;-3.97095;-1.12123;-0.285614,4,11,transformer,32,0,39872,4,4,,contiguous,,0,1,400
4,"p4:(0, 1, 1, 1):6",,-22.6909;-15.8584;-6.32401;-1.95532;-0.965213,4,11,transformer,32,0,39872,4,4,,contiguous,,0,1,400
4,"p4:(3, 2, 0, 3):7",,-20.2023;-6.76544;-0.856424;-0.245963;-0.256927,4,11,transformer,32,0,39872,4,4,,contiguous,,0,1,400
4,"p4:(1, 0, 1, 2):8",,-20.2023;-6.53092;-2.76445;-1.36484;-1.12765,4,11,transformer,32,0,39872,4,4,,contiguous,,0,1,400
4,"p4:(1, 2, 3, 1):9",,-22.6909;-8.64816;-3.70855;-1.08187;-0.358902,4,11,transformer,32,0,39872,4,4,,contiguous,,0,1,400
4,"p4:(1, 2, 2, 3):10",,-20.2023;-6.07262;-0.523656;-0.195579;-0.0240936,4,11,transformer,32,0,39872,4,4,,contiguous,,0,1,400
4,"p4:(2, 3, 2, 3):11",1,-10.0196;4.14998;-0.240078;0.0811424;-0.466166,4,11,transformer,32,0,39872,4,4,,contiguous,,4,1,400
4,"p4:(1, 1, 2, 1):12",2,-13.3515;-2.7989;1.00687;0.225156;0.298784,4,11,transformer,32,0,39872,4,4,0,contiguous,2,1,1,400
4,"p4:(3, 1, 3, 2):13",2,-13.3515;-4.20415;1.08113;0.323504;0.349787,4,11,transformer,32,0,39872,4,4,0,contiguous,2,1,1,400
4,"p4:(0, 3, 0, 1):14",,-20.2023;-8.8712;-1.59032;-0.519288;-0.393868,4,11,transformer,32,0,39872,4,4,,contiguous,,0,1,400
4,"p4:(3, 3, 0, 0):15",1,-10.0196;3.41869;-0.843444;-0.17064;-0.653634,4,11,transformer,32,0,39872,4,4,,contiguous,,2,1,400
6,"p6:(1, 3, 0, 1, 0, 1):0",1,-10.0196;4.25266;-0.625975;-0.449913;-0.731095,4,11,transformer,32,0,39872,6,6,,contiguous,,2,1,400
6,"p6:(1, 2, 1, 2, 1, 2):1",,-13.3515;-3.67747;-0.477365;-0.812813;-0.448015,4,11,transformer,32,0,39872,6,6,,contiguous,,0,1,400
6,"p6:(2, 2, 1, 1, 2, 1):2",,-13.3515;-3.41545;-0.110519;-0.469147;-0.218314,4,11,transformer,32,0,39872,6,6,,contiguous,,0,1,400
6,"p6:(0, 1, 0, 2, 3, 3):3",4,-13.3515;-4.91806;-0.323013;-0.418785;0.00892448,4,11,transformer,32,0,39872,6,6,0,contiguous,4,1,1,400
6,"p6:(2, 0, 3, 0, 0, 1):4",1,-10.0196;3.4559;-0.35062;-0.322468;-0.629446,4,11,transformer,32,0,39872,6,6,,contiguous,,2,1,400
6,"p6:(0, 3, 2, 0, 2, 1):5",3,-20.2023;-4.9977;-0.242617;0.176166;0.010025,4,11,transformer,32,0,39872,6,6,0,contiguous,3,1,1,400
6,"p6:(1, 2, 3, 0, 2, 3):6",,-22.6909;-9.36375;-4.33745;-1.25754;-0.546998,4,11,transformer,32,0,39872,6,6,,contiguous,,0,1,400
6,"p6:(2, 3, 3, 2, 3, 0):7",,-13.3515;-4.33084;-0.436012;-0.57152;-0.282668,4,11,transformer,32,0,39872,6,6,,contiguous,,0,1,400
6,"p6:(2, 2, 3, 1, 1, 1):8",1,-10.0196;4.01376;-0.622673;-0.533834;-0.785408,4,11,transformer,32,0,39872,6,6,,contiguous,,2,1,400
6,"p6:(1, 3, 2, 2, 1, 0):9",,-13.3515;-4.21375;-0.392617;-0.53077;-0.246734,4,11,transformer,32,0,39872,6,6,,contiguous,,0,1,400
6,"p6:(0, 3, 3, 0, 0, 0):10",1,-10.0196;4.2685;-0.0822382;-0.131456;-0.475924,4,11,transformer,32,0,39872,6,6,,contiguous,,2,1,400
6,"p6:(2, 0, 0, 0, 0, 2):11",2,-20.2023;-4.21894;0.520809;0.648366;0.416335,4,11,transformer,32,0,39872,6,6,0,contiguous,2,1,1,400
6,"p6:(1, 2, 2, 1, 2, 1):12",,-13.3515;-3.25358;-0.274438;-0.499617;-0.236286,4,11,transformer,32,0,39872,6,6,,contiguous,,0,1,400
6,"p6:(2, 0, 2, 0, 3, 1):13",3,-20.2023;-4.96369;-0.244232;0.180021;0.0124454,4,11,transformer,32,0,39872,6,6,0,contiguous,3,1,1,400
6,"p6:(0, 1, 0, 1, 2, 3):14",,-22.6909;-8.72549;-3.81473;-1.16153;-0.244743,4,11,transformer,32,0,39872,6,6,,contiguous,,0,1,400
6,"p6:(2, 3, 3, 3, 1, 2):15",1,-10.0196;3.86884;-0.670774;-0.628677;-0.860821,4,11,transformer,32,0,39872,6,6,,contiguous,,2,1,400
8,"p8:(2, 3, 1, 0, 2, 2, 0, 1):0",,-22.6909;-9.12176;-3.95803;-0.932652;-0.36254,4,11,transformer,32,0,39872,8,8,,contiguous,,0,1,400
8,"p8:(2, 1, 0, 1, 0, 1, 1, 2):1",,-20.2023;-7.70856;-0.780165;-0.274952;-0.0415058,4,11,transformer,32,0,39872,8,8,,contiguous,,0,1,400
8,"p8:(1, 0, 3, 3, 3, 3, 0, 1):2",1,-10.0196;4.11609;-0.3793;-0.392264;-0.675879,4,11,transformer,32,0,39872,8,8,,contiguous,,2,1,400
8,"p8:(0, 0, 2, 2, 3, 1, 0, 1):3",,-13.3515;-3.01969;-0.907558;-0.958093;-0.564826,4,11,transformer,32,0,39872,8,8,,contiguous,,0,1,400
8,"p8:(1, 1, 1, 0, 2, 3, 0, 1):4",,-13.3515;-4.68338;-0.220588;-0.510601;-0.164668,4,11,transformer,32,0,39872,8,8,,contiguous,,0,1,400
8,"p8:(0, 2, 1, 0, 0, 3, 3, 0):5",,-13.3515;-3.36823;-0.306434;-0.445272;-0.132478,4,11,transformer,32,0,39872,8,8,,contiguous,,0,1,400
8,"p8:(0, 2, 3, 2, 3, 1, 2, 2):6",,-22.6909;-12.0156;-4.65784;-1.58547;-0.661807,4,11,transformer,32,0,39872,8,8,,contiguous,,0,1,400
8,"p8:(1, 3, 2, 1, 1, 2, 0, 2):7",,-20.2023;-8.92189;-1.54263;-0.383522;-0.443498,4,11,transformer,32,0,39872,8,8,,contiguous,,0,1,400
8,"p8:(3, 3, 3, 0, 2, 0, 2, 1):8",1,-10.0196;4.04815;-0.443059;-0.00607967;-0.549417,4,11,transformer,32,0,39872,8,8,,contiguous,,2,1,400
8,"p8:(1, 0, 3, 3, 2, 3, 1, 1):9",1,-10.0196;4.72188;-0.200697;-0.268463;-0.589197,4,11,transformer,32,0,39872,8,8,,contiguous,,2,1,400
8,"p8:(3, 2, 2, 0, 0, 3, 2, 1):10",2,-13.3515;-4.14981;0.107287;-0.211603;0.052721,4,11,transformer,32,0,39872,8,8,2,contiguous,4,3,1,400
8,"p8:(2, 2, 3, 0, 3, 0, 0, 3):11",,-13.3515;-4.24375;-0.171536;-0.394253;-0.134336,4,11,transformer,32,0,39872,8,8,,contiguous,,0,1,400
8,"p8:(3, 3, 2, 1, 0, 1, 2, 3):12",,-22.6909;-8.72317;-3.72094;-1.06778;-0.467474,4,11,transformer,32,0,39872,8,8,,contiguous,,0,1,400
8,"p8:(2, 0, 1, 2, 0, 2, 2, 2):13",,-22.6909;-10.5036;-4.10404;-1.21531;-0.321428,4,11,transformer,32,0,39872,8,8,,contiguous,,0,1,400
8,"p8:(0, 2, 2, 0, 2, 3, 2, 1):14",2,-20.2023;-4.10736;0.632583;0.506099;0.485698,4,11,transformer,32,0,39872,8,8,0,contiguous,2,1,1,400
8,"p8:(3, 2, 3, 1, 1, 2, 3, 2):15",2,-13.3515;-4.81318;0.767904;0.177748;0.320548,4,11,transformer,32,0,39872,8,8,0,contiguous,2,1,1,400
1,"p1:(2,):0",1,-50.6264;18.2646;19.2505;11.3603;8.09217,4,11,transformer,64,0,145280,1,1,0,contiguous,1,1,1,400
1,"p1:(3,):1",1,-45.1281;11.0587;16.9957;12.0184;9.84537,4,11,transformer,64,0,145280,1,1,0,contiguous,1,1,1,400
1,"p1:(2,):2",1,-50.6264;18.2646;19.2505;11.3603;8.09217,4,11,transformer,64,0,145280,1,1,0,contiguous,1,1,1,400
1,"p1:(0,):3",1,-47.8104;19.8428;15.4102;9.7158;7.47298,4,11,transformer,64,0,145280,1,1,0,contiguous,1,1,1,400
1,"p1:(2,):4",1,-50.6264;18.2646;19.2505;11.3603;8.09217,4,11,transformer,64,0,145280,1,1,0,contiguous,1,1,1,400
1,"p1:(0,):5",1,-47.8104;19.8428;15.4102;9.7158;7.47298,4,11,transformer,64,0,145280,1,1,0,contiguous,1,1,1,400
1,"p1:(2,):6",1,-50.6264;18.2646;19.2505;11.3603;8.09217,4,11,transformer,64,0,145280,1,1,0,contiguous,1,1,1,400
1,"p1:(2,):7",1,-50.6264;18.2646;19.2505;11.3603;8.09217,4,11,transformer,64,0,145280,1,1,0,contiguous,1,1,1,400
1,"p1:(3,):8",1,-45.1281;11.0587;16.9957;12.0184;9.84537,4,11,transformer,64,0,145280,1,1,0,contiguous,1,1,1,400
1,"p1:(3,):9",1,-45.1281;11.0587;16.9957;12.0184;9.84537,4,11,transformer,64,0,145280,1,1,0,contiguous,1,1,1,400
1,"p1:(1,):10",1,-41.8027;16.2479;17.4185;10.9332;7.68867,4,11,transformer,64,0,145280,1,1,0,contiguous,1,1,1,400
1,"p1:(1,):11",1,-41.8027;16.2479;17.4185;10.9332;7.68867,4,11,transformer,64,0,145280,1,1,0,contiguous,1,1,1,400
1,"p1:(3,):12",1,-45.1281;11.0587;16.9957;12.0184;9.84537,4,11,transformer,64,0,145280,1,1,0,contiguous,1,1,1,400
1,"p1:(3,):13",1,-45.1281;11.0587;16.9957;12.0184;9.84537,4,11,transformer,64,0,145280,1,1,0,contiguous,1,1,1,400
1,"p1:(3,):14",1,-45.1281;11.0587;16.9957;12.0184;9.84537,4,11,transformer,64,0,145280,1,1,0,contiguous,1,1,1,400
1,"p1:(2,):15",1,-50.6264;18.2646;19.2505;11.3603;8.09217,4,11,transformer,64,0,145280,1,1,0,contiguous,1,1,1,400
2,"p2:(1, 1):0",,-50.6264;-3.96588;-2.28716;-1.04439;-0.823566,4,11,transformer,64,0,145280,2,2,,contiguous,,0,1,400
2,"p2:(2, 3):1",2,-41.8027;-0.727372;0.584394;-0.294657;-0.403582,4,11,transformer,64,0,145280,2,2,,contiguous,,2,1,400
2,"p2:(2, 2):2",3,-47.8104;-0.563437;-0.0306892;0.675888;0.701855,4,11,transformer,64,0,145280,2,2,0,contiguous,3,1,1,400
2,"p2:(1, 2):3",,-45.1281;-0.450441;-0.240252;-0.747726;-1.06335,4,11,transformer,64,0,145280,2,2,,contiguous,,0,1,400
2,"p2:(2, 0):4",,-50.6264;-4.97286;-2.50915;-1.15661;-0.904249,4,11,transformer,64,0,145280,2,2,,contiguous,,0,1,400
2,"p2:(0, 0):5",2,-47.8104;-1.51368;0.0512066;0.755991;0.75668,4,11,transformer,64,0,145280,2,2,0,contiguous,2,1,1,400
2,"p2:(2, 3):6",2,-41.8027;-0.727372;0.584394;-0.294657;-0.403582,4,11,transformer,64,0,145280,2,2,,contiguous,,2,1,400
2,"p2:(3, 1):7",2,-47.8104;-1.03333;0.0810184;0.756187;0.759514,4,11,transformer,64,0,145280,2,2,0,contiguous,2,1,1,400
2,"p2:(3, 2):8",1,-41.8027;0.449164;0.101217;-0.639912;-0.680286,4,11,transformer,64,0,145280,2,2,,contiguous,,2,1,400
2,"p2:(0, 0):9",2,-47.8104;-1.51368;0.0512066;0.755991;0.75668,4,11,transformer,64,0,145280,2,2,0,contiguous,2,1,1,400
2,"p2:(1, 2):10",,-45.1281;-0.450441;-0.240252;-0.747726;-1.06335,4,11,transformer,64,0,145280,2,2,,contiguous,,0,1,400
2,"p2:(1, 3):11",,-47.8104;-1.46868;-0.823833;-0.0506916;-0.00514221,4,11,transformer,64,0,145280,2,2,,contiguous,,0,1,400
2,"p2:(2, 0):12",,-50.6264;-4.97286;-2.50915;-1.15661;-0.904249,4,11,transformer,64,0,145280,2,2,,contiguous,,0,1,400
2,"p2:(3, 0):13",1,-45.1281;0.854953;-0.813684;-1.10646;-1.3367,4,11,transformer,64,0,145280,2,2,,contiguous,,2,1,400
2,"p2:(3, 1):14",2,-47.8104;-1.03333;0.0810184;0.756187;0.759514,4,11,transformer,64,0,145280,2,2,0,contiguous,2,1,1,400
2,"p2:(1, 0):15",,-41.8027;-0.849655;-0.0954723;-0.791235;-0.785187,4,11,transformer,64,0,145280,2,2,,contiguous,,0,1,400
3,"p3:(0, 0, 1):0",1,-41.8027;0.0849667;0.936497;-0.158987;-0.311489,4,11,transformer,64,0,145280,3,3,,contiguous,,2,1,400
3,"p3:(0, 2, 2):1",3,-47.8104;-0.109081;-0.371029;0.377232;0.32085,4,11,transformer,64,0,145280,3,3,0,contiguous,3,1,1,400
3,"p3:(1, 2, 0):2",1,-45.1281;0.208385;-0.136892;-0.676624;-1.00613,4,11,transformer,64,0,145280,3,3,,contiguous,,2,1,400
3,"p3:(1, 3, 1):3",2,-41.8027;-0.22994;0.179583;-0.55522;-0.612108,4,11,transformer,64,0,145280,3,3,,contiguous,,2,1,400
3,"p3:(1, 0, 0):4",,-41.8027;-0.49885;-0.426075;-0.953316;-0.909815,4,11,transformer,64,0,145280,3,3,,contiguous,,0,1,400
3,"p3:(1, 0, 0):5",,-41.8027;-0.49885;-0.426075;-0.953316;-0.909815,4,11,transformer,64,0,145280,3,3,,contiguous,,0,1,400
3,"p3:(1, 1, 2):6",2,-47.8104;-0.198927;0.129766;0.671223;0.657419,4,11,transformer,64,0,145280,3,3,0,contiguous,2,1,1,400
3,"p3:(0, 0, 3):7",,-45.1281;-0.154411;-1.2689;-1.20538;-1.39805,4,11,transformer,64,0,145280,3,3,,contiguous,,0,1,400
3,"p3:(1, 2, 0):8",1,-45.1281;0.208385;-0.136892;-0.676624;-1.00613,4,11,transformer,64,0,145280,3,3,,contiguous,,2,1,400
3,"p3:(0, 1, 0):9",2,-41.8027;-0.175259;0.302574;-0.481577;-0.555359,4,11,transformer,64,0,145280,3,3,,contiguous,,2,1,400
3,"p3:(0, 0, 0):10",3,-47.8104;-0.126623;-0.302553;0.431112;0.363464,4,11,transformer,64,0,145280,3,3,0,contiguous,3,1,1,400
3,"p3:(1, 3, 3):11",,-45.1281;-0.0954208;-0.724533;-1.01847;-1.25591,4,11,transformer,64,0,145280,3,3,,contiguous,,0,1,400
3,"p3:(1, 1, 2):12",2,-47.8104;-0.198927;0.129766;0.671223;0.657419,4,11,transformer,64,0,145280,3,3,0,contiguous,2,1,1,400
3,"p3:(3, 0, 1):13",3,-47.8104;-0.184719;-0.910006;0.175827;0.23951,4,11,transformer,64,0,145280,3,3,0,contiguous,3,1,1,400
3,"p3:(2, 3, 1):14",,-50.6264;-4.21131;-2.0757;-0.157427;-0.135714,4,11,transformer,64,0,145280,3,3,,contiguous,,0,1,400
3,"p3:(1, 2, 3):15",,-50.6264;-3.62818;-1.92056;-0.893158;-0.713173,4,11,transformer,64,0,145280,3,3,,contiguous,,0,1,400
4,"p4:(3, 3, 1, 1):0",,-47.8104;-0.359615;-0.532871;-0.157291;-0.0786514,4,11,transformer,64,0,145280,4,4,,contiguous,,0,1,400
4,"p4:(0, 1, 2, 1):1",3,-47.8104;-0.348364;-0.439201;0.369772;0.319031,4,11,transformer,64,0,145280,4,4,0,contiguous,3,1,1,400
4,"p4:(2, 0, 2, 0):2",2,-47.8104;-0.429911;0.0603237;0.652431;0.603296,4,11,transformer,64,0,145280,4,4,0,contiguous,2,1,1,400
4,"p4:(3, 1, 0, 2):3",,-50.6264;-3.09072;-1.18328;-0.392096;-0.3389,4,11,transformer,64,0,145280,4,4,,contiguous,,0,1,400
4,"p4:(1, 3, 3, 2):4",2,-41.8027;-0.16502;0.543781;-0.426319;-0.479086,4,11,transformer,64,0,145280,4,4,,contiguous,,2,1,400
4,"p4:(2, 1, 0, 0):5",1,-45.1281;0.289345;0.12067;-0.564028;-0.937708,4,11,transformer,64,0,145280,4,4,,contiguous,,2,1,400
4,"p4:(0, 1, 1, 1):6",,-45.1281;-0.0173244;-0.896803;-0.879211;-1.15486,4,11,transformer,64,0,145280,4,4,,contiguous,,0,1,400
4,"p4:(3, 2, 0, 3):7",2,-47.8104;-0.19982;0.0808506;0.724089;0.619726,4,11,transformer,64,0,145280,4,4,0,contiguous,2,1,1,400
4,"p4:(1, 0, 1, 2):8",3,-47.8104;-0.107552;-0.109396;0.408943;0.349419,4,11,transformer,64,0,145280,4,4,0,contiguous,3,1,1,400
4,"p4:(1, 2, 3, 1):9",2,-45.1281;-0.311417;0.0280094;-0.582724;-0.926876,4,11,transformer,64,0,145280,4,4,,contiguous,,2,1,400
4,"p4:(1, 2, 2, 3):10",2,-47.8104;-0.202644;0.209724;0.810253;0.663227,4,11,transformer,64,0,145280,4,4,0,contiguous,2,1,1,400
4,"p4:(2, 3, 2, 3):11",,-50.6264;-3.08471;-1.36761;-0.219152;-0.21332,4,11,transformer,64,0,145280,4,4,,contiguous,,0,1,400
4,"p4:(1, 1, 2, 1):12",1,-41.8027;0.174782;-0.626381;-0.734964;-0.747465,4,11,transformer,64,0,145280,4,4,,contiguous,,2,1,400
4,"p4:(3, 1, 3, 2):13",,-41.8027;-0.0200367;-0.305397;-0.800047;-0.795595,4,11,transformer,64,0,145280,4,4,,contiguous,,0,1,400
4,"p4:(0, 3, 0, 1):14",,-47.8104;-0.167423;-0.494463;-0.133196;-0.062952,4,11,transformer,64,0,145280,4,4,,contiguous,,0,1,400
4,"p4:(3, 3, 0, 0):15",3,-50.6264;-2.67131;-0.906363;0.165621;0.166527,4,11,transformer,64,0,145280,4,4,0,contiguous,3,1,1,400
6,"p6:(1, 3, 0, 1, 0, 1):0",,-50.6264;-2.9685;-1.09631;-0.347891;-0.301813,4,11,transformer,64,0,145280,6,6,,contiguous,,0,1,400
6,"p6:(1, 2, 1, 2, 1, 2):1",1,-41.8027;0.121677;0.739531;-0.248335;-0.381332,4,11,transformer,64,0,145280,6,6,,contiguous,,2,1,400
6,"p6:(2, 2, 1, 1, 2, 1):2",1,-41.8027;0.120813;0.01157;-0.694645;-0.719131,4,11,transformer,64,0,145280,6,6,,contiguous,,2,1,400
6,"p6:(0, 1, 0, 2, 3, 3):3",2,-41.8027;-0.322701;0.606993;-0.313095;-0.428925,4,11,transformer,64,0,145280,6,6,,contiguous,,2,1,400
6,"p6:(2, 0, 3, 0, 0, 1):4",,-50.6264;-4.04532;-1.88604;-0.877945;-0.690502,4,11,transformer,64,0,145280,6,6,,contiguous,,0,1,400
