cell_id,condition,episodes,example_id,family,heads,layers,mappings,margin,mlp_ratio,pairs,probability,rank,regime,seed,target,top1,vocabulary,width
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,27,sa_ff,2,2,fresh-random,-0.11837530136108398,2,3,0.3627732992172241,2,C2,37,3,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,27,sa_ff,2,2,fresh-random,2.7753567695617676,2,3,0.9250993728637695,1,C2,37,3,1,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,27,sa_ff,2,2,fresh-random,-3.096677303314209,2,3,0.042715806514024734,2,C2,37,3,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,28,sa_ff,2,2,fresh-random,-3.0937976837158203,2,3,0.025887444615364075,3,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,28,sa_ff,2,2,fresh-random,-9.778671264648438,2,3,5.567428161157295e-05,4,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,28,sa_ff,2,2,fresh-random,-2.519874095916748,2,3,0.04952389746904373,3,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,28,sa_ff,2,2,fresh-random,2.250481128692627,2,3,0.8843627572059631,1,C2,37,5,1,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,28,sa_ff,2,2,fresh-random,-5.4745306968688965,2,3,0.004086561966687441,3,C2,37,5,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,29,sa_ff,2,2,fresh-random,0.1485576629638672,2,3,0.5363344550132751,1,C2,37,6,1,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,29,sa_ff,2,2,fresh-random,-5.547051906585693,2,3,0.003881345735862851,2,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,29,sa_ff,2,2,fresh-random,-5.012886047363281,2,3,0.006606818176805973,2,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,29,sa_ff,2,2,fresh-random,3.2595133781433105,2,3,0.9395450949668884,1,C2,37,6,1,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,29,sa_ff,2,2,fresh-random,-0.4154973030090332,2,3,0.3417004346847534,2,C2,37,6,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,30,sa_ff,2,2,fresh-random,1.3963050842285156,2,3,0.769873857498169,1,C2,37,4,1,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,30,sa_ff,2,2,fresh-random,-9.480657577514648,2,3,7.596951036248356e-05,5,C2,37,4,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,30,sa_ff,2,2,fresh-random,-9.120248794555664,2,3,0.00010941467917291448,2,C2,37,4,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,30,sa_ff,2,2,fresh-random,2.9185638427734375,2,3,0.9485267996788025,1,C2,37,4,1,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,30,sa_ff,2,2,fresh-random,-4.967007160186768,2,3,0.0061766053549945354,4,C2,37,4,0,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,31,sa_ff,2,2,fresh-random,1.1126608848571777,2,3,0.7525258660316467,1,C2,37,3,1,4,64
C2_sa_ff_L2_W64_H2_S37,none,1024,31,sa_ff,2,2,fresh-random,-0.15328025817871094,2,3,0.4617404043674469,2,C2,37,3,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_pairings,1024,31,sa_ff,2,2,fresh-random,-3.0119004249572754,2,3,0.02949352376163006,3,C2,37,3,0,4,64
C2_sa_ff_L2_W64_H2_S37,shuffled_order,1024,31,sa_ff,2,2,fresh-random,1.1126608848571777,2,3,0.7525258660316467,1,C2,37,3,1,4,64
C2_sa_ff_L2_W64_H2_S37,wrong_query,1024,31,sa_ff,2,2,fresh-random,0.21509838104248047,2,3,0.5283607840538025,1,C2,37,3,1,4,64
C2_sa_ff_L2_W64_H2_S37,correct,1024,32,sa_ff,2,2,fresh-random,-1.6363086700439453,2,3,0.1606367528438568,2,C2,37,5,0,4,64
