actual_cumulative_variance,family,model_seed,nuisance_distance,nuisance_type,predictive_span,repair_fraction,summed_marginal_variance,summed_off_diagonal_covariance
0.002140285332870917,1:0,11,2,N2,8,0.8423049885394089,0.013572308426546442,0.012740390449380357
0.005421654892037016,1:1,11,2,N2,8,0.5879752118561179,0.013158564843782491,0.01652594018893675
0.014047711859651221,1:2,11,2,N2,8,0.9564123774634792,0.32228671907675255,-0.3093963703892465
0.02939733947118839,1:3,11,2,N2,8,0.6346762325698933,0.08046927709627501,-0.04789353262443304
0.15514389971235687,2:0,11,2,N2,8,0.11250102439772802,0.1748102296197847,-0.10099974748671534
0.0025869418570891867,2:1,11,2,N2,8,0.9771825834891336,0.1133757564471504,0.07413115162531389
0.0376565095417997,2:2,11,2,N2,8,0.6374903703444419,0.1038772668675847,-0.026434515503297007
0.004552191192487953,2:3,11,2,N2,8,0.6931939467578205,0.01483735781736565,-0.008595119436601332
0.005650598743386581,3:0,11,2,N2,8,0.960460941664045,0.14291181887476037,-0.0461630781190555
0.08978536862923647,3:1,11,2,N2,8,-0.12405576441856025,0.07987625834175559,0.02632905607545885
0.00012605294250533916,3:2,11,2,N2,8,0.9989679105508051,0.12213373812092715,-0.09799684607548896
0.003973833463760457,3:3,11,2,N2,8,-0.7075540337017974,0.002327208032852468,0.0017627683045020603
0.2837266762035142,0:0,11,2,N3,8,0.6190188396517791,0.744726264007871,-0.12315132618262703
0.13037983311634585,0:1,11,2,N3,8,0.7320299809365726,0.4865463441471244,-0.2793632155589876
0.04414579705523162,0:2,11,2,N3,8,0.28368828794189116,0.061629310692675666,-0.0032908144908105966
1.4211208370751744,0:3,11,2,N3,8,0.44118802861603246,2.5431109386500643,-1.263847561619666
0.023741536937677665,1:0,11,2,N3,8,0.9006924605829385,0.23907084071402093,-0.23732234545332173
0.004063647240400314,1:1,11,2,N3,8,0.594718153675418,0.010026719127078348,-0.008921018022495751
0.020483568302248994,1:2,11,2,N3,8,0.989761896559653,2.0007190219944277,-1.9429166474845565
0.025344927630915965,1:3,11,2,N3,8,0.8041098697796021,0.1293833824215653,-0.05756692102037654
0.34216693143177207,2:0,11,2,N3,8,0.19370103349223555,0.42436731987114246,-0.24335194483535355
0.19515487417902477,2:1,11,2,N3,8,0.5360800899438566,0.42066501124171884,-0.38932357680509233
0.05153618684221328,2:2,11,2,N3,8,0.6554351138880293,0.14956888794949916,0.030595304713339544
0.0324258710900267,2:3,11,2,N3,8,0.5232656666342133,0.06801664747134357,0.009413786784079989
1.4359522225522596,3:0,11,2,N3,8,-0.21038163697537593,1.186363192142077,-0.7200642031627162
0.01742028996765536,3:1,11,2,N3,8,0.9287216416363994,0.24439802441565917,0.18591756532123327
0.18820386536413025,3:2,11,2,N3,8,0.6133004835220572,0.48669278689120193,-0.287325961698419
0.02089449412687827,3:3,11,2,N3,8,0.5399791018298488,0.04542074981808734,0.027786671083693655
2.449224280646073,0:0,11,4,N1,8,0.7667704321005271,10.501345531376803,0.24367955148712284
0.9531558747776216,0:1,11,4,N1,8,0.3752241132396339,1.5255964498245853,-0.6241235410758841
0.31098401644643064,0:2,11,4,N1,8,0.6757150547819535,0.9589838228146162,0.6062236836737608
0.03485210246640236,0:3,11,4,N1,8,0.8501302083923977,0.23254921550604496,-0.031811043002411055
0.13362396764470455,1:0,11,4,N1,8,0.7051723490855133,0.45322739312352195,0.33054847972228635
0.19145600438870738,1:1,11,4,N1,8,0.9214446872293556,2.437212680289311,-1.3027737991526842
0.9494242034982108,1:2,11,4,N1,8,0.7946317587733511,4.623033229614141,-2.324169167900133
0.1058634877278261,1:3,11,4,N1,8,0.5580581776606306,0.23954168258493758,-0.031194304422721558
0.30392702798508253,2:0,11,4,N1,8,0.7734672285850426,1.3416470653968038,-1.2084169576094912
0.9137007031877147,2:1,11,4,N1,8,0.830885193927108,5.402842745737416,-1.512157946503824
0.9810217567822596,2:2,11,4,N1,8,-1.3936321634192246,0.4098464967904268,-0.3203681670286945
0.046838216750605476,2:3,11,4,N1,8,0.3760475714527758,0.07506696762069016,0.018857843442219746
6.287311231908158,3:0,11,4,N1,8,-1.3534214993927174,2.6715619082814324,-0.12552758754581372
0.24370861128795696,3:1,11,4,N1,8,0.46026807202607745,0.45153639919506827,-0.15657878465769193
0.14780699346889983,3:2,11,4,N1,8,0.9349338276964945,2.2716411344968037,-0.9605632596356672
0.9960015097955571,3:3,11,4,N1,8,0.46645471157304275,1.8667609505690734,-0.45640337722295543
0.15930885311293727,0:0,11,4,N2,8,0.8733057027429648,1.2574271815071065,-1.2573367826377457
0.508699398489019,0:1,11,4,N2,8,-0.519466881298676,0.33478807912827807,-0.3209319633115229
0.0012199353250252898,0:2,11,4,N2,8,0.938248422499301,0.019755532966125124,0.004012425468166235
