R,between_js_bits,covariance_effective_rank,covariance_trace,generator_family,layer,mean_entropy_bits,mean_target_margin,mean_target_probability,model_seed,n_realizations,nuisance_count,predictive_family_id,top1_accuracy,within_js_bits
10.490099271900615,0.5770233231949145,3.1924784485905193,7.597083457459019,contiguous_ngram,1,0.922554150223732,-0.8394163449605306,0.34966252154360217,11,12,8,contiguous_ngram:r0,0.4166666666666667,0.05500646926579259
9.838567011720839,0.6493162101630237,2.482935297880757,11.370837497904292,contiguous_ngram,2,0.36366134765557945,3.8912536750237146,0.856861355404059,11,12,8,contiguous_ngram:r0,0.9166666666666666,0.0659970308063647
39471.46672723699,0.7494036932762795,2.489966023303892,19.21313513025192,contiguous_ngram,3,0.0018146999645978212,9.626556396484375,0.9998842726151148,11,12,8,contiguous_ngram:r0,1.0,1.8985960122914792e-05
749894128573.281,0.749894128573281,0.0,0.0,contiguous_ngram,0,0.023647986352443695,-6.891261100769043,0.0010146164568141103,11,12,0,contiguous_ngram:r1,0.0,0.0
756737179329.1007,0.7567371793291007,0.0,0.0,contiguous_ngram,1,0.28416746854782104,3.347179412841797,0.9594923853874207,11,12,0,contiguous_ngram:r1,1.0,0.0
751828575979.4918,0.7518285759794918,0.0,0.0,contiguous_ngram,2,0.00586520042270422,8.428010940551758,0.9996035695075989,11,12,0,contiguous_ngram:r1,1.0,0.0
749474925805.133,0.7494749258051331,0.0,0.0,contiguous_ngram,3,0.0017858294304460287,10.195104598999023,0.9998949766159058,11,12,0,contiguous_ngram:r1,1.0,0.0
856.3870878242069,0.7492921477425343,4.699957662317958,2.201947410530898,contiguous_ngram,0,0.060319354524835944,-6.840688467025757,0.0021326023367388793,11,12,4,contiguous_ngram:r1,0.0,0.0008749456389472604
33.52705805049332,0.7160284839909016,4.0938600886791345,4.4302220874988585,contiguous_ngram,1,0.6201012382904688,2.9305899937947593,0.8906587113936743,11,12,4,contiguous_ngram:r1,1.0,0.02135673469806176
145.1522281052576,0.7250775096458225,2.8623085624064295,6.7390952472054,contiguous_ngram,2,0.1553793204948306,4.94234577814738,0.9798180460929871,11,12,4,contiguous_ngram:r1,1.0,0.004995290248800248
91390.12186606303,0.7497215760541838,1.9848794419521683,11.510274412033109,contiguous_ngram,3,0.0006706285694235703,11.055472691853842,0.9999607602755228,11,12,4,contiguous_ngram:r1,1.0,8.203529667603898e-06
452.367707476466,0.7476038687348385,3.977130557654598,3.426214184283607,contiguous_ngram,0,0.10276286055644353,-6.091481844584147,0.0031566027173539624,11,12,8,contiguous_ngram:r1,0.0,0.001652646412152954
7.661347021286948,0.6206291360538571,4.400421803236155,5.45403622232108,contiguous_ngram,1,0.8448851592838764,2.481284201145172,0.781528336306413,11,12,8,contiguous_ngram:r1,0.8333333333333334,0.0810078350881963
11.826959557517466,0.6251903033427106,3.255611370940742,7.497901987240343,contiguous_ngram,2,0.5315930787473917,3.462078243494034,0.8635363106926283,11,12,8,contiguous_ngram:r1,0.9166666666666666,0.05286145609125098
23936.845422617298,0.7498090756489177,2.3201744573590273,11.75866198135585,contiguous_ngram,3,0.0013060326891718432,10.905496199925741,0.9999175320068995,11,12,8,contiguous_ngram:r1,1.0,3.1324473313448514e-05
751228484155.2668,0.7512284841552668,0.0,0.0,contiguous_ngram,0,0.01541376393288374,-7.09376335144043,0.0008292448474094272,11,12,0,contiguous_ngram:r2,0.0,0.0
746173147332.1387,0.7461731473321387,0.0,0.0,contiguous_ngram,1,0.3151134252548218,3.1583471298217773,0.9518951177597046,11,12,0,contiguous_ngram:r2,1.0,0.0
765007082455.5891,0.7650070824555891,0.0,0.0,contiguous_ngram,2,0.07003777474164963,5.189542770385742,0.9927676916122437,11,12,0,contiguous_ngram:r2,1.0,0.0
772419961110.464,0.772419961110464,0.0,0.0,contiguous_ngram,3,0.07456500083208084,5.222818374633789,0.9927151799201965,11,12,0,contiguous_ngram:r2,1.0,0.0
25.35753045257558,0.7494610399800905,4.5849772004291145,6.540071056293277,contiguous_ngram,0,0.28665080239685875,-4.1778188397487,0.06791681843848589,11,12,4,contiguous_ngram:r2,0.0,0.029555758254209932
7.220589092708739,0.6346918718674399,3.8835954105791957,11.06165559403918,contiguous_ngram,1,0.6769649647176266,2.1048448979854584,0.7684404378135999,11,12,4,contiguous_ngram:r2,0.9166666666666666,0.08790028953570338
5.543604860351038,0.5757576857022393,3.3249725715181726,15.240617701106952,contiguous_ngram,2,0.6705719536791245,0.8257910857597986,0.5950342559566101,11,12,4,contiguous_ngram:r2,0.5,0.10385979885041456
2632.7686107894406,0.7487646259653145,1.8387678454935978,31.006341871492573,contiguous_ngram,3,0.00832369334239047,8.339326659838358,0.9993323485056559,11,12,4,contiguous_ngram:r2,1.0,0.0002844019876630161
19.507102683844675,0.7489190547563289,5.327152257248206,4.773725903217195,contiguous_ngram,0,0.5882655618091425,-2.0985010315974555,0.16988436303411922,11,12,8,contiguous_ngram:r2,0.08333333333333333,0.03839212141824455
20.310043229840716,0.5924022421652411,4.312545447178999,8.38402554949085,contiguous_ngram,1,0.7305097207427025,1.81771786014239,0.8087660471598307,11,12,8,contiguous_ngram:r2,1.0,0.02916794590052121
