fraction_positive_margin_update,from_depth,margin_update_snr,mean_margin_update,model_seed,nuisance_count,predictive_family_id,to_depth,var_margin_update
0.9166666666666666,5,2.3009582951029603,2.216066042582194,23,8,binary_functor:r2,6,0.9275725643393813
0.8333333333333334,6,1.195688376778958,1.4924075603485107,23,8,binary_functor:r2,7,1.5578974230052773
0.25,7,-0.638706402539704,-0.9891801675160726,23,8,binary_functor:r2,8,2.398547126903719
1.0,0,1582447433.4716797,15.824474334716797,23,0,contiguous_ngram:r0,1,0.0
1.0,1,1142396545.4101562,11.423965454101562,23,0,contiguous_ngram:r0,2,0.0
0.0,2,-270922088.6230469,-2.7092208862304688,23,0,contiguous_ngram:r0,3,0.0
1.0,3,544607734.6801758,5.446077346801758,23,0,contiguous_ngram:r0,4,0.0
0.0,4,-349794960.02197266,-3.4979496002197266,23,0,contiguous_ngram:r0,5,0.0
1.0,5,56024551.39160156,0.5602455139160156,23,0,contiguous_ngram:r0,6,0.0
1.0,6,859485626.2207031,8.594856262207031,23,0,contiguous_ngram:r0,7,0.0
1.0,7,61820793.15185547,0.6182079315185547,23,0,contiguous_ngram:r0,8,0.0
1.0,0,53.41093263059716,16.60722017288208,23,4,contiguous_ngram:r0,1,0.09667930863667028
1.0,1,29.07506415637561,11.641597112019857,23,4,contiguous_ngram:r0,2,0.16031853866121365
0.0,2,-15.094882927887761,-3.1739376386006675,23,4,contiguous_ngram:r0,3,0.044211702551916525
1.0,3,14.581244021406594,4.332592169443767,23,4,contiguous_ngram:r0,4,0.08828896700516921
0.0,4,-9.301628558498379,-2.641423066457113,23,4,contiguous_ngram:r0,5,0.08064137342739051
1.0,5,2.0672151562091523,0.7088081041971842,23,4,contiguous_ngram:r0,6,0.11756714249115632
1.0,6,163.6986063171024,8.591466267903646,23,4,contiguous_ngram:r0,7,0.0027545106074257724
1.0,7,6.930343533748522,0.45397146542867023,23,4,contiguous_ngram:r0,8,0.004290890713815371
1.0,0,13.291303570296414,15.118979136149088,23,8,contiguous_ngram:r0,1,1.2939269938614222
1.0,1,15.484633076909489,12.117216428120932,23,8,contiguous_ngram:r0,2,0.6123558643070502
0.0,2,-5.289950749737877,-2.9188572565714517,23,8,contiguous_ngram:r0,3,0.3044545301129278
1.0,3,6.523734002189764,4.276241302490234,23,8,contiguous_ngram:r0,4,0.42966690621952613
0.0,4,-3.4802898069716317,-2.2149246533711753,23,8,contiguous_ngram:r0,5,0.4050298969255119
1.0,5,2.813109240926259,1.7587498029073079,23,8,contiguous_ngram:r0,6,0.39087231854531024
1.0,6,25.10783546835691,8.478296915690104,23,8,contiguous_ngram:r0,7,0.11402462949252255
1.0,7,4.0928510109805325,0.4480283260345459,23,8,contiguous_ngram:r0,8,0.011982818867863898
1.0,0,945853805.5419922,9.458538055419922,23,0,contiguous_ngram:r1,1,0.0
1.0,1,2533186435.699463,25.33186435699463,23,0,contiguous_ngram:r1,2,0.0
1.0,2,868172645.5688477,8.681726455688477,23,0,contiguous_ngram:r1,3,0.0
1.0,3,425148105.6213379,4.251481056213379,23,0,contiguous_ngram:r1,4,0.0
0.0,4,-9846115.112304688,-0.09846115112304688,23,0,contiguous_ngram:r1,5,0.0
0.0,5,-218796157.83691406,-2.1879615783691406,23,0,contiguous_ngram:r1,6,0.0
0.0,6,-153038406.3720703,-1.5303840637207031,23,0,contiguous_ngram:r1,7,0.0
0.0,7,-370355796.81396484,-3.7035579681396484,23,0,contiguous_ngram:r1,8,0.0
1.0,0,6.779591814146085,10.159176190694174,23,4,contiguous_ngram:r1,1,2.245483590336142
1.0,1,9.501573298174911,23.600557724634807,23,4,contiguous_ngram:r1,2,6.1695499264990445
1.0,2,5.903458084714135,8.498536189397177,23,4,contiguous_ngram:r1,3,2.0724081050152905
1.0,3,12.11521239838608,4.208199342091878,23,4,contiguous_ngram:r1,4,0.12065088682486405
0.25,4,-0.6922281227136557,-0.908960739771525,23,4,contiguous_ngram:r1,5,1.7242163774554533
0.0,5,-3.9401670161853364,-2.5222269694010415,23,4,contiguous_ngram:r1,6,0.40976895714684913
0.0,6,-2.5618119836332847,-0.9507510662078857,23,4,contiguous_ngram:r1,7,0.13773335077036625
0.0,7,-10.497644907599163,-3.1416589419047036,23,4,contiguous_ngram:r1,8,0.08956416617247394
1.0,0,7.593768463465775,10.312863985697428,23,8,contiguous_ngram:r1,1,1.84435225515655
1.0,1,11.638874543958899,24.152682701746624,23,8,contiguous_ngram:r1,2,4.306344542288645
1.0,2,7.80344637554212,10.286409536997477,23,8,contiguous_ngram:r1,3,1.737619633101586
1.0,3,6.011508573500529,4.522279818852742,23,8,contiguous_ngram:r1,4,0.5659107045474325
0.5833333333333334,4,0.1183046810024866,0.10973119735717773,23,8,contiguous_ngram:r1,5,0.8603127696532366
0.0,5,-3.450766327328919,-4.625919024149577,23,8,contiguous_ngram:r1,6,1.797069788021183
0.25,6,-0.4072913605169098,-0.16414562861124674,23,8,contiguous_ngram:r1,7,0.1624232609580731
0.0,7,-8.191579276546667,-4.424135208129883,23,8,contiguous_ngram:r1,8,0.29168996544351766
1.0,0,981619262.6953125,9.816192626953125,23,0,contiguous_ngram:r2,1,0.0
1.0,1,1190359687.8051758,11.903596878051758,23,0,contiguous_ngram:r2,2,0.0
1.0,2,350145530.7006836,3.501455307006836,23,0,contiguous_ngram:r2,3,0.0
1.0,3,64573192.59643555,0.6457319259643555,23,0,contiguous_ngram:r2,4,0.0
1.0,4,912261486.0534668,9.122614860534668,23,0,contiguous_ngram:r2,5,0.0
1.0,5,199568557.7392578,1.9956855773925781,23,0,contiguous_ngram:r2,6,0.0
0.0,6,-302817440.032959,-3.02817440032959,23,0,contiguous_ngram:r2,7,0.0
0.0,7,-320853519.43969727,-3.2085351943969727,23,0,contiguous_ngram:r2,8,0.0
1.0,0,13.302730087373204,9.751288096110025,23,4,contiguous_ngram:r2,1,0.5373316283397193
1.0,1,35.0802607833243,12.42931572596232,23,4,contiguous_ngram:r2,2,0.12553614527543244
1.0,2,3.3676157287513164,2.55668576558431,23,4,contiguous_ngram:r2,3,0.5763809746173193
1.0,3,3.2128856822816494,0.9454772472381592,23,4,contiguous_ngram:r2,4,0.08659874301555316
1.0,4,12.92439380650942,7.800678809483846,23,4,contiguous_ngram:r2,5,0.36428762074046284
1.0,5,7.320418495241835,2.7555761337280273,23,4,contiguous_ngram:r2,6,0.14169449802300899
0.08333333333333333,6,-1.7385881067417672,-1.7774147192637126,23,4,contiguous_ngram:r2,7,1.0451632421963881
0.0,7,-17.35788360793745,-2.871983369191488,23,4,contiguous_ngram:r2,8,0.027376015941599417
1.0,0,4.144336980444483,8.321128368377686,23,8,contiguous_ngram:r2,1,4.031385385751739
1.0,1,11.13067253525243,11.713340123494467,23,8,contiguous_ngram:r2,2,1.1074361298873774
1.0,2,2.3881909258865344,2.192305088043213,23,8,contiguous_ngram:r2,3,0.8426823280289516
0.5833333333333334,3,0.17260661086365048,0.18654823303222656,23,8,contiguous_ngram:r2,4,1.1680661031689603
1.0,4,11.50469508980773,8.295907974243164,23,8,contiguous_ngram:r2,5,0.519969193185468
1.0,5,2.1491503988432235,2.3422999382019043,23,8,contiguous_ngram:r2,6,1.1878220648841307
0.5833333333333334,6,0.14411730575717846,0.269048531850179,23,8,contiguous_ngram:r2,7,3.4852102243404732
0.16666666666666666,7,-1.58074051633664,-1.7764305273691814,23,8,contiguous_ngram:r2,8,1.2629183628268055
1.0,0,1615851306.9152832,16.158513069152832,23,0,skip_gram:r0,1,0.0
1.0,1,1125987911.2243652,11.259879112243652,23,0,skip_gram:r0,2,0.0
0.0,2,-422945594.78759766,-4.229455947875977,23,0,skip_gram:r0,3,0.0
1.0,3,698331069.9462891,6.983310699462891,23,0,skip_gram:r0,4,0.0
0.0,4,-358164024.35302734,-3.5816402435302734,23,0,skip_gram:r0,5,0.0
1.0,5,59667587.28027344,0.5966758728027344,23,0,skip_gram:r0,6,0.0
1.0,6,793269157.409668,7.93269157409668,23,0,skip_gram:r0,7,0.0
1.0,7,81007194.51904297,0.8100719451904297,23,0,skip_gram:r0,8,0.0
1.0,0,37.42606159398908,16.77211046218872,23,4,skip_gram:r0,1,0.20082933615272355
1.0,1,39.12093470014512,11.372387250264486,23,4,skip_gram:r0,2,0.08450546665837023
0.0,2,-24.605370302333707,-4.377367337544759,23,4,skip_gram:r0,3,0.03164944702163639
1.0,3,21.155900729609208,6.056476593017578,23,4,skip_gram:r0,4,0.0819552944316952
0.0,4,-13.578910206312537,-2.9916435877482095,23,4,skip_gram:r0,5,0.04853888905056396
1.0,5,2.796693151649462,0.7838951746622721,23,4,skip_gram:r0,6,0.07856449320575903
1.0,6,83.17117196643234,8.101902802785238,23,4,skip_gram:r0,7,0.009489172157758952
1.0,7,10.978998988972434,0.7080219586690267,23,4,skip_gram:r0,8,0.00415879802872179
1.0,0,9.886230721009232,14.762925306955973,23,8,skip_gram:r0,1,2.2298895680596336
1.0,1,16.836012693834423,11.350218772888184,23,8,skip_gram:r0,2,0.4544958930268463
0.0,2,-5.107953630270569,-3.393587589263916,23,8,skip_gram:r0,3,0.44139175912484707
1.0,3,9.887595868002482,6.04000727335612,23,8,skip_gram:r0,4,0.3731586337091743
0.0,4,-7.359461869207086,-3.03534730275472,23,8,skip_gram:r0,5,0.17010796140267773
1.0,5,3.19414905352785,1.8099093437194824,23,8,skip_gram:r0,6,0.321072620035507
1.0,6,16.435247682276483,8.29118045171102,23,8,skip_gram:r0,7,0.2544955605014338
1.0,7,7.999202265190087,0.7397784392038981,23,8,skip_gram:r0,8,0.008552830962047885
1.0,0,855785369.8730469,8.557853698730469,23,0,skip_gram:r1,1,0.0
1.0,1,2586092758.178711,25.86092758178711,23,0,skip_gram:r1,2,0.0
1.0,2,807281398.7731934,8.072813987731934,23,0,skip_gram:r1,3,0.0
1.0,3,356139087.67700195,3.5613908767700195,23,0,skip_gram:r1,4,0.0
1.0,4,200584030.1513672,2.005840301513672,23,0,skip_gram:r1,5,0.0
0.0,5,-64370346.06933594,-0.6437034606933594,23,0,skip_gram:r1,6,0.0
0.0,6,-139059448.2421875,-1.390594482421875,23,0,skip_gram:r1,7,0.0
0.0,7,-308976173.4008789,-3.089761734008789,23,0,skip_gram:r1,8,0.0
1.0,0,6.613553338778255,9.761222998301188,23,4,skip_gram:r1,1,2.1784055864094847
1.0,1,10.349812791237332,23.456531286239624,23,4,skip_gram:r1,2,5.136444349281461
1.0,2,17.444112186019115,9.088008403778076,23,4,skip_gram:r1,3,0.2714186469694058
1.0,3,17.91723713847965,4.796552260716756,23,4,skip_gram:r1,4,0.07166650829747072
1.0,4,2.7866352566028167,1.2738507588704426,23,4,skip_gram:r1,5,0.20896657578409894
0.25,5,-0.7587083659940242,-0.9413406054178873,23,4,skip_gram:r1,6,1.5393728854531936
0.4166666666666667,6,-0.3614015943729158,-0.2054133415222168,23,4,skip_gram:r1,7,0.3230555089097503
0.0,7,-5.644102557128737,-2.8682985305786133,23,4,skip_gram:r1,8,0.25826103704937187
1.0,0,2.403127755616854,5.504371643066406,23,8,skip_gram:r1,1,5.246404537079798
1.0,1,15.42364253526836,24.70809523264567,23,8,skip_gram:r1,2,2.566283461605274
1.0,2,3.2554368366723927,10.75394900639852,23,8,skip_gram:r1,3,10.912327615922688
1.0,3,1.799758458568099,2.4765520095825195,23,8,skip_gram:r1,4,1.893504985250481
1.0,4,2.917804488148633,3.402773141860962,23,8,skip_gram:r1,5,1.3600460363344486
0.5,5,-0.30564580553415754,-0.2377039591471354,23,8,skip_gram:r1,6,0.6048336413814193
0.25,6,-0.3845835529018164,-0.5251623789469401,23,8,skip_gram:r1,7,1.8646863559694764
0.75,7,0.30537424889179415,0.31495030721028644,23,8,skip_gram:r1,8,1.0637001993590909
1.0,0,937566566.4672852,9.375665664672852,23,0,skip_gram:r2,1,0.0
1.0,1,1220606803.894043,12.20606803894043,23,0,skip_gram:r2,2,0.0
1.0,2,235165596.00830078,2.351655960083008,23,0,skip_gram:r2,3,0.0
1.0,3,206193161.0107422,2.061931610107422,23,0,skip_gram:r2,4,0.0
1.0,4,917016601.5625,9.170166015625,23,0,skip_gram:r2,5,0.0
1.0,5,272223281.86035156,2.7222328186035156,23,0,skip_gram:r2,6,0.0
0.0,6,-289778327.94189453,-2.8977832794189453,23,0,skip_gram:r2,7,0.0
0.0,7,-363943481.4453125,-3.639434814453125,23,0,skip_gram:r2,8,0.0
1.0,0,17.59270568171544,8.92617130279541,23,4,skip_gram:r2,1,0.257433548320147
1.0,1,27.470018241838293,12.94223141670227,23,4,skip_gram:r2,2,0.22197313105510313
1.0,2,4.450597821793257,2.1810214519500732,23,4,skip_gram:r2,3,0.2401503116677759
1.0,3,3.358765210381313,1.1459155082702637,23,4,skip_gram:r2,4,0.11639809596115148
1.0,4,33.34642572198705,8.806373516718546,23,4,skip_gram:r2,5,0.06974219150676177
1.0,5,5.271182241425168,2.7983148097991943,23,4,skip_gram:r2,6,0.2818234082060578
0.0,6,-2.2253326689939725,-1.4517714182535808,23,4,skip_gram:r2,7,0.42560486473540193
0.0,7,-14.539241867059685,-3.055012067159017,23,4,skip_gram:r2,8,0.044151178061976236
1.0,0,4.294924547855785,6.072768529256185,23,8,skip_gram:r2,1,1.999228214008381
1.0,1,18.075484420428644,12.313759009043375,23,8,skip_gram:r2,2,0.4640891301979178
1.0,2,6.559242276373386,2.812593857447306,23,8,skip_gram:r2,3,0.18386822454645524
0.3333333333333333,3,-0.49446007939245296,-0.28983481725056964,23,8,skip_gram:r2,4,0.34358850596152374
1.0,4,5.8250076852267565,6.647480328877767,23,8,skip_gram:r2,5,1.3023301912923644
0.8333333333333334,5,1.2981393809614818,1.3379002412160237,23,8,skip_gram:r2,6,1.0621963518651614
0.9166666666666666,6,2.0538802836315,2.3421263694763184,23,8,skip_gram:r2,7,1.300380319514261
0.8333333333333334,7,0.47543538765916254,0.6661287943522135,23,8,skip_gram:r2,8,1.9630592134776774
1.0,0,1064218330.3833008,10.642183303833008,37,0,binary_functor:r0,1,0.0
1.0,1,3298294353.4851074,32.982943534851074,37,0,binary_functor:r0,2,0.0
1.0,2,522525215.1489258,5.225252151489258,37,0,binary_functor:r0,3,0.0
1.0,3,378995132.44628906,3.7899513244628906,37,0,binary_functor:r0,4,0.0
0.0,4,-21603965.759277344,-0.21603965759277344,37,0,binary_functor:r0,5,0.0
0.0,5,-117182731.62841797,-1.1718273162841797,37,0,binary_functor:r0,6,0.0
0.0,6,-31491184.23461914,-0.3149118423461914,37,0,binary_functor:r0,7,0.0
0.0,7,-519488048.5534668,-5.194880485534668,37,0,binary_functor:r0,8,0.0
1.0,0,17.90730052895059,8.141642570495605,37,4,binary_functor:r0,1,0.2067111014604796
1.0,1,40.90162658480188,35.00066725413004,37,4,binary_functor:r0,2,0.7322703987262656
1.0,2,3.896766275118882,3.5043063163757324,37,4,binary_functor:r0,3,0.8087148117419929
1.0,3,5.515714606306027,3.9202606678009033,37,4,binary_functor:r0,4,0.5051569176924989
0.5833333333333334,4,0.4311593683954801,0.0864268143971761,37,4,binary_functor:r0,5,0.04018105300093394
0.0,5,-2.6215397234845406,-0.4164150555928548,37,4,binary_functor:r0,6,0.02523131618261576
1.0,6,5.597644628427328,2.9284345308939614,37,4,binary_functor:r0,7,0.2736909109047095
0.0,7,-3.044784928500276,-3.82008949915568,37,4,binary_functor:r0,8,1.5741054641816157
1.0,0,8.17070134619516,10.20896832148234,37,8,binary_functor:r0,1,1.5611514341411967
1.0,1,12.383049694243558,30.781839450200398,37,8,binary_functor:r0,2,6.179223479327439
1.0,2,2.391668068597417,3.5474301973978677,37,8,binary_functor:r0,3,2.2000163118384464
1.0,3,1.5908261875235836,1.1325189272562664,37,8,binary_functor:r0,4,0.5068103349649943
0.8333333333333334,4,0.6870731983375012,0.23773884773254395,37,8,binary_functor:r0,5,0.11972759708311803
0.0,5,-1.0969904556621193,-0.17467808723449707,37,8,binary_functor:r0,6,0.02535543715816857
1.0,6,6.314783280980482,3.54191788037618,37,8,binary_functor:r0,7,0.3146009713779856
0.0,7,-3.0016505464678898,-1.1747845808664958,37,8,binary_functor:r0,8,0.15317792887509368
1.0,0,1108368682.8613281,11.083686828613281,37,0,binary_functor:r1,1,0.0
1.0,1,4157848739.6240234,41.578487396240234,37,0,binary_functor:r1,2,0.0
1.0,2,28520774.841308594,0.28520774841308594,37,0,binary_functor:r1,3,0.0
1.0,3,643784141.5405273,6.437841415405273,37,0,binary_functor:r1,4,0.0
0.0,4,-224934959.4116211,-2.249349594116211,37,0,binary_functor:r1,5,0.0
0.0,5,-62803077.697753906,-0.6280307769775391,37,0,binary_functor:r1,6,0.0
0.0,6,-100460624.69482422,-1.0046062469482422,37,0,binary_functor:r1,7,0.0
0.0,7,-373531913.7573242,-3.735319137573242,37,0,binary_functor:r1,8,0.0
1.0,0,18.46192371289109,9.00570551554362,37,4,binary_functor:r1,1,0.2379477273083687
1.0,1,90.44409247669626,43.49390252431234,37,4,binary_functor:r1,2,0.23125776540892373
0.75,2,0.6717527083465507,0.30173778533935547,37,4,binary_functor:r1,3,0.20176253477025471
1.0,3,9.669774034727729,7.048934141794841,37,4,binary_functor:r1,4,0.5313910591761064
0.0,4,-5.758407505455898,-2.0645511945088706,37,4,binary_functor:r1,5,0.1285424277486086
0.08333333333333333,5,-1.5001199499317643,-0.735506534576416,37,4,binary_functor:r1,6,0.24039259184618542
0.5,6,0.3865441134528649,0.301773468653361,37,4,binary_functor:r1,7,0.6094863316328071
0.0,7,-4.6906272266779085,-2.446576992670695,37,4,binary_functor:r1,8,0.2720545025163464
1.0,0,10.961981587170586,10.35206158955892,37,8,binary_functor:r1,1,0.8918165932563803
1.0,1,29.553129106958348,44.768280824025474,37,8,binary_functor:r1,2,2.294742115193637
0.5,2,0.27972259179655934,0.2258001168568929,37,8,binary_functor:r1,3,0.6516182313762259
1.0,3,3.460017665084863,3.4203010400136313,37,8,binary_functor:r1,4,0.9771742720448043
0.6666666666666666,4,0.009885266541264325,0.005702575047810872,37,8,binary_functor:r1,5,0.33278614436617865
0.0,5,-3.0237454591966166,-0.9760942459106445,37,8,binary_functor:r1,6,0.10420607062438979
1.0,6,2.057716406355022,0.8393932183583578,37,8,binary_functor:r1,7,0.16640250141103657
0.0,7,-0.913426720029553,-0.4379849433898926,37,8,binary_functor:r1,8,0.2299169134547893
1.0,0,916635894.7753906,9.166358947753906,37,0,binary_functor:r2,1,0.0
1.0,1,1963669395.4467773,19.636693954467773,37,0,binary_functor:r2,2,0.0
1.0,2,54490089.416503906,0.5449008941650391,37,0,binary_functor:r2,3,0.0
1.0,3,608142280.5786133,6.081422805786133,37,0,binary_functor:r2,4,0.0
1.0,4,180436325.0732422,1.8043632507324219,37,0,binary_functor:r2,5,0.0
1.0,5,68404579.16259766,0.6840457916259766,37,0,binary_functor:r2,6,0.0
0.0,6,-422655677.79541016,-4.226556777954102,37,0,binary_functor:r2,7,0.0
0.0,7,-160208129.8828125,-1.602081298828125,37,0,binary_functor:r2,8,0.0
1.0,0,14.535749363368877,9.56502374013265,37,4,binary_functor:r2,1,0.4330093153957657
1.0,1,32.0803492859407,19.055483023325603,37,4,binary_functor:r2,2,0.3528269356085289
0.9166666666666666,2,1.0870365187769568,0.387912114461263,37,4,binary_functor:r2,3,0.12734397218666732
1.0,3,23.176221872113377,5.029144287109375,37,4,binary_functor:r2,4,0.04708720061039044
1.0,4,49.60554579554115,3.5966760317484536,37,4,binary_functor:r2,5,0.005257049386576304
1.0,5,2.4550026143947834,2.816701889038086,37,4,binary_functor:r2,6,1.3163696011860422
0.0,6,-7.7663295851336445,-2.2415196100870767,37,4,binary_functor:r2,7,0.08330161496456695
0.5833333333333334,7,0.6948964765773398,0.3665769100189209,37,4,binary_functor:r2,8,0.2782851144976245
1.0,0,9.487799268445535,9.367312590281168,37,8,binary_functor:r2,1,0.9747630127481124
1.0,1,20.891438946695953,17.613877455393474,37,8,binary_functor:r2,2,0.710842233213677
1.0,2,1.404530940126545,0.7217893600463867,37,8,binary_functor:r2,3,0.26409386557530856
1.0,3,9.95774801243676,3.542316118876139,37,8,binary_functor:r2,4,0.12654714230423755
1.0,4,23.939241804425073,3.4989903767903647,37,8,binary_functor:r2,5,0.0213631187092908
1.0,5,17.09229565094053,4.691118240356445,37,8,binary_functor:r2,6,0.07532721912403675
0.8333333333333334,6,0.6645747943117197,0.4839429060618083,37,8,binary_functor:r2,7,0.5302742192069685
1.0,7,21.920764281012378,2.266704241434733,37,8,binary_functor:r2,8,0.010692475073621166
1.0,0,1059113883.972168,10.59113883972168,37,0,contiguous_ngram:r0,1,0.0
1.0,1,3315255832.672119,33.15255832672119,37,0,contiguous_ngram:r0,2,0.0
1.0,2,601925373.0773926,6.019253730773926,37,0,contiguous_ngram:r0,3,0.0
1.0,3,319696426.39160156,3.1969642639160156,37,0,contiguous_ngram:r0,4,0.0
0.0,4,-63382339.47753906,-0.6338233947753906,37,0,contiguous_ngram:r0,5,0.0
0.0,5,-149431991.57714844,-1.4943199157714844,37,0,contiguous_ngram:r0,6,0.0
0.0,6,-124978637.6953125,-1.249786376953125,37,0,contiguous_ngram:r0,7,0.0
0.0,7,-489078617.09594727,-4.890786170959473,37,0,contiguous_ngram:r0,8,0.0
1.0,0,21.97186937471898,9.181657155354818,37,4,contiguous_ngram:r0,1,0.17462567850408517
1.0,1,29.535498944455004,33.19174861907959,37,4,contiguous_ngram:r0,2,1.26290776631355
1.0,2,5.784690214986694,6.11456839243571,37,4,contiguous_ngram:r0,3,1.1173041018691672
1.0,3,2.771973367040142,2.624947468439738,37,4,contiguous_ngram:r0,4,0.8967329280396136
0.3333333333333333,4,-0.35156358080574496,-0.09833884239196777,37,4,contiguous_ngram:r0,5,0.0782424414680091
0.0,5,-1.5184579517193395,-0.6642704010009766,37,4,contiguous_ngram:r0,6,0.19137457637787686
0.8333333333333334,6,1.0276300510420564,2.0384453932444253,37,4,contiguous_ngram:r0,7,3.9348172588456207
0.0,7,-1.7889174600538582,-3.254065990447998,37,4,contiguous_ngram:r0,8,3.30881207023272
1.0,0,9.732280751601397,9.569573720296225,37,8,contiguous_ngram:r0,1,0.9668429138125222
1.0,1,18.434815775861935,32.346590995788574,37,8,contiguous_ngram:r0,2,3.0787854501891574
1.0,2,3.736331662044449,5.234299421310425,37,8,contiguous_ngram:r0,3,1.9625750706263096
1.0,3,2.7432082973734184,1.9672006766001384,37,8,contiguous_ngram:r0,4,0.5142564490155164
0.75,4,1.0621241786964404,0.22571619351704916,37,8,contiguous_ngram:r0,5,0.04516217025716838
0.25,5,-0.7835797256082152,-0.15003077189127603,37,8,contiguous_ngram:r0,6,0.03666015197174574
1.0,6,6.557222215155037,3.863229672114054,37,8,contiguous_ngram:r0,7,0.3471052946157477
0.16666666666666666,7,-0.7080247441395793,-0.6786621411641439,37,8,contiguous_ngram:r0,8,0.9187775300516118
1.0,0,842306900.0244141,8.42306900024414,37,0,contiguous_ngram:r1,1,0.0
1.0,1,4306590652.46582,43.0659065246582,37,0,contiguous_ngram:r1,2,0.0
1.0,2,39305114.74609375,0.3930511474609375,37,0,contiguous_ngram:r1,3,0.0
1.0,3,547772789.0014648,5.477727890014648,37,0,contiguous_ngram:r1,4,0.0
0.0,4,-220028305.05371094,-2.2002830505371094,37,0,contiguous_ngram:r1,5,0.0
0.0,5,-74277687.0727539,-0.7427768707275391,37,0,contiguous_ngram:r1,6,0.0
0.0,6,-184627246.85668945,-1.8462724685668945,37,0,contiguous_ngram:r1,7,0.0
0.0,7,-367645931.2438965,-3.676459312438965,37,0,contiguous_ngram:r1,8,0.0
1.0,0,3.222302308515899,9.855554898579916,37,4,contiguous_ngram:r1,1,9.354694198990204
1.0,1,19.608497662090077,42.24407307306925,37,4,contiguous_ngram:r1,2,4.641335096287936
0.75,2,0.7755484011216937,0.2981746991475423,37,4,contiguous_ngram:r1,3,0.14781678194178696
1.0,3,9.463870356992748,6.9847947756449384,37,4,contiguous_ngram:r1,4,0.5447154885042905
0.0,4,-11.763119631868243,-2.4163591066996255,37,4,contiguous_ngram:r1,5,0.042196641358438654
0.0,5,-1.3446138420729385,-0.5190656979878744,37,4,contiguous_ngram:r1,6,0.14902168910634137
0.5,6,-0.033399601475348414,-0.023293177286783855,37,4,contiguous_ngram:r1,7,0.48637907471697184
0.0,7,-4.110127970941276,-2.1419882774353027,37,4,contiguous_ngram:r1,8,0.27159606576465606
1.0,0,5.149701234772235,9.834859530131022,37,8,contiguous_ngram:r1,1,3.647306416391295
1.0,1,26.802027188087138,43.87097120285034,37,8,contiguous_ngram:r1,2,2.6792868062674726
0.8333333333333334,2,0.9886490042209117,0.6416753133138021,37,8,contiguous_ngram:r1,3,0.4212562746095391
1.0,3,6.488906291453824,5.636828978856404,37,8,contiguous_ngram:r1,4,0.7546172042029796
0.0,4,-2.997856470983837,-1.843570868174235,37,8,contiguous_ngram:r1,5,0.37817950336116285
0.08333333333333333,5,-1.2833525065076226,-0.780013640721639,37,8,contiguous_ngram:r1,6,0.36941323816864546
0.8333333333333334,6,1.3201583208191856,0.7818599541982015,37,8,contiguous_ngram:r1,7,0.35075663100301985
0.0,7,-2.038822678042019,-1.404377778371175,37,8,contiguous_ngram:r1,8,0.4744702361370704
1.0,0,919945144.6533203,9.199451446533203,37,0,contiguous_ngram:r2,1,0.0
1.0,1,1973788070.678711,19.73788070678711,37,0,contiguous_ngram:r2,2,0.0
1.0,2,70250701.90429688,0.7025070190429688,37,0,contiguous_ngram:r2,3,0.0
1.0,3,627286338.8061523,6.272863388061523,37,0,contiguous_ngram:r2,4,0.0
1.0,4,103153610.22949219,1.0315361022949219,37,0,contiguous_ngram:r2,5,0.0
1.0,5,61895561.21826172,0.6189556121826172,37,0,contiguous_ngram:r2,6,0.0
0.0,6,-434415149.6887207,-4.344151496887207,37,0,contiguous_ngram:r2,7,0.0
0.0,7,-235383510.5895996,-2.353835105895996,37,0,contiguous_ngram:r2,8,0.0
1.0,0,13.178161207109484,9.63774553934733,37,4,contiguous_ngram:r2,1,0.534861413323652
1.0,1,45.11757849527559,19.530941327412922,37,4,contiguous_ngram:r2,2,0.18739360475250802
1.0,2,2.1062033263717215,0.5983112653096517,37,4,contiguous_ngram:r2,3,0.08069632201424996
1.0,3,22.924802555890004,5.619457085927327,37,4,contiguous_ngram:r2,4,0.06008657849350019
1.0,4,4.013059398925376,2.9249645868937173,37,4,contiguous_ngram:r2,5,0.5312391056787887
1.0,5,2.390135384706695,0.9316771825154623,37,4,contiguous_ngram:r2,6,0.15194481813975444
0.0,6,-3.889875232341702,-2.741349220275879,37,4,contiguous_ngram:r2,7,0.49665792775439593
0.0,7,-1.8444085642135684,-0.7226034800211588,37,4,contiguous_ngram:r2,8,0.15349202479068702
1.0,0,6.103435761472762,9.078564643859863,37,8,contiguous_ngram:r2,1,2.2125119181916735
1.0,1,11.741632562227142,18.946621259053547,37,8,contiguous_ngram:r2,2,2.603793693455593
1.0,2,1.9136138747736224,0.8006739616394043,37,8,contiguous_ngram:r2,3,0.1750663863575193
1.0,3,12.597648343710498,4.43233855565389,37,8,contiguous_ngram:r2,4,0.1237903710203737
1.0,4,37.16987510866582,3.7242104212443032,37,8,contiguous_ngram:r2,5,0.01003890008117499
1.0,5,6.42182431336478,4.330797910690308,37,8,contiguous_ngram:r2,6,0.4547984586423271
0.0,6,-1.888013166292192,-1.1090753078460693,37,8,contiguous_ngram:r2,7,0.3450738273598249
1.0,7,5.311713018636523,1.7292336622873943,37,8,contiguous_ngram:r2,8,0.10598346883017311
1.0,0,1073999404.9072266,10.739994049072266,37,0,skip_gram:r0,1,0.0
1.0,1,3298838138.5803223,32.98838138580322,37,0,skip_gram:r0,2,0.0
1.0,2,802384090.423584,8.02384090423584,37,0,skip_gram:r0,3,0.0
