accuracy,branching,distractors,evaluation_axis,mean_margin,mean_target_probability,model_depth,model_seed,n,predicate,required_path,total_depth
0.020833333333333332,2,4,depth_path,-2.98027211924394,0.022914896057651884,2,37,48,grandparent,2,16
0.0625,2,4,depth_path,-3.132446974515915,0.0469217388611772,2,37,48,ancestor_k,8,8
0.041666666666666664,2,4,depth_path,-4.181549623608589,0.017156362812935793,2,37,48,ancestor_k,4,12
0.0625,2,4,depth_path,-3.422176420688629,0.02495571332997315,2,37,48,root,16,16
0.0,2,4,depth_path,-3.8180516759554544,0.014349458525278655,2,37,48,ancestor_k,5,12
0.041666666666666664,2,4,depth_path,-4.085097715258598,0.01562779510745334,2,37,48,ancestor_k,1,16
0.8333333333333334,2,4,depth_path,0.6704185605049133,0.6413922769327959,2,37,48,isAncestor,1,16
0.7916666666666666,2,4,depth_path,0.6278356909751892,0.6342118382453918,2,37,48,isAncestor,2,16
0.8333333333333334,2,4,depth_path,0.7465433478355408,0.6567787577708563,2,37,48,isAncestor,3,16
0.8333333333333334,2,4,depth_path,0.6473090449968973,0.6350764501839876,2,37,48,isAncestor,4,16
0.8125,2,4,depth_path,0.6827481786410013,0.6451889251669248,2,37,48,isAncestor,5,16
0.8125,2,4,depth_path,0.6222125093142191,0.6289614271372557,2,37,48,isAncestor,6,16
0.7291666666666666,2,4,depth_path,0.5293112198511759,0.6096054806063572,2,37,48,isAncestor,8,16
0.7916666666666666,2,4,depth_path,0.5677652160326639,0.6218348704278469,2,37,48,isAncestor,12,16
0.08333333333333333,2,4,depth_path,-3.722197324037552,0.03265632329316759,2,37,48,ancestor_k,6,12
0.020833333333333332,2,4,depth_path,-2.9203152606884637,0.025291490199985372,2,37,48,ancestor_k,2,16
0.020833333333333332,2,4,depth_path,-3.7284802943468094,0.016684769946399076,2,37,48,ancestor_k,3,16
0.020833333333333332,2,4,depth_path,-3.5124902625878653,0.027035657073990176,2,37,48,ancestor_k,8,12
0.0625,2,4,depth_path,-3.714217558503151,0.019544212009937684,2,37,48,ancestor_k,4,16
0.08333333333333333,2,16,distractors,-3.6271994908650718,0.04474692204380896,2,37,48,parent,1,8
0.20833333333333334,2,16,distractors,-3.4453108410040536,0.04886866983376118,2,37,48,grandparent,2,8
0.08333333333333333,2,16,distractors,-3.145869955420494,0.04036160801570077,2,37,48,root,8,8
0.020833333333333332,2,4,depth_path,-3.6413388699293137,0.024409007622504458,2,37,48,ancestor_k,5,16
0.6666666666666666,2,16,distractors,0.6355512142181396,0.6186276503528157,2,37,48,isAncestor,3,8
0.0625,2,4,depth_path,-3.515220284461975,0.029572868344833598,2,37,48,ancestor_k,6,16
0.10416666666666667,2,16,distractors,-2.9183120479186377,0.06892575464310842,2,37,48,ancestor_k,3,8
0.041666666666666664,2,4,depth_path,-4.21523983279864,0.009280212281768266,2,37,48,parent,1,24
0.020833333333333332,2,4,depth_path,-3.699300100406011,0.011063921924687747,2,37,48,grandparent,2,24
0.041666666666666664,2,4,depth_path,-3.5120850702126822,0.02844908795941592,2,37,48,ancestor_k,12,12
0.041666666666666664,2,4,depth_path,-3.7248298277457557,0.02024729301581374,2,37,48,ancestor_k,8,16
0.041666666666666664,2,4,depth_path,-3.9360316395759583,0.01413107761216755,2,37,48,root,24,24
0.041666666666666664,2,4,depth_path,-4.221153015891711,0.009808275920953236,2,37,48,ancestor_k,1,24
0.6458333333333334,2,4,depth_path,0.4188958406448364,0.5637133890413679,2,37,48,isAncestor,1,24
0.6458333333333334,2,4,depth_path,0.37646059195200604,0.5420547933899797,2,37,48,isAncestor,2,24
0.6666666666666666,2,4,depth_path,0.33185623089472455,0.5441862865312336,2,37,48,isAncestor,3,24
0.6666666666666666,2,4,depth_path,0.43768657247225445,0.5663037389555635,2,37,48,isAncestor,4,24
0.625,2,4,depth_path,0.3413507541020711,0.5324561458352642,2,37,48,isAncestor,5,24
0.6666666666666666,2,4,depth_path,0.3750262161095937,0.551468240582229,2,37,48,isAncestor,6,24
0.6458333333333334,2,4,depth_path,0.42635542154312134,0.5700648149553066,2,37,48,isAncestor,8,24
0.6666666666666666,2,4,depth_path,0.41555198033650714,0.5573497421185797,2,37,48,isAncestor,12,24
0.020833333333333332,2,4,depth_path,-3.768238271276156,0.01282927638324812,2,37,48,ancestor_k,2,24
0.0625,2,4,depth_path,-3.8696866730848947,0.021390270274726692,2,37,48,ancestor_k,3,24
0.0,2,4,depth_path,-4.047210906942685,0.010547101343613955,2,37,48,ancestor_k,12,16
0.020833333333333332,2,4,depth_path,-4.35595940053463,0.01186940706979082,2,37,48,ancestor_k,4,24
0.041666666666666664,2,4,depth_path,-4.157182306051254,0.009509573340134617,2,37,48,ancestor_k,5,24
0.020833333333333332,2,4,depth_path,-4.3952580491701765,0.007767184146966126,2,37,48,ancestor_k,6,24
0.10416666666666667,2,4,depth_path,-3.175435721874237,0.02983855529040132,2,37,48,parent,1,32
0.0,2,4,depth_path,-3.5825158109267554,0.01084872494720912,2,37,48,grandparent,2,32
0.020833333333333332,2,4,depth_path,-3.968314230442047,0.010269003337460466,2,37,48,ancestor_k,8,24
0.0,2,4,depth_path,-4.195239673058192,0.004811586040508094,2,37,48,root,32,32
0.10416666666666667,2,4,depth_path,-3.1394912054141364,0.029456063825591627,2,37,48,ancestor_k,1,32
0.4166666666666667,2,4,depth_path,-0.21795163551966348,0.3676482438774353,2,37,48,isAncestor,1,32
0.4583333333333333,2,4,depth_path,-0.10836745301882426,0.36856933422677685,2,37,48,isAncestor,2,32
0.4166666666666667,2,4,depth_path,-0.2097440262635549,0.347544113426314,2,37,48,isAncestor,3,32
0.3541666666666667,2,4,depth_path,-0.3981329103310903,0.3282321579220782,2,37,48,isAncestor,4,32
0.5208333333333334,2,4,depth_path,-0.19205138087272644,0.38934893932794995,2,37,48,isAncestor,5,32
0.4583333333333333,2,4,depth_path,-0.18500107526779175,0.3526895404793322,2,37,48,isAncestor,6,32
0.4583333333333333,2,4,depth_path,-0.3336709936459859,0.36205746849251835,2,37,48,isAncestor,8,32
0.4791666666666667,2,4,depth_path,-0.1663337449232737,0.36911278992920415,2,37,48,isAncestor,12,32
0.0,2,4,depth_path,-3.5823999096949897,0.009746646504784925,2,37,48,ancestor_k,2,32
0.041666666666666664,2,4,depth_path,-3.747767210006714,0.01131311281278613,2,37,48,ancestor_k,3,32
0.020833333333333332,2,4,depth_path,-3.946374629934629,0.00979491730671119,2,37,48,ancestor_k,12,24
0.020833333333333332,2,4,depth_path,-4.009327058990796,0.011156252556891863,2,37,48,ancestor_k,4,32
0.0,2,4,depth_path,-4.19397430618604,0.007303313559352394,2,37,48,ancestor_k,5,32
0.0,2,4,depth_path,-4.211398636301358,0.004341190083475037,2,37,48,ancestor_k,6,32
0.0625,2,4,depth_path,-3.816535542408625,0.013481577478235826,2,37,48,ancestor_k,8,32
0.041666666666666664,2,4,depth_path,-3.8601665000120797,0.009987483886334303,2,37,48,ancestor_k,12,32
0.020833333333333332,2,64,distractors,-3.6025258799393973,0.024436285384467737,2,37,48,parent,1,8
0.0625,2,64,distractors,-3.9060691942771277,0.032223283503185485,2,37,48,grandparent,2,8
0.10416666666666667,2,64,distractors,-3.693088178833326,0.040520568685873094,2,37,48,root,8,8
0.4166666666666667,2,64,distractors,-0.858354389667511,0.39151961858381884,2,37,48,isAncestor,3,8
0.1875,2,64,distractors,-2.91797603170077,0.06923763886754841,2,37,48,ancestor_k,3,8
0.4375,2,4,depth_path,-0.5304867525895437,0.19739714639338976,4,11,48,parent,1,2
0.4583333333333333,2,4,depth_path,-0.7134796480337778,0.2086212027199205,4,11,48,grandparent,2,2
0.4583333333333333,2,4,depth_path,-0.7067304054896036,0.2119050958999651,4,11,48,root,2,2
0.3333333333333333,2,4,depth_path,-1.5518822570641835,0.10899514666501393,4,11,48,parent,1,3
0.25,2,4,depth_path,-1.6898855020602543,0.12578212607267383,4,11,48,grandparent,2,3
0.375,2,4,depth_path,-0.6711113154888153,0.19061098422146946,4,11,48,ancestor_k,1,2
0.7708333333333334,2,4,depth_path,2.832193593184153,0.735391984586992,4,11,48,isAncestor,1,2
0.7916666666666666,2,4,depth_path,2.7755406300226846,0.7349760151167478,4,11,48,isAncestor,2,2
0.3333333333333333,2,4,depth_path,-1.3056314637263615,0.16025921483014827,4,11,48,root,3,3
0.16666666666666666,2,0,distractors,-2.1653723816076913,0.06980894812295446,4,11,48,parent,1,8
0.20833333333333334,2,0,distractors,-3.047614187002182,0.07138840008898721,4,11,48,grandparent,2,8
0.10416666666666667,2,0,distractors,-2.993790532151858,0.032308202935534304,4,11,48,root,8,8
0.16666666666666666,2,4,depth_path,-2.166069875160853,0.07999200656112748,4,11,48,parent,1,4
0.22916666666666666,2,4,depth_path,-2.020441845059395,0.09239195157363156,4,11,48,grandparent,2,4
0.5,2,4,depth_path,-0.5594228307406107,0.2148773464474895,4,11,48,ancestor_k,2,2
0.2916666666666667,2,4,depth_path,-1.606556346019109,0.1089479877306682,4,11,48,ancestor_k,1,3
0.8125,2,4,depth_path,2.9596130649248757,0.7543428847178196,4,11,48,isAncestor,1,3
0.7291666666666666,2,4,depth_path,2.4739778637886047,0.6924464696591409,4,11,48,isAncestor,2,3
0.75,2,4,depth_path,2.6747321287790933,0.7212735660917436,4,11,48,isAncestor,3,3
0.22916666666666666,2,4,depth_path,-2.175715208053589,0.08848859891683485,4,11,48,root,4,4
0.6875,2,0,distractors,2.4205162525177,0.6640185920332442,4,11,48,isAncestor,3,8
0.14583333333333334,2,4,depth_path,-2.7964650640885034,0.05201070466591773,4,11,48,parent,1,5
0.14583333333333334,2,4,depth_path,-2.5014614164829254,0.06450077208660332,4,11,48,grandparent,2,5
0.2708333333333333,2,4,depth_path,-1.813145250082016,0.12760851642504653,4,11,48,ancestor_k,2,3
0.16666666666666666,2,4,depth_path,-2.15785846610864,0.07901013711009834,4,11,48,ancestor_k,1,4
0.7708333333333334,2,4,depth_path,2.81892999013265,0.7295110211901678,4,11,48,isAncestor,1,4
0.7708333333333334,2,4,depth_path,2.8156853119532266,0.7343427730568995,4,11,48,isAncestor,2,4
0.7708333333333334,2,4,depth_path,2.785734713077545,0.7363596721891857,4,11,48,isAncestor,3,4
0.7916666666666666,2,4,depth_path,2.910590489705404,0.7499241274878538,4,11,48,isAncestor,4,4
0.14583333333333334,2,4,depth_path,-2.292419652144114,0.06334183328605529,4,11,48,root,5,5
0.08333333333333333,2,4,depth_path,-3.3072238713502884,0.0391676535886063,4,11,48,parent,1,6
0.14583333333333334,2,4,depth_path,-2.6212920596202216,0.07290007016278348,4,11,48,grandparent,2,6
0.3541666666666667,2,4,depth_path,-1.2699888447920482,0.16331921418895945,4,11,48,ancestor_k,3,3
0.22916666666666666,2,4,depth_path,-1.962891365091006,0.09089259597855441,4,11,48,ancestor_k,2,4
0.125,2,4,depth_path,-2.7812253882487616,0.04988114113045109,4,11,48,ancestor_k,1,5
0.7083333333333334,2,4,depth_path,2.700793226559957,0.685336903501593,4,11,48,isAncestor,1,5
0.8125,2,4,depth_path,3.0763326485951743,0.7503937752335332,4,11,48,isAncestor,2,5
0.7708333333333334,2,4,depth_path,2.919007897377014,0.7151126700094513,4,11,48,isAncestor,3,5
0.7291666666666666,2,4,depth_path,2.8790142138799033,0.691427987733429,4,11,48,isAncestor,4,5
0.7708333333333334,2,4,depth_path,2.9232360323270163,0.7236730765507673,4,11,48,isAncestor,5,5
0.14583333333333334,2,4,depth_path,-2.8342010279496512,0.06673038901438606,4,11,48,root,6,6
0.125,2,0,distractors,-2.8507675528526306,0.06426216995040097,4,11,48,ancestor_k,3,8
0.20833333333333334,2,4,depth_path,-2.2450222869714103,0.07001948971659051,4,11,48,ancestor_k,3,4
0.10416666666666667,2,4,depth_path,-2.517776827017466,0.06460391292860852,4,11,48,ancestor_k,2,5
0.08333333333333333,2,4,depth_path,-3.372473066051801,0.03756789834214184,4,11,48,ancestor_k,1,6
0.6458333333333334,2,4,depth_path,1.9292933146158855,0.6176842528596657,4,11,48,isAncestor,1,6
0.6875,2,4,depth_path,2.464443584283193,0.6791429570099959,4,11,48,isAncestor,2,6
0.6875,2,4,depth_path,2.1562342643737793,0.6470488297224316,4,11,48,isAncestor,3,6
0.6875,2,4,depth_path,2.29092937707901,0.6555074512483164,4,11,48,isAncestor,4,6
0.5833333333333334,2,4,depth_path,1.9585076173146565,0.6008714343697648,4,11,48,isAncestor,5,6
0.6666666666666666,2,4,depth_path,2.098399301369985,0.6362054909410896,4,11,48,isAncestor,6,6
0.125,2,4,depth_path,-2.441481500864029,0.05500583858944689,4,11,48,parent,1,8
0.14583333333333334,2,4,depth_path,-2.5803942879041037,0.05445319179489161,4,11,48,grandparent,2,8
0.2916666666666667,2,4,depth_path,-2.052613283197085,0.09439054320773721,4,11,48,ancestor_k,4,4
0.22916666666666666,2,4,depth_path,-2.0544733305772147,0.08667672011173029,4,11,48,ancestor_k,3,5
0.14583333333333334,2,4,depth_path,-2.5900231699148812,0.0812316100886316,4,11,48,ancestor_k,2,6
0.14583333333333334,2,4,depth_path,-2.7015276004870734,0.045892975987347505,4,11,48,root,8,8
0.16666666666666666,1,4,branching,-3.1281996021668115,0.05500861273897802,4,11,48,parent,1,8
0.10416666666666667,2,4,branching,-3.5660106241703033,0.0320741017598228,4,11,48,parent,1,8
0.08333333333333333,4,4,branching,-2.7135867228110633,0.04263327281053838,4,11,48,parent,1,8
0.08333333333333333,8,4,branching,-3.030904153982798,0.05013330860492715,4,11,48,parent,1,8
0.14583333333333334,2,4,distractors,-2.572971284389496,0.055060336082836635,4,11,48,parent,1,8
0.10416666666666667,1,4,branching,-3.215097506841024,0.030332189694481333,4,11,48,grandparent,2,8
0.08333333333333333,2,4,branching,-3.381120170156161,0.039117235169669584,4,11,48,grandparent,2,8
0.10416666666666667,4,4,branching,-2.9143657833337784,0.03285124727487224,4,11,48,grandparent,2,8
0.08333333333333333,8,4,branching,-3.156182567278544,0.025183543717957946,4,11,48,grandparent,2,8
0.0625,2,4,distractors,-3.4175072809060416,0.045174568290728224,4,11,48,grandparent,2,8
0.0625,1,4,branching,-3.030356302857399,0.02970158658975682,4,11,48,root,8,8
0.14583333333333334,2,4,branching,-3.116187661886215,0.0510133754034238,4,11,48,root,8,8
0.16666666666666666,4,4,branching,-2.60809126496315,0.06476572130287177,4,11,48,root,8,8
0.14583333333333334,8,4,branching,-2.240079094966253,0.07372503088519504,4,11,48,root,8,8
0.14583333333333334,2,4,distractors,-2.6592916945616403,0.04377241952412684,4,11,48,root,8,8
0.16666666666666666,2,4,depth_path,-2.0717047502597175,0.0852189466835019,4,11,48,ancestor_k,4,5
0.125,2,4,depth_path,-2.8432463258504868,0.06344358450587606,4,11,48,ancestor_k,3,6
0.125,2,4,depth_path,-2.481512059768041,0.05316488088465121,4,11,48,ancestor_k,1,8
0.625,2,4,depth_path,2.239544173081716,0.621651844206402,4,11,48,isAncestor,1,8
0.625,2,4,depth_path,2.1472960114479065,0.6199956286194114,4,11,48,isAncestor,2,8
0.6666666666666666,2,4,depth_path,2.640790581703186,0.6638005903999632,4,11,48,isAncestor,3,8
0.5625,2,4,depth_path,1.6747301022211711,0.5627085942111686,4,11,48,isAncestor,4,8
0.625,2,4,depth_path,2.2183801929155984,0.6234664163433384,4,11,48,isAncestor,5,8
0.6666666666666666,2,4,depth_path,2.232107619444529,0.6253993225030475,4,11,48,isAncestor,6,8
0.6875,2,4,depth_path,2.791203717390696,0.6934249424314961,4,11,48,isAncestor,8,8
0.6041666666666666,1,4,branching,2.490541378657023,0.6206871353254731,4,11,48,isAncestor,3,8
0.6666666666666666,2,4,branching,2.043712000052134,0.6312854280283015,4,11,48,isAncestor,3,8
0.5833333333333334,4,4,branching,2.06165478626887,0.6128335627169387,4,11,48,isAncestor,3,8
0.6458333333333334,8,4,branching,2.0190439025561013,0.6265663245430915,4,11,48,isAncestor,3,8
0.6041666666666666,2,4,distractors,1.6497571468353271,0.5936024059871366,4,11,48,isAncestor,3,8
0.16666666666666666,2,4,depth_path,-2.2768097519874573,0.059759432182545424,4,11,48,ancestor_k,5,5
0.20833333333333334,2,4,depth_path,-2.3811279286940894,0.07175110723323996,4,11,48,ancestor_k,4,6
0.14583333333333334,2,4,depth_path,-2.686139931281408,0.05564181350018771,4,11,48,ancestor_k,2,8
0.10416666666666667,2,4,depth_path,-3.1599596639474234,0.04834883864835623,4,11,48,ancestor_k,5,6
0.041666666666666664,2,4,depth_path,-2.990025664369265,0.029241833422020136,4,11,48,ancestor_k,3,8
0.14583333333333334,1,4,branching,-2.8956678410371146,0.05540945901248051,4,11,48,ancestor_k,3,8
0.08333333333333333,2,4,branching,-3.3760554790496826,0.040601630152650614,4,11,48,ancestor_k,3,8
0.125,4,4,branching,-3.1910370935996375,0.04522687517449716,4,11,48,ancestor_k,3,8
0.0625,8,4,branching,-2.9296959042549133,0.02975943866961946,4,11,48,ancestor_k,3,8
0.125,2,4,distractors,-2.629342863957087,0.07171975405253761,4,11,48,ancestor_k,3,8
0.08333333333333333,2,4,depth_path,-3.4008109072844186,0.03671368091378705,4,11,48,parent,1,12
0.0625,2,4,depth_path,-3.2893572251001992,0.037265172853873686,4,11,48,grandparent,2,12
0.125,2,4,depth_path,-3.0267871816953025,0.05477392005377624,4,11,48,ancestor_k,6,6
0.08333333333333333,2,4,depth_path,-3.243566041191419,0.035351980531080095,4,11,48,ancestor_k,4,8
0.10416666666666667,2,4,depth_path,-3.349848742286364,0.03433193344001969,4,11,48,root,12,12
0.041666666666666664,2,4,depth_path,-3.2246575206518173,0.025829024312694553,4,11,48,ancestor_k,5,8
0.08333333333333333,2,4,depth_path,-3.375303621093432,0.039023337898659825,4,11,48,ancestor_k,1,12
0.5208333333333334,2,4,depth_path,1.1965171098709106,0.5349437710174243,4,11,48,isAncestor,1,12
0.5625,2,4,depth_path,1.0580851435661316,0.5526534845315231,4,11,48,isAncestor,2,12
0.5208333333333334,2,4,depth_path,1.2951393723487854,0.5454683095595101,4,11,48,isAncestor,3,12
0.5208333333333334,2,4,depth_path,1.337097942829132,0.5547032170240224,4,11,48,isAncestor,4,12
0.5833333333333334,2,4,depth_path,1.4367940624554951,0.5879201860855877,4,11,48,isAncestor,5,12
0.5625,2,4,depth_path,1.311076045036316,0.5682384299470868,4,11,48,isAncestor,6,12
0.6458333333333334,2,4,depth_path,1.8677759170532227,0.6402081638104088,4,11,48,isAncestor,8,12
0.5833333333333334,2,4,depth_path,1.2939375638961792,0.5708683091828183,4,11,48,isAncestor,12,12
0.125,2,4,depth_path,-2.9297944953044257,0.045801972707825676,4,11,48,ancestor_k,6,8
0.08333333333333333,2,4,depth_path,-3.3247510194778442,0.03661657527603287,4,11,48,ancestor_k,2,12
0.0625,2,4,depth_path,-3.450553148984909,0.03409456693217786,4,11,48,ancestor_k,3,12
0.041666666666666664,2,4,depth_path,-3.867810924847921,0.021656799846103542,4,11,48,parent,1,16
0.0625,2,4,depth_path,-3.4053514152765274,0.02524798402532724,4,11,48,grandparent,2,16
0.16666666666666666,2,4,depth_path,-2.8386003275712333,0.05279831920430903,4,11,48,ancestor_k,8,8
0.0625,2,4,depth_path,-3.3510069052378335,0.03172523226961251,4,11,48,ancestor_k,4,12
0.020833333333333332,2,4,depth_path,-4.0110348264376325,0.013200579594392062,4,11,48,root,16,16
0.020833333333333332,2,4,depth_path,-3.333168531457583,0.02157759209330834,4,11,48,ancestor_k,5,12
0.020833333333333332,2,4,depth_path,-3.813736463586489,0.0200927719373946,4,11,48,ancestor_k,1,16
0.5833333333333334,2,4,depth_path,1.3389538725217183,0.5865298332209932,4,11,48,isAncestor,1,16
0.5416666666666666,2,4,depth_path,1.0054330428441365,0.5483092025921602,4,11,48,isAncestor,2,16
0.5416666666666666,2,4,depth_path,1.2621692419052124,0.5525432597205509,4,11,48,isAncestor,3,16
0.6041666666666666,2,4,depth_path,1.4128578106562297,0.59014149804716,4,11,48,isAncestor,4,16
0.6041666666666666,2,4,depth_path,1.3907046914100647,0.5831651307647311,4,11,48,isAncestor,5,16
0.5833333333333334,2,4,depth_path,1.5175074338912964,0.5795038080056353,4,11,48,isAncestor,6,16
0.5625,2,4,depth_path,0.9578752319018046,0.5556440393872132,4,11,48,isAncestor,8,16
0.5416666666666666,2,4,depth_path,0.973119060198466,0.5371787139944596,4,11,48,isAncestor,12,16
0.041666666666666664,2,4,depth_path,-3.811910023291906,0.017466250377439724,4,11,48,ancestor_k,6,12
0.041666666666666664,2,4,depth_path,-3.353378231326739,0.022175255548669764,4,11,48,ancestor_k,2,16
0.041666666666666664,2,4,depth_path,-3.597222472230593,0.018709333902582632,4,11,48,ancestor_k,3,16
0.0625,2,4,depth_path,-3.3097330977519355,0.026759537822575414,4,11,48,ancestor_k,8,12
0.041666666666666664,2,4,depth_path,-3.7557014574607215,0.029400941037996137,4,11,48,ancestor_k,4,16
0.125,2,16,distractors,-2.390046243866285,0.058215187327732565,4,11,48,parent,1,8
0.08333333333333333,2,16,distractors,-3.3061644385258355,0.05299494234956607,4,11,48,grandparent,2,8
0.1875,2,16,distractors,-2.758594656984011,0.05001254229743305,4,11,48,root,8,8
0.0,2,4,depth_path,-3.9405366679032645,0.010394518998505001,4,11,48,ancestor_k,5,16
0.6041666666666666,2,16,distractors,1.659904142220815,0.5976078616695304,4,11,48,isAncestor,3,8
0.08333333333333333,2,4,depth_path,-3.315887381633123,0.033095155217173065,4,11,48,ancestor_k,6,16
0.10416666666666667,2,16,distractors,-3.0038773318131766,0.05319427817755695,4,11,48,ancestor_k,3,8
0.020833333333333332,2,4,depth_path,-3.507932295401891,0.018032977931360012,4,11,48,parent,1,24
0.020833333333333332,2,4,depth_path,-3.788707251350085,0.011510227058048864,4,11,48,grandparent,2,24
0.16666666666666666,2,4,depth_path,-3.3480276664098105,0.03729219710870287,4,11,48,ancestor_k,12,12
0.020833333333333332,2,4,depth_path,-3.3265116860469184,0.019640630867343134,4,11,48,ancestor_k,8,16
0.0,2,4,depth_path,-4.153784578045209,0.006585807229574432,4,11,48,root,24,24
0.041666666666666664,2,4,depth_path,-3.4553367843230567,0.020220215711712324,4,11,48,ancestor_k,1,24
0.6041666666666666,2,4,depth_path,1.579700529575348,0.5734851925056622,4,11,48,isAncestor,1,24
0.6041666666666666,2,4,depth_path,1.6545909643173218,0.5696901391202118,4,11,48,isAncestor,2,24
0.5833333333333334,2,4,depth_path,1.5169856746991475,0.5688210722825412,4,11,48,isAncestor,3,24
0.5625,2,4,depth_path,1.4270181854565938,0.548878630734786,4,11,48,isAncestor,4,24
0.5208333333333334,2,4,depth_path,1.064192533493042,0.5141597970529498,4,11,48,isAncestor,5,24
0.5208333333333334,2,4,depth_path,1.2768373886744182,0.5304560670338105,4,11,48,isAncestor,6,24
0.5208333333333334,2,4,depth_path,1.180864950021108,0.5119029022680479,4,11,48,isAncestor,8,24
0.5,2,4,depth_path,1.2839627861976624,0.5152638249395144,4,11,48,isAncestor,12,24
0.020833333333333332,2,4,depth_path,-3.769454836845398,0.014787899085149547,4,11,48,ancestor_k,2,24
0.0,2,4,depth_path,-3.799325555562973,0.00854453506402327,4,11,48,ancestor_k,3,24
0.0,2,4,depth_path,-4.08083697160085,0.00953701897681943,4,11,48,ancestor_k,12,16
0.0,2,4,depth_path,-4.223554268479347,0.007475784639609628,4,11,48,ancestor_k,4,24
0.0625,2,4,depth_path,-3.9405948519706726,0.01647108763231131,4,11,48,ancestor_k,5,24
0.041666666666666664,2,4,depth_path,-3.9223261376221976,0.021866427739344847,4,11,48,ancestor_k,6,24
0.041666666666666664,2,4,depth_path,-3.6707879354556403,0.014636264933718243,4,11,48,parent,1,32
0.020833333333333332,2,4,depth_path,-4.104202643036842,0.008997723314071967,4,11,48,grandparent,2,32
0.020833333333333332,2,4,depth_path,-3.538022259871165,0.013437327949986866,4,11,48,ancestor_k,8,24
0.0,2,4,depth_path,-4.653616627057393,0.004434937007886219,4,11,48,root,32,32
0.041666666666666664,2,4,depth_path,-3.6290109356244407,0.015216665416346586,4,11,48,ancestor_k,1,32
0.5,2,4,depth_path,0.7430108189582825,0.47437242091230775,4,11,48,isAncestor,1,32
0.5,2,4,depth_path,0.7270650466283163,0.46659819190002355,4,11,48,isAncestor,2,32
0.5,2,4,depth_path,0.6455908815066019,0.46664874058114947,4,11,48,isAncestor,3,32
0.4791666666666667,2,4,depth_path,0.7955518613258997,0.45813863233585533,4,11,48,isAncestor,4,32
0.5,2,4,depth_path,0.630202074845632,0.464681549485249,4,11,48,isAncestor,5,32
0.5,2,4,depth_path,0.690545509258906,0.4625869747324032,4,11,48,isAncestor,6,32
0.5,2,4,depth_path,0.6787066260973612,0.46727253748880077,4,11,48,isAncestor,8,32
0.4791666666666667,2,4,depth_path,0.580547054608663,0.45463926757171674,4,11,48,isAncestor,12,32
0.0,2,4,depth_path,-4.135496214032173,0.009065413881974868,4,11,48,ancestor_k,2,32
0.0,2,4,depth_path,-4.081335211793582,0.007654462469455818,4,11,48,ancestor_k,3,32
0.0,2,4,depth_path,-4.046895235776901,0.009876565607669363,4,11,48,ancestor_k,12,24
0.041666666666666664,2,4,depth_path,-4.638437320788701,0.009271051545283626,4,11,48,ancestor_k,4,32
0.0,2,4,depth_path,-4.08489062388738,0.007666270865949325,4,11,48,ancestor_k,5,32
0.041666666666666664,2,4,depth_path,-3.7679314464330673,0.018165819899422786,4,11,48,ancestor_k,6,32
0.0,2,4,depth_path,-3.8155483504136405,0.01029190996954791,4,11,48,ancestor_k,8,32
0.041666666666666664,2,4,depth_path,-3.7574069797992706,0.012079830286287082,4,11,48,ancestor_k,12,32
0.0,2,64,distractors,-2.859250088532766,0.013342460296068262,4,11,48,parent,1,8
0.0625,2,64,distractors,-3.444163133700689,0.01867949332555933,4,11,48,grandparent,2,8
0.020833333333333332,2,64,distractors,-3.1497703244288764,0.0209399756173904,4,11,48,root,8,8
0.5208333333333334,2,64,distractors,1.2101752410332363,0.5171713240318544,4,11,48,isAncestor,3,8
0.08333333333333333,2,64,distractors,-3.1103584418694177,0.03456528121804089,4,11,48,ancestor_k,3,8
0.3125,2,4,depth_path,-1.1252470761537552,0.18747444354388185,4,23,48,parent,1,2
0.4166666666666667,2,4,depth_path,-0.6325635810693105,0.19848815998739155,4,23,48,grandparent,2,2
0.4166666666666667,2,4,depth_path,-0.6314080655574799,0.20116738365807882,4,23,48,root,2,2
0.16666666666666666,2,4,depth_path,-3.0806928475697837,0.11159855831882244,4,23,48,parent,1,3
0.25,2,4,depth_path,-2.4848846892515817,0.152946996634455,4,23,48,grandparent,2,3
0.3125,2,4,depth_path,-1.1831209858258565,0.18767659160645658,4,23,48,ancestor_k,1,2
0.9791666666666666,2,4,depth_path,5.656343221664429,0.9349552467465401,4,23,48,isAncestor,1,2
0.9583333333333334,2,4,depth_path,5.757108191649119,0.9402571590253501,4,23,48,isAncestor,2,2
0.4166666666666667,2,4,depth_path,-1.3860562940438588,0.260665100761571,4,23,48,root,3,3
0.0625,2,0,distractors,-3.7632270554701486,0.049666211862330556,4,23,48,parent,1,8
0.125,2,0,distractors,-2.976166228453318,0.0671114394496423,4,23,48,grandparent,2,8
0.08333333333333333,2,0,distractors,-3.7687886456648507,0.029799443601537707,4,23,48,root,8,8
0.22916666666666666,2,4,depth_path,-2.7947107553482056,0.08759919979790236,4,23,48,parent,1,4
0.14583333333333334,2,4,depth_path,-2.13133305311203,0.10051284367201181,4,23,48,grandparent,2,4
0.4375,2,4,depth_path,-0.7062947054704031,0.19725089097687487,4,23,48,ancestor_k,2,2
0.20833333333333334,2,4,depth_path,-3.098619987567266,0.10892634184726073,4,23,48,ancestor_k,1,3
0.9791666666666666,2,4,depth_path,5.369460662206014,0.9445492417241136,4,23,48,isAncestor,1,3
